tpl,tpu
257.15,0.55
528.15,2.15
813.0,6.5
1117.95,14.5
1442.6,29.5
1785.5,50.0
2152.95,79.95
2554.55,121.85
2991.7,179.25
3461.0,253.65
3972.05,346.0
4540.7,461.15
5164.4,602.4
5863.75,768.95
6664.4,975.95
7603.95,1224.45
8767.25,1519.0
10067.3,1881.8
11610.9,2326.4
14272.8,2877.25
17473.95,3599.35
22677.3,4519.4
27256.75,5684.3
32565.1,7080.45
38060.2,8752.8
42073.85,10612.55
45162.95,12729.9
50521.3,15075.8
54199.1,17633.3
57986.2,20312.85
61459.95,23126.25
61100.65,26147.75
65287.1,29266.5
68568.95,32548.5
68644.65,35915.35
71401.05,39396.35
73327.15,42960.1
75127.6,46617.2
75604.95,50372.3
78585.75,54136.4
77122.75,58020.2
81124.25,61932.45
82943.35,65955.4
82836.9,69991.85
84154.1,74117.45
83824.1,78248.3
85084.3,82426.75
87017.5,86664.95
87837.35,90937.65
86858.15,95242.9
86893.5,99611.55
89669.85,103997.7
88764.15,108430.55
87789.2,112876.8
91467.85,117318.15
89448.0,121830.45
90318.3,126370.65
89733.3,130940.65
90476.2,135498.7
90654.45,140054.2
90537.3,144639.4
91882.75,149247.55
90668.0,153904.4
94713.0,158539.15
95439.4,163180.3
94036.85,167829.7
93940.35,172504.2
93967.3,177196.65
96828.45,181902.0
94745.05,186594.05
95320.3,191311.9
97362.1,196055.1
94278.8,200778.85
95636.3,205540.1
94875.15,210267.95
96074.9,215049.85
98499.9,219831.75
97330.0,224626.5
94651.4,229411.95
96173.05,234191.4
94347.45,238968.3
93405.0,243768.6
95550.1,248551.6
94977.05,253356.35
95600.0,258156.6
98086.45,262980.55
95787.8,267811.6
95521.75,272629.45
96533.65,277448.6
97312.15,282276.5
99500.6,287106.8
97147.3,291955.25
96927.75,296799.55
99989.55,301632.5
99158.15,306489.5
95911.1,311345.65
100451.3,316190.15
96198.0,321035.15
98034.15,325886.3
95629.85,330741.85
99185.15,335595.75
95721.15,340456.45
94554.05,345315.8
97256.95,350158.05
94423.9,355021.3
96217.75,359893.65
97622.55,364771.95
98420.8,369645.7
98362.0,374524.4
95518.8,379394.05
98632.05,384265.1
94928.85,389148.2
96616.05,394001.5
96128.0,398882.2
96962.45,403765.15
99490.0,408642.9
100784.0,413506.25
97740.5,418396.05
97499.85,423274.8
96992.95,428160.05
96920.3,433053.05
95388.4,437932.8
100027.15,442813.3
100735.55,447696.85
96118.4,452571.7
97222.5,457443.5
98649.05,462317.9
98052.15,467196.85
98247.1,472083.5
97037.6,476977.05
96304.55,481872.7
97194.2,486751.25
98552.75,491615.9
98579.85,496509.0
97558.95,501379.65
98794.3,506255.4
96941.75,511138.2
97403.2,516031.45
98410.1,520934.9
98412.55,525828.65
96078.15,530711.1
97968.15,535585.8
96781.4,540481.35
99689.7,545372.95
97926.6,550269.3
96970.95,555148.85
97399.35,560055.7
99292.8,564926.85
97833.5,569816.85
95465.2,574718.8
95707.65,579606.4
98072.1,584499.5
97740.25,589387.95
98652.95,594289.1
97006.1,599184.3
97548.78947368421,603997.947368421
98578.42105263157,608869.4210526316
95882.0,613759.5263157894
99634.1052631579,618643.2105263158
98036.63157894737,623537.7368421053
98813.31578947368,628426.8421052631
99709.57894736843,633320.947368421
97353.1052631579,638199.7368421053
97520.1052631579,643096.7368421053
98061.0,647976.6470588235
98493.82352941176,652871.2352941176
98239.23529411765,657759.2941176471
97759.82352941176,662667.5882352941
98619.58823529411,667570.8823529412
97331.64705882352,672461.4117647059
97870.3125,677355.9375
96709.625,682252.6875
96883.53333333334,687217.7333333333
98292.0,692097.8571428572
96343.78571428571,697010.7857142857
95583.84615384616,701894.6923076923
95314.69230769231,706792.0
103762.15384615384,711656.5384615385
96869.33333333333,716551.6666666666
98065.5,721433.8333333334
95684.33333333333,726326.3333333334
100369.66666666667,731206.4166666666
99647.25,736094.3333333334
97486.0,740981.1666666666
95404.45454545454,745792.4545454546
96852.54545454546,750688.4545454546
102544.90909090909,755588.7272727273
100725.0,760456.3333333334
96142.11111111111,765349.0
93574.77777777778,770251.2222222222
99392.88888888889,775117.4444444445
96767.66666666667,780007.2222222222
98725.44444444444,784898.7777777778
102113.28571428571,789767.7142857143
96084.0,794666.5714285715
95711.85714285714,799568.0
101031.57142857143,804498.7142857143
97998.85714285714,809373.1428571428
100595.85714285714,814264.1428571428
98171.0,819156.8571428572
100495.28571428571,824068.0
97569.71428571429,828969.4285714285
98817.71428571429,833835.7142857143
98556.0,838783.5
97564.66666666667,843671.1666666666
96650.33333333333,848541.5
96346.16666666667,853414.1666666666
94948.66666666667,858315.6666666666
97697.8,863456.8
