tpl,tpu
256.95,0.25
527.15,1.05
809.75,3.2
1110.25,7.15
1426.85,14.8
1758.8,24.7
2108.85,39.05
2486.0,59.75
2887.55,88.0
3309.0,124.35
3765.2,169.25
4262.35,225.8
4794.0,296.5
5380.3,378.55
6039.15,483.25
6785.2,609.65
7666.8,760.8
8684.6,949.9
9863.25,1184.05
11762.0,1484.15
14230.4,1895.85
18063.05,2438.85
21197.65,3155.55
25711.3,4022.35
28450.75,5042.45
30034.35,6139.4
31291.05,7355.7
34426.65,8644.75
35191.05,10026.25
38454.8,11427.3
37184.15,12884.1
37370.55,14396.6
38795.5,15898.25
39021.95,17419.1
37596.65,18922.0
39973.55,20450.4
39922.8,21953.65
38356.85,23462.0
39729.75,24992.9
39833.9,26488.95
38169.45,27978.15
38692.65,29451.15
38003.15,30922.15
36271.2,32369.6
40192.6,33800.0
38597.4,35213.05
36421.55,36602.15
38850.6,37987.1
36384.25,39342.5
35562.9,40683.25
36149.3,41997.3
36732.8,43307.75
35512.9,44604.45
34134.4,45880.2
35730.4,47139.35
33572.35,48385.2
32761.7,49612.15
30929.55,50794.95
31690.95,51978.65
32503.2,53153.75
33531.65,54288.4
32615.35,55441.7
32422.25,56571.4
30753.65,57689.3
33406.5,58788.25
32799.9,59877.9
31593.35,60940.7
29425.8,61983.45
30546.25,63008.15
29060.8,64039.95
30095.95,65051.3
30515.7,66039.05
30231.45,67020.45
29467.25,67988.85
29545.45,68949.2
27699.8,69902.85
28543.15,70788.75
28777.5,71696.6
27319.35,72589.45
27098.25,73478.3
27434.85,74358.35
26449.0,75210.9
27019.1,76063.3
25757.9,76888.4
26800.45,77729.35
25224.45,78547.85
25366.75,79351.95
25557.35,80148.6
24929.8,80944.05
23959.25,81696.25
25275.4,82466.8
25903.95,83206.6
23632.0,83951.15
25370.4,84688.6
23325.3,85400.75
24196.55,86095.9
24148.35,86800.95
23256.05,87503.8
23702.05,88184.7
23753.65,88869.55
22758.85,89541.1
22580.9,90190.35
23214.5,90847.25
22617.7,91505.35
22497.95,92152.45
22877.25,92777.5
22418.3,93381.2
22310.05,93995.3
21855.6,94597.25
22194.9,95187.25
22736.8,95773.6
21842.7,96349.35
21870.35,96929.85
21966.0,97522.55
21642.75,98111.15
21308.15,98692.0
22027.75,99261.55
20885.0,99821.85
20419.8,100365.3
19906.8,100876.75
20427.35,101356.2
20382.8,101861.35
21036.85,102400.2
20306.85,102921.3
20596.15,103432.35
19701.6,103945.6
20146.1,104456.2
20079.0,104964.2
20339.6,105474.0
19567.6,105972.35
20084.05,106477.9
19473.25,106971.55
19550.0,107453.0
19654.55,107924.05
19919.6,108412.75
19737.5,108897.1
19800.15,109391.8
19413.5,109871.0
19331.35,110349.65
19375.25,110813.15
18921.45,111264.75
19022.75,111715.8
18636.0,112159.4
18274.0,112585.55
18562.3,113000.85
18463.2,113432.95
18649.8,113866.35
18182.4,114287.5
17872.2,114684.65
18521.4,115092.15
18393.8,115512.3
18190.85,115925.0
17946.15,116329.05
18315.1,116734.6
17936.45,117133.05
17505.315789473683,117531.26315789473
17112.105263157893,117895.73684210527
17018.42105263158,118247.78947368421
17116.736842105263,118596.05263157895
16699.736842105263,118942.63157894737
16536.947368421053,119273.31578947368
16932.947368421053,119618.57894736843
16906.63157894737,119963.47368421052
17351.0,120319.63157894737
16802.70588235294,120425.23529411765
17414.117647058825,120787.29411764706
16996.058823529413,121147.17647058824
17177.117647058825,121499.76470588235
17322.70588235294,121859.41176470589
16900.176470588234,122211.41176470589
16736.9375,122537.25
16395.5625,122866.0
16140.533333333333,123120.8
15889.785714285714,123489.21428571429
15591.857142857143,123778.35714285714
15468.307692307691,124262.0
15199.923076923076,124527.84615384616
14945.23076923077,124778.92307692308
14699.5,124788.33333333333
15019.166666666666,125034.91666666667
14758.666666666666,125280.16666666667
14524.083333333334,125510.66666666667
14306.0,125727.25
14629.166666666666,125958.75
14481.90909090909,126129.36363636363
14261.636363636364,126345.27272727272
14048.181818181818,126556.81818181818
14373.0,127526.22222222222
14155.111111111111,127740.66666666667
13951.555555555555,127943.0
13754.222222222223,128139.11111111111
13571.0,128321.77777777778
13395.333333333334,128495.55555555556
13031.142857142857,128481.14285714286
12886.142857142857,128625.57142857143
12739.0,128772.14285714286
12604.857142857143,128906.0
12473.857142857143,129037.14285714286
12350.42857142857,129159.85714285714
12235.142857142857,129274.71428571429
12117.42857142857,129392.28571428571
12018.0,129491.14285714286
11923.714285714286,129585.42857142857
11890.5,129596.16666666667
11799.0,129687.5
11713.833333333334,129772.66666666667
11632.333333333334,129854.0
11551.333333333334,129934.83333333333
11503.0,130508.0
