tpl,tpu
250.8,0.0
506.75,0.0
770.9,0.0
1047.8,0.0
1337.55,0.0
1661.65,0.0
2016.95,0.0
2434.3,0.0
2948.05,0.0
3680.75,0.0
4852.3,0.0
5848.6,0.0
6599.25,0.0
7155.55,0.0
7598.0,0.0
7937.9,0.0
8224.3,0.0
8461.9,0.0
8655.6,0.0
8818.75,0.0
8952.75,0.0
9065.25,0.0
9163.0,0.0
9247.5,0.0
9321.5,0.0
9384.05,0.0
9434.8,0.0
9482.05,0.0
9526.85,0.0
9564.45,0.0
9597.55,0.0
9625.55,0.0
9652.9,0.0
9676.85,0.0
9695.9,0.0
9713.25,0.0
9729.25,0.0
9743.05,0.0
9756.55,0.0
9767.6,0.0
9777.35,0.0
9785.85,0.0
9794.2,0.0
9801.15,0.0
9807.2,0.0
9813.7,0.0
9819.05,0.0
9823.15,0.0
9827.8,0.0
9831.25,0.0
9835.4,0.0
9838.35,0.0
9840.95,0.0
9843.25,0.0
9846.35,0.0
9848.2,0.0
9849.55,0.0
9851.0,0.0
9852.2,0.0
9853.95,0.0
9855.0,0.0
9856.35,0.0
9857.1,0.0
9857.9,0.0
9858.75,0.0
9859.35,0.0
9860.3,0.0
9860.8,0.0
9873.0,0.0
9873.842105263158,0.0
9888.444444444445,0.0
9898.529411764706,0.0
9898.823529411764,0.0
9899.235294117647,0.0
9899.70588235294,0.0
9899.882352941177,0.0
9919.0625,0.0
9919.25,0.0
9919.375,0.0
9910.666666666666,0.0
9910.733333333334,0.0
9910.933333333332,0.0
9919.42857142857,0.0
9919.57142857143,0.0
9917.0,0.0
9922.636363636364,0.0
9922.636363636364,0.0
9922.636363636364,0.0
9913.6,0.0
9916.666666666666,0.0
9934.625,0.0
9934.625,0.0
9934.625,0.0
9888.0,0.0
9888.0,0.0
9888.0,0.0
9888.0,0.0
9906.833333333334,0.0
9907.0,0.0
9941.0,0.0
9941.0,0.0
9941.0,0.0
9941.0,0.0
9941.0,0.0
9941.2,0.0
