tpl,tpu
250.25,0.0
501.9,0.0
755.25,0.3
1012.6,1.2
1272.4,3.1
1538.2,6.1
1812.85,11.25
2094.5,20.05
2387.9,31.8
2689.5,47.55
3004.35,66.9
3338.15,94.6
3691.65,129.25
4076.45,176.6
4493.15,239.4
4969.65,315.85
5500.4,414.9
6112.25,536.75
6895.25,695.3
8013.2,902.7
9844.8,1194.45
12128.4,1590.3
14084.3,2099.05
16054.25,2699.5
17292.4,3411.35
18327.25,4165.65
19329.05,4979.45
20297.5,5866.2
20998.45,6805.6
21597.25,7765.0
22169.05,8726.6
22849.75,9759.8
23239.5,10799.85
23797.95,11864.6
24025.05,12944.9
24468.15,14045.0
24645.9,15154.0
24961.55,16282.15
25203.65,17398.85
25276.3,18523.3
25606.45,19661.4
25828.65,20791.2
25865.6,21974.15
26130.65,23140.1
26136.55,24324.35
26229.65,25492.85
26474.55,26671.15
26657.8,27865.75
26816.8,29055.95
26963.9,30238.8
26703.2,31458.25
27136.55,32638.65
26986.6,33837.8
27245.85,35029.9
27088.05,36239.95
26978.1,37463.7
27151.65,38684.5
27175.4,39897.55
27266.85,41097.15
27220.65,42300.55
27528.2,43505.0
27351.45,44712.15
27335.3,45927.3
27543.2,47124.6
27494.45,48348.3
27544.25,49550.0
27589.05,50782.25
27601.8,51991.9
27499.2,53206.15
27557.85,54413.6
27675.35,55631.4
27575.55,56859.55
27578.4,58061.25
27550.75,59278.85
27864.7,60478.6
27750.35,61702.1
27724.3,62941.85
27802.0,64164.65
27607.95,65376.45
27751.7,66593.55
27773.5,67813.5
27616.7,69045.6
27872.1,70263.15
27907.15,71495.2
27865.6,72721.25
27706.9,73937.8
28029.75,75141.55
27861.45,76365.75
28007.2,77588.5
27823.4,78818.05
27768.5,80036.6
27896.3,81254.3
27754.6,82469.45
27900.4,83700.9
27839.5,84918.2
27972.5,86126.6
27848.6,87358.45
27911.6,88572.65
27936.65,89790.1
27825.05,91006.9
27980.7,92217.9
27764.1,93448.15
27832.7,94659.0
27877.95,95856.6
27972.0,97074.45
27967.95,98288.65
27901.95,99498.3
27924.35,100740.25
27866.85,101972.4
27952.4,103184.5
27897.1,104413.05
27964.5,105616.55
27992.65,106816.1
27925.15,108037.05
27880.25,109261.65
27928.55,110488.45
27935.4,111707.15
27849.65,112920.1
28078.85,114121.15
27954.3,115350.1
27849.95,116584.4
28217.95,117799.45
27972.3,118993.0
27946.05,120236.65
27861.35,121424.75
27861.4,122640.75
27925.4,123855.0
28108.55,125091.0
27729.5,126319.95
27899.75,127555.0
27926.4,128772.9
27819.65,129985.05
27811.85,131225.55
28005.0,132445.9
27863.3,133660.2
27818.1,134871.35
27770.1,136073.95
27873.05,137295.0
27961.35,138515.45
27931.6,139750.9
28117.4,140963.2
27796.5,142179.75
27996.4,143399.85
27837.8,144630.6
27934.25,145841.1
27929.65,147058.25
27908.35,148270.5
27967.35,149487.8
27921.45,150720.55
27851.8,151935.25
28083.1,153160.0
27945.5,154395.15
27958.55,155618.65
27897.1,156838.85
27785.25,158045.35
27866.052631578947,159420.15789473685
27963.63157894737,160639.7894736842
27904.36842105263,161847.36842105264
28002.894736842107,163064.73684210525
28012.105263157893,164315.05263157896
27944.473684210527,165552.57894736843
27854.42105263158,166792.7894736842
27933.473684210527,168032.0
27959.42105263158,169267.1052631579
28058.470588235294,170872.58823529413
27914.058823529413,172103.17647058822
27999.235294117647,173326.41176470587
27911.117647058825,174555.88235294117
28110.41176470588,175773.82352941178
28131.70588235294,176999.4705882353
28184.9375,178696.125
28100.75,179944.5625
28180.933333333334,181704.46666666667
28339.35714285714,183511.7857142857
28158.85714285714,184760.64285714287
28232.615384615383,186350.0
28357.46153846154,187597.53846153847
28346.153846153848,188820.84615384616
28199.75,190116.16666666666
28232.833333333332,191345.75
28183.083333333332,192616.08333333334
28208.25,193842.5
28272.083333333332,195098.25
28256.25,196335.91666666666
28350.272727272728,197812.27272727274
28415.545454545456,199030.0909090909
28238.18181818182,200285.36363636365
28513.0,202940.77777777778
28282.333333333332,204157.44444444444
28330.555555555555,205391.33333333334
28581.11111111111,206607.66666666666
28688.222222222223,207858.77777777778
28704.666666666668,209116.66666666666
28237.85714285714,209756.57142857142
28092.14285714286,211009.57142857142
28346.571428571428,212302.0
28313.0,213551.42857142858
28460.285714285714,214762.7142857143
28341.714285714286,216019.0
28634.85714285714,217238.57142857142
28209.428571428572,218493.85714285713
28576.428571428572,219727.0
28356.714285714286,220983.57142857142
28499.666666666668,223055.66666666666
28603.0,224310.16666666666
28396.333333333332,225581.0
28572.0,226819.0
28362.166666666668,228056.16666666666
28203.8,229228.4
