tpl,tpu
250.25,0.0
502.0,0.0
756.0,0.3
1014.75,1.3
1277.3,3.3
1546.9,6.55
1828.55,12.9
2120.7,24.2
2426.35,39.1
2744.45,60.3
3082.05,85.05
3446.55,123.55
3830.45,168.4
4253.9,228.95
4708.95,306.2
5235.65,399.55
5835.95,518.7
6542.65,669.9
7415.35,865.2
8674.65,1120.45
10729.4,1468.0
13124.85,1922.0
14945.2,2494.2
17306.55,3157.2
18382.5,3936.35
19517.15,4748.75
20545.95,5625.1
21253.1,6571.25
22084.85,7576.35
22777.35,8587.8
23259.2,9610.95
23764.7,10700.65
24397.3,11785.4
24420.45,12911.95
25085.5,14044.45
25564.3,15187.0
25538.45,16344.5
25894.3,17523.85
26222.5,18688.35
26270.7,19868.9
26424.5,21058.9
26675.25,22228.3
26809.3,23452.7
26947.7,24666.8
27112.85,25881.45
27289.85,27107.9
27277.2,28336.45
27335.65,29577.15
27393.25,30795.3
27690.6,32021.15
27786.55,33273.25
27793.25,34501.0
27806.9,35747.75
27783.1,36995.0
27842.75,38245.1
28085.35,39503.45
27981.85,40774.5
27974.5,42030.65
28256.65,43271.7
28162.25,44522.3
28222.0,45772.25
28202.4,47019.5
28346.0,48268.2
28309.25,49508.2
28431.5,50774.3
28336.15,52009.4
28334.25,53287.6
28310.2,54539.15
28601.05,55798.35
28352.55,57039.9
28302.35,58300.25
28563.8,59567.4
28550.6,60825.05
28604.15,62077.95
28680.25,63326.3
28636.0,64597.55
28643.95,65877.0
28598.15,67136.75
28502.9,68396.9
28396.8,69670.1
28605.55,70929.7
28448.9,72201.5
28706.0,73459.15
28571.0,74731.9
28347.75,76006.95
28481.85,77259.6
28617.35,78513.75
28870.0,79771.85
28770.45,81038.6
28536.0,82308.95
28577.45,83575.55
28621.0,84839.25
28889.15,86091.75
28948.5,87361.6
28792.25,88636.45
28906.9,89900.75
28696.95,91168.15
28991.3,92424.05
28838.5,93687.65
28814.85,94942.15
28774.6,96193.0
28744.55,97474.9
28608.25,98727.45
28577.25,99975.25
28747.85,101225.9
28888.1,102476.6
28791.7,103731.3
28817.45,105021.9
28712.3,106288.0
28786.4,107540.55
28752.5,108812.3
28681.95,110062.4
28748.7,111304.7
28759.15,112562.4
28558.85,113833.8
28821.3,115111.75
28771.5,116370.0
28527.7,117625.5
28949.8,118868.3
28792.6,120134.5
28911.2,121413.15
28933.95,122676.75
28598.3,123914.15
28727.95,125201.35
28659.0,126438.25
28789.25,127702.5
28766.15,128959.45
28837.75,130241.6
28871.55,131525.35
28786.2,132792.2
28928.5,134064.6
28786.5,135321.9
28772.15,136600.75
28693.55,137857.9
28839.55,139111.35
28715.0,140380.35
28676.25,141626.2
28898.65,142889.9
28816.0,144152.25
29161.35,145438.3
28748.85,146692.6
28896.75,147952.55
28876.4,149209.95
28656.75,150481.25
28825.25,151745.75
28683.6,152984.3
28839.8,154235.05
28789.85,155491.7
28879.3,156759.5
28902.45,158017.4
28748.6,159291.65
28879.6,160573.0
28791.9,161849.8
28832.3,163117.0
29099.3,164362.65
28766.947368421053,166020.31578947368
28816.157894736843,167285.0
29126.315789473683,168514.42105263157
28975.736842105263,169777.05263157896
29192.57894736842,171064.73684210525
28982.42105263158,172340.68421052632
28807.473684210527,173626.36842105264
28814.0,174899.31578947368
28886.842105263157,176186.15789473685
28932.41176470588,178598.58823529413
28927.29411764706,179878.9411764706
28945.117647058825,181158.58823529413
28818.823529411766,182437.0
28969.41176470588,183698.5294117647
29207.58823529412,184972.88235294117
29177.375,187172.5
29167.875,188476.875
29069.0,190094.06666666668
29189.428571428572,191586.07142857142
29260.64285714286,192882.14285714287
29210.76923076923,194605.15384615384
29297.23076923077,195893.38461538462
28913.69230769231,197188.0
29307.166666666668,198993.58333333334
29292.083333333332,200275.08333333334
29243.75,201610.16666666666
29355.333333333332,202903.58333333334
29236.583333333332,204205.75
29410.75,205501.83333333334
29262.454545454544,206976.72727272726
29490.18181818182,208247.45454545456
29475.454545454544,209550.27272727274
30019.777777777777,213552.11111111112
29690.88888888889,214838.22222222222
29691.555555555555,216130.0
29394.0,217428.88888888888
29844.0,218741.22222222222
29589.222222222223,220066.0
29917.14285714286,223694.85714285713
29736.428571428572,225024.2857142857
29734.0,226386.42857142858
29461.285714285714,227721.2857142857
29598.714285714286,229023.0
29632.0,230367.14285714287
29737.85714285714,231679.2857142857
29776.14285714286,233001.14285714287
30006.285714285714,234316.2857142857
30097.428571428572,235654.85714285713
30298.166666666668,238795.83333333334
30330.333333333332,240147.16666666666
29921.666666666668,241487.66666666666
30214.166666666668,242821.5
30078.5,244150.66666666666
30038.4,248489.6
