tpl,tpu
263.15,1.05
559.6,7.9
891.5,27.95
1272.65,64.55
1719.5,125.55
2272.8,226.6
2948.35,381.5
3834.55,632.35
5099.2,980.65
7099.75,1472.9
11012.85,2272.55
15593.05,3493.3
19780.05,5187.95
23574.3,7273.4
26173.35,9703.8
28337.95,12424.1
30328.55,15341.85
33116.2,18509.5
34954.05,21867.85
36771.2,25363.95
37477.35,29002.9
38941.85,32754.4
38720.6,36569.25
38965.1,40501.8
40187.8,44486.05
40918.0,48560.1
40978.55,52687.85
40528.45,56860.95
43157.3,61059.5
42695.65,65299.4
43831.2,69562.1
43324.55,73874.3
44151.75,78196.1
43378.05,82524.0
43702.5,86887.15
43362.75,91275.9
44477.95,95673.65
44453.75,100111.65
44581.65,104529.8
43530.3,108969.65
43983.75,113426.0
44922.55,117888.55
43736.4,122351.65
45593.2,126809.3
45814.35,131310.55
44999.6,135779.65
44206.15,140275.35
45606.45,144790.15
45098.8,149306.4
45779.5,153826.8
46504.0,158337.1
44745.75,162856.2
44029.6,167387.45
46829.2,171903.35
43733.6,176416.65
44335.95,180954.55
45926.3,185497.4
44982.9,190026.3
45046.8,194574.05
45946.05,199094.85
44826.7,203619.8
44974.65,208156.3
44956.2,212696.6
45637.85,217230.1
45220.35,221770.75
45521.75,226304.95
45935.6,230835.85
46281.55,235381.9
44773.84210526316,239919.1052631579
44165.15789473684,244448.42105263157
46052.833333333336,248970.38888888888
46792.41176470588,253560.41176470587
45800.117647058825,258101.58823529413
45692.41176470588,262648.5882352941
45815.05882352941,267187.9411764706
45560.05882352941,271720.4705882353
45676.3125,276262.3125
46199.375,280812.9375
44604.0,285345.375
46266.46666666667,289889.86666666664
44243.8,294429.4666666667
45318.4,298977.4
45251.28571428572,303512.78571428574
44194.78571428572,308049.5714285714
45905.333333333336,312603.3333333333
45173.818181818184,317172.45454545453
45229.27272727273,321716.8181818182
44864.90909090909,326256.9090909091
47704.0,330787.1
44972.0,335310.0
46697.125,339908.375
48563.25,344448.375
46896.75,349002.5
47683.857142857145,353623.85714285716
44292.0,358155.71428571426
46931.71428571428,362735.71428571426
45180.28571428572,367270.28571428574
46576.333333333336,371775.3333333333
43642.333333333336,376318.1666666667
46182.8,380830.6
42867.2,385364.0
44485.8,389934.8
45650.0,394483.2
45567.4,399030.0
45901.4,403592.4
