tpl,tpu
256.95,0.25
527.15,1.05
809.8,3.15
1110.4,7.0
1427.8,13.95
1760.25,23.35
2111.7,36.7
2492.75,55.15
2898.85,80.1
3326.5,111.25
3791.65,149.7
4303.4,196.55
4857.9,253.8
5459.05,319.95
6159.55,400.8
6955.9,497.7
7898.4,610.2
8985.25,748.2
10285.6,913.9
12326.8,1121.55
14894.6,1391.15
18509.65,1731.9
21913.25,2159.25
26527.25,2663.8
29683.75,3247.95
30645.25,3880.4
32672.8,4582.6
35682.15,5338.75
36967.95,6144.2
40417.35,6969.95
39955.65,7826.25
39966.8,8716.85
42053.0,9612.9
41839.45,10535.3
40840.45,11450.85
43290.05,12389.4
42784.4,13324.95
42271.9,14265.85
42793.3,15230.7
44551.95,16176.85
42989.05,17123.55
42808.0,18068.45
41947.85,19012.85
41092.85,19947.2
45341.6,20878.5
42600.55,21805.6
40511.75,22716.5
43070.4,23627.9
40694.85,24529.05
39875.15,25421.1
41248.35,26300.9
41205.7,27185.45
40158.75,28065.0
38160.25,28934.7
40463.1,29794.55
37831.9,30647.65
38009.6,31489.15
35217.0,32311.85
35975.0,33130.15
36800.9,33949.9
38086.95,34743.35
36761.75,35547.15
37219.95,36334.75
35175.85,37118.4
37983.6,37891.15
37278.4,38658.55
36243.6,39413.65
33534.1,40154.2
34375.2,40884.4
33162.65,41619.65
34038.25,42342.55
34869.6,43049.8
34459.75,43752.7
33443.5,44451.05
33659.65,45146.2
31775.2,45832.5
32285.15,46485.55
32366.2,47150.3
30977.85,47804.6
30811.7,48455.0
31111.3,49103.15
30212.95,49735.65
31085.3,50366.2
29468.7,50985.7
30650.7,51611.15
28643.45,52226.9
29076.05,52832.5
29355.7,53438.6
28735.95,54038.15
27279.2,54625.05
29057.8,55215.7
29066.0,55796.0
27216.9,56373.55
29056.5,56949.3
26604.75,57515.35
27622.3,58072.95
27838.15,58633.75
26707.1,59193.75
26953.95,59744.85
27327.35,60295.5
26035.1,60843.9
25950.0,61383.55
26545.35,61925.75
26066.15,62467.05
25903.6,63003.6
26307.3,63532.35
25242.0,64054.5
25685.65,64579.25
24827.45,65098.95
25279.1,65613.65
26058.75,66125.1
24960.1,66633.05
24934.85,67143.85
25282.6,67658.15
24793.6,68172.55
24046.35,68685.15
24888.1,69188.8
23784.35,69692.3
22977.2,70187.3
22247.85,70669.25
22656.6,71132.4
23070.35,71601.9
23883.95,72091.4
22853.35,72577.65
23164.75,73057.95
22012.4,73536.45
22663.9,74014.15
22302.95,74491.25
22706.95,74969.85
21697.75,75443.3
22529.05,75921.5
21538.1,76392.8
21721.0,76858.3
21754.5,77315.5
22187.65,77780.0
21854.65,78244.15
22050.3,78713.15
21658.8,79178.1
21355.7,79640.6
21555.05,80094.3
20773.15,80539.2
20848.1,80982.2
20302.4,81421.25
19793.25,81847.6
20191.65,82263.6
19986.55,82689.15
20294.85,83116.6
19735.7,83535.1
19269.6,83939.5
20085.2,84348.55
19826.65,84768.1
19548.7,85183.1
19193.8,85592.1
20030.9,86002.45
19211.15,86406.85
18662.42105263158,86796.84210526316
18144.57894736842,87171.84210526316
18135.36842105263,87536.68421052632
18335.736842105263,87896.05263157895
17755.736842105263,88254.68421052632
17459.473684210527,88597.73684210527
17920.947368421053,88950.78947368421
17904.36842105263,89304.94736842105
18507.473684210527,89670.31578947368
17843.0,89860.0
18672.647058823528,90228.88235294117
17972.823529411766,90596.5294117647
18255.29411764706,90956.64705882352
18385.176470588234,91323.58823529411
17791.117647058825,91685.88235294117
17583.6875,92039.25
17185.6875,92379.25
16893.2,92673.73333333334
16612.0,93016.42857142857
16237.0,93320.35714285714
16093.384615384615,93764.84615384616
15796.307692307691,94046.38461538461
15516.76923076923,94312.76923076923
15219.0,94402.33333333333
15584.583333333334,94661.41666666667
15313.833333333334,94917.66666666667
15004.333333333334,95161.75
14759.0,95390.33333333333
15121.166666666666,95631.83333333333
14952.90909090909,95833.90909090909
14711.818181818182,96062.63636363637
14461.818181818182,96288.36363636363
14801.333333333334,97243.77777777778
14556.111111111111,97469.33333333333
14332.333333333334,97684.88888888889
14118.777777777777,97893.77777777778
13922.555555555555,98087.77777777778
13732.444444444445,98274.0
13331.285714285714,98454.85714285714
13173.857142857143,98610.42857142857
13014.142857142857,98767.42857142857
12864.57142857143,98913.0
12722.714285714286,99053.28571428571
12591.285714285714,99184.14285714286
12466.0,99307.0
12329.714285714286,99434.14285714286
12219.714285714286,99542.71428571429
12114.57142857143,99645.42857142857
12071.833333333334,99785.33333333333
11970.833333333334,99885.66666666667
11878.833333333334,99977.16666666667
11788.5,100065.66666666667
11696.666666666666,100153.66666666667
11643.8,100572.8
