n,ipl
999,11149
1999,10971
2999,11036
3999,10924
4999,11019
5999,10878
6999,10900
7999,10641
8999,10636
9999,10744
10999,10589
11999,10477
12999,10572
13999,10681
14999,10660
15999,10779
16999,10585
17999,10559
18999,10788
19999,10682
20999,10653
21999,10608
22999,10725
23999,10777
24999,10854
25999,10840
26999,10892
27999,10829
28999,10693
29999,10882
30999,10858
31999,10832
32999,10884
33999,10791
34999,10963
35999,10816
36999,10714
37999,10788
38999,10771
39999,10734
40999,10638
41999,10702
42999,10541
43999,10501
44999,10555
45999,10360
46999,10607
47999,10632
48999,10453
49999,10488
50999,10422
51999,10611
52999,10484
53999,10618
54999,10552
55999,10578
56999,10461
57999,10545
58999,10621
59999,10472
60999,10553
61999,10535
62999,10669
63999,10608
64999,10642
65999,10722
66999,10661
67999,10677
68999,10440
69999,10443
70999,10476
71999,10458
72999,10382
73999,10383
74999,10357
75999,10380
76999,10421
77999,10374
78999,10384
79999,10458
80999,10489
81999,10364
82999,10237
83999,10436
84999,10313
85999,10387
86999,10260
87999,10176
88999,10263
89999,10278
90999,10188
91999,10202
92999,10239
93999,10241
94999,10148
95999,10226
96999,10116
97999,10227
98999,10174
99999,10198
100999,10127
101999,10026
102999,10170
103999,10184
104999,10181
105999,10257
106999,10292
107999,10236
108999,10249
109999,10184
110999,10192
111999,10245
112999,10384
113999,10365
114999,10306
115999,10276
116999,10302
117999,10327
118999,10246
119999,10274
120999,10247
121999,10226
122999,10351
123999,10304
124999,10359
125999,10386
126999,10298
127999,10360
128999,10365
129999,10394
130999,10390
131999,10371
132999,10278
133999,10239
134999,10296
135999,10451
136999,10362
137999,10308
138999,10210
139999,10304
140999,10411
141999,10314
142999,10166
143999,10218
144999,10266
145999,10227
146999,9677
147999,9771
148999,9799
149999,9757
150999,9786
151999,9712
152999,9676
153999,9725
154999,9689
155999,9701
156999,9682
157999,9684
158999,9642
159999,9723
160999,9640
161999,9662
162999,9705
163999,9589
164999,9623
165999,9655
166999,9626
167999,9603
168999,9675
169999,9827
170999,9700
171999,9690
172999,9683
173999,9746
174999,9768
175999,9763
176999,9748
177999,9806
178999,9817
179999,9727
180999,9812
181999,9721
182999,9703
183999,9761
184999,9755
185999,9842
186999,9837
187999,9848
188999,9962
189999,9853
190999,9770
191999,9724
192999,9734
193999,9710
194999,9777
195999,9854
196999,9811
197999,9876
198999,9829
199999,9793
200999,9757
201999,9804
202999,9862
203999,9718
204999,9722
205999,9823
206999,9777
207999,9711
208999,9838
209999,9797
210999,9824
211999,9762
212999,9832
213999,9832
214999,9843
215999,9728
216999,9639
217999,9701
218999,9734
219999,9765
220999,9761
221999,9680
222999,9632
223999,9667
224999,9554
225999,9534
226999,9552
227999,9649
228999,9619
229999,9653
230999,9699
231999,9622
232999,9597
233999,9564
234999,9590
235999,9568
236999,9689
237999,9625
238999,9632
239999,9694
240999,9632
241999,9621
242999,9642
243999,9676
244999,9649
245999,9778
246999,9872
247999,9843
248999,9919
249999,9722
250999,9792
251999,9684
252999,9645
253999,9622
254999,9704
255999,9736
256999,9696
257999,9696
258999,9759
259999,9748
260999,9703
