n,ipl
999,10372
1999,10450
2999,10433
3999,10401
4999,9991
5999,10037
6999,9900
7999,9894
8999,9885
9999,9876
10999,9805
11999,9832
12999,9760
13999,9806
14999,9661
15999,9622
16999,9622
17999,9697
18999,9825
19999,9688
20999,9798
21999,9860
22999,9941
23999,9733
24999,9707
25999,9654
26999,9591
27999,9638
28999,9651
29999,9678
30999,9591
31999,9662
32999,9673
33999,9738
34999,9786
35999,9778
36999,9847
37999,9904
38999,9786
39999,9738
40999,9722
41999,9775
42999,9735
43999,9676
44999,9618
45999,9739
46999,9674
47999,9643
48999,9655
49999,9600
50999,9700
51999,9687
52999,9664
53999,9544
54999,9530
55999,9551
56999,9485
57999,9540
58999,9530
59999,9541
60999,9460
61999,9413
62999,9400
63999,9376
64999,9319
65999,9417
66999,9447
67999,9498
68999,9501
69999,9554
70999,9573
71999,9426
72999,9487
73999,9614
74999,9765
75999,9567
76999,9554
77999,9462
78999,9442
79999,9390
80999,9474
81999,9564
82999,9440
83999,9458
84999,9479
85999,9499
86999,9536
87999,9450
88999,9307
89999,9282
90999,9377
91999,9426
92999,9423
93999,9478
94999,9465
95999,9342
96999,9391
97999,9380
98999,9470
99999,9433
100999,9442
101999,9465
102999,9412
103999,9386
104999,9503
105999,9454
106999,9398
107999,9326
108999,9309
109999,9329
110999,9312
111999,9341
112999,9340
113999,9351
114999,9377
115999,9365
116999,9338
117999,9456
118999,9269
119999,9339
120999,9353
121999,9365
122999,9388
123999,9356
124999,9424
125999,9374
126999,9439
127999,9390
128999,9419
129999,9445
130999,9392
131999,9447
132999,9529
133999,9583
134999,9497
135999,9489
136999,9537
137999,9562
138999,9589
139999,9557
140999,9611
141999,9467
142999,9420
143999,9425
144999,9517
145999,9498
146999,9438
147999,9561
148999,9541
149999,9352
150999,9500
151999,9390
152999,9409
153999,9459
154999,9423
155999,9431
156999,9498
157999,9420
158999,9475
159999,9366
160999,9561
161999,9567
162999,9472
163999,9454
164999,9508
165999,9492
166999,9507
167999,9510
168999,9471
169999,9465
170999,9516
171999,9447
172999,9379
173999,9413
174999,9429
175999,9382
176999,9405
177999,9410
178999,9372
179999,9307
180999,9292
181999,9397
182999,9368
183999,9434
184999,9425
185999,9508
186999,9524
187999,9671
188999,9551
189999,9551
190999,9576
191999,9579
192999,9602
193999,9593
194999,9695
195999,9602
196999,9588
197999,9624
198999,9708
199999,9704
200999,9650
201999,9546
202999,9623
203999,9606
204999,9534
205999,9623
206999,9564
207999,9575
208999,9655
209999,9658
210999,9684
211999,9651
212999,9611
213999,9537
214999,9514
215999,9565
216999,9421
217999,9404
218999,9574
219999,9601
220999,9594
221999,9630
222999,9510
223999,9454
224999,9406
225999,9526
226999,9460
227999,9361
228999,9384
229999,9439
230999,9476
231999,9536
232999,9650
233999,9705
234999,9635
235999,9621
236999,9496
237999,9472
238999,9479
239999,9616
240999,9716
241999,9694
242999,9685
243999,9766
244999,9724
245999,9673
246999,9684
247999,9725
248999,9772
249999,9689
250999,9740
251999,9852
252999,9725
253999,9751
254999,9712
255999,9853
256999,9704
257999,9617
258999,9596
259999,9620
260999,9643
261999,9566
262999,9535
263999,9558
264999,9694
265999,9695
266999,9551
267999,9685
268999,9579
269999,9604
270999,9626
271999,9685
272999,9744
273999,9679
274999,9634
275999,9718
276999,9637
277999,9571
278999,9572
279999,9706
280999,9652
281999,9756
282999,9731
283999,9772
284999,9698
285999,9612
286999,9647
287999,9751
288999,9832
289999,9778
290999,9790
291999,9947
292999,9904
293999,9947
294999,9879
295999,9787
296999,9719
297999,9723
298999,9772
299999,9866
300999,9955
301999,9897
302999,9817
303999,9771
304999,9714
305999,9832
306999,9851
307999,9936
308999,9857
309999,9905
310999,10041
311999,9956
312999,9926
313999,9855
314999,9837
315999,9784
316999,9833
317999,9895
318999,9887
319999,9908
320999,9909
321999,9931
322999,9992
323999,9940
324999,9965
325999,9890
326999,9902
327999,9965
328999,10049
329999,10066
330999,10008
331999,9985
332999,10078
333999,10010
334999,9990
335999,9970
336999,9822
337999,9845
338999,9944
339999,10013
340999,10075
341999,10066
342999,10164
343999,10109
344999,10071
345999,10086
346999,10090
347999,10159
348999,10047
349999,9943
350999,9937
351999,9988
352999,10060
353999,9954
354999,9985
355999,9848
356999,9964
357999,10012
358999,9963
359999,9828
360999,9888
361999,10032
362999,9937
363999,9843
364999,9913
365999,10005
366999,10112
367999,10107
368999,10038
369999,10058
370999,10105
371999,10172
372999,10254
373999,10075
374999,9998
375999,9873
376999,9811
377999,9946
378999,9853
379999,9968
380999,10013
381999,9817
382999,9812
383999,9717
384999,9853
385999,9764
386999,9897
387999,9877
388999,9974
389999,9969
390999,9887
391999,9939
392999,9814
393999,9928
394999,10141
395999,10141
396999,10040
397999,9971
398999,9858
399999,9977
400999,9918
401999,9868
402999,9835
403999,9985
404999,9979
405999,9973
406999,10018
407999,10117
408999,10025
409999,10004
410999,9972
411999,9995
412999,10072
413999,10123
414999,10107
415999,10223
416999,10042
417999,9544
418999,9596
419999,9586
420999,9598
421999,9671
422999,9663
423999,9690
424999,9691
425999,9700
426999,9834
427999,9810
428999,9793
429999,9737
430999,9646
431999,9723
432999,9738
433999,9790
434999,9680
435999,9718
436999,9783
437999,9783
438999,9901
439999,9886
440999,9975
441999,9908
442999,9798
443999,9957
444999,9853
445999,9885
446999,10055
447999,10067
448999,9849
449999,9842
450999,9835
451999,9807
452999,9819
453999,9790
454999,9837
455999,9859
456999,9782
457999,9893
458999,9990
459999,10046
460999,10046
461999,9875
462999,9874
463999,9963
464999,10044
465999,10014
466999,9928
467999,9953
468999,10022
469999,10046
470999,10018
471999,9937
472999,9973
473999,9936
474999,10057
475999,10023
476999,10019
477999,9976
478999,10054
479999,10020
480999,10002
481999,10071
482999,10118
483999,9967
484999,9988
485999,10011
486999,10047
487999,10142
488999,10239
489999,10180
490999,10163
491999,10075
492999,10135
493999,10121
494999,10169
495999,10090
496999,10118
497999,10155
498999,10288
499999,10069
500999,10106
501999,10077
502999,10112
503999,10082
504999,10060
505999,10141
506999,10090
507999,10230
508999,10217
509999,10140
510999,10299
511999,10204
512999,10235
513999,10055
514999,10126
515999,10157
516999,10203
517999,10142
518999,10276
519999,10287
520999,10284
521999,10175
522999,10308
523999,10244
524999,10166
525999,10180
526999,10366
527999,10281
528999,10258
529999,10159
530999,10078
531999,10160
532999,10162
533999,10188
534999,10318
535999,10231
536999,10287
537999,10262
538999,10202
539999,10169
540999,10241
541999,10301
542999,10271
543999,10294
544999,10304
545999,10383
546999,10324
547999,10123
548999,10327
549999,10346
550999,10353
551999,10279
552999,10302
553999,10432
554999,10341
555999,10417
556999,10312
557999,10254
558999,10293
559999,10260
560999,10377
561999,10446
562999,10475
563999,10502
564999,10411
565999,10364
566999,10374
567999,10307
568999,10330
569999,10389
570999,10544
571999,10650
572999,10494
573999,10397
574999,10386
575999,10392
576999,10478
577999,10376
578999,10243
579999,10349
580999,10386
581999,10457
582999,10575
583999,10534
584999,10501
585999,10479
586999,10575
587999,10623
588999,10593
589999,10377
590999,10468
591999,10611
592999,10504
593999,10446
594999,10484
595999,10618
596999,10568
597999,10585
598999,10639
599999,10691
600999,10718
601999,10551
602999,10564
603999,10600
604999,10644
605999,10509
606999,10578
607999,10600
608999,10749
609999,10674
610999,10701
611999,10742
612999,10803
613999,10794
614999,10721
615999,10914
616999,10798
617999,10722
618999,10684
619999,10738
620999,10760
621999,10722
622999,10702
623999,10692
624999,10824
625999,10786
626999,10649
627999,10656
628999,10591
629999,10702
630999,10601
631999,10590
632999,10560
633999,10672
634999,10699
635999,10833
636999,10826
637999,10781
638999,10831
639999,10791
640999,10836
