n,ipl
1999,25074
3999,25000
5999,25010
7999,24642
9999,24292
11999,24360
13999,24227
15999,24203
17999,24190
19999,24300
21999,24320
23999,24265
25999,24382
27999,24300
29999,24162
31999,24058
33999,24011
35999,23972
37999,24077
39999,23845
41999,23650
43999,23760
45999,23910
47999,23979
49999,23847
51999,23674
53999,23691
55999,23637
57999,23286
59999,23469
61999,23674
63999,23621
65999,23926
67999,23678
69999,23489
71999,23400
73999,23575
75999,23526
77999,23597
79999,23489
81999,23463
83999,23432
85999,23354
87999,23462
89999,23334
91999,23426
93999,23452
95999,23471
97999,23417
99999,23185
101999,23388
103999,23335
105999,23290
107999,23312
109999,23312
111999,23331
113999,23274
115999,23189
117999,23176
119999,23221
121999,23396
123999,23131
125999,23299
127999,23204
129999,23102
131999,23092
133999,22990
135999,22964
137999,23117
139999,23213
141999,23193
143999,23029
145999,23222
147999,23292
149999,23204
151999,23226
153999,23209
155999,23170
157999,23187
159999,23145
161999,22990
163999,23041
165999,23070
167999,23133
169999,23215
171999,23078
173999,23306
175999,23423
177999,23459
179999,23404
181999,23372
183999,23307
185999,23076
187999,23211
189999,23073
191999,23187
193999,23278
195999,23326
197999,23458
199999,23303
201999,23331
203999,23359
205999,23367
207999,23376
209999,23220
211999,23101
213999,23141
215999,23258
217999,23329
219999,23296
221999,23273
223999,23025
225999,22961
227999,23038
229999,22973
231999,23035
233999,23051
235999,22956
237999,23081
239999,22858
241999,22879
243999,23029
245999,23085
247999,23109
249999,23065
251999,23035
253999,23210
255999,23181
257999,23211
259999,23074
261999,23166
263999,23057
265999,23008
267999,23106
269999,22990
271999,22784
273999,22962
275999,22990
277999,22998
279999,23052
281999,23136
283999,23162
285999,23170
287999,23242
289999,23076
291999,23109
293999,23108
295999,23260
297999,23156
299999,23256
301999,23093
303999,23136
305999,23251
307999,23303
309999,23055
311999,23185
313999,23204
315999,22992
317999,23045
319999,23124
321999,23316
323999,23237
325999,23269
327999,23259
329999,23262
331999,23294
333999,23280
335999,23235
337999,23183
339999,23156
341999,22970
343999,22973
345999,23001
347999,23083
349999,23137
351999,23123
353999,23127
355999,23054
357999,22970
359999,22923
361999,23011
363999,23257
365999,23250
367999,23372
369999,23486
371999,23216
373999,23068
375999,23246
377999,23252
379999,23211
381999,23229
383999,23227
385999,23237
387999,23308
389999,23396
391999,23374
393999,23495
395999,23585
397999,23510
399999,23242
401999,23394
403999,23519
405999,23423
407999,23393
409999,23568
411999,23417
413999,23173
415999,23034
417999,22998
419999,22970
421999,22810
423999,22887
425999,23102
427999,23085
429999,23141
431999,23132
433999,22972
435999,23015
437999,22885
439999,22934
441999,23024
443999,22948
