n,ipl
999,9882
1999,9725
2999,9581
3999,9608
4999,9659
5999,9575
6999,9541
7999,9527
8999,9618
9999,9618
10999,9508
11999,9570
12999,9494
13999,9547
14999,9544
15999,9636
16999,9687
17999,9632
18999,9643
19999,9569
20999,9466
21999,9377
22999,9494
23999,9434
24999,9482
25999,9550
26999,9424
27999,9378
28999,9432
29999,9469
30999,9407
31999,9309
32999,9445
33999,9466
34999,9492
35999,9448
36999,9449
37999,9387
38999,9396
39999,9440
40999,9415
41999,9406
42999,9481
43999,9441
44999,9469
45999,9402
46999,9469
47999,9341
48999,9367
49999,9390
50999,9441
51999,9380
52999,9372
53999,9402
54999,9354
55999,9386
56999,9440
57999,9469
58999,9418
59999,9484
60999,9492
61999,9407
62999,9361
63999,9279
64999,9305
65999,9432
66999,9412
67999,9386
68999,9398
69999,9475
70999,9466
71999,9354
72999,9295
73999,9292
74999,9311
75999,9252
76999,9358
77999,9255
78999,9207
79999,9247
80999,9316
81999,9371
82999,9283
83999,9238
84999,9295
85999,9382
86999,9228
87999,9147
88999,9249
89999,9286
90999,9213
91999,9195
92999,9266
93999,9308
94999,9188
95999,9224
96999,9189
97999,9204
98999,9204
99999,9246
100999,9387
101999,9348
102999,9382
103999,9299
104999,9320
105999,9346
106999,9305
107999,9220
108999,9276
109999,9249
110999,9281
111999,9334
112999,9347
113999,9399
114999,9421
115999,9244
116999,9347
117999,9353
118999,9302
119999,9271
120999,9300
121999,9437
122999,9361
123999,9415
124999,9327
125999,9385
126999,9399
127999,9466
128999,9424
129999,9458
130999,9435
131999,9484
132999,9479
133999,9454
134999,9482
135999,9486
136999,9479
137999,9536
138999,9481
139999,9460
140999,9492
141999,9411
142999,9389
143999,9450
144999,9451
145999,9573
146999,9457
147999,9432
148999,9467
149999,9511
150999,9537
151999,9572
152999,9624
153999,9520
154999,9519
155999,9521
156999,9565
157999,9465
158999,9428
159999,9360
160999,9381
161999,9382
162999,9460
163999,9423
164999,9406
165999,9518
166999,9449
167999,9397
168999,9400
169999,9358
170999,9429
171999,9451
172999,9555
173999,9571
174999,9506
175999,9486
176999,9406
177999,9498
178999,9427
179999,9417
180999,9362
181999,9423
182999,9418
183999,9487
184999,9392
185999,9400
186999,9466
187999,9427
188999,9384
189999,9414
190999,9508
191999,9506
192999,9445
193999,9493
194999,9516
195999,9525
196999,9382
197999,9353
198999,9497
199999,9489
200999,9512
201999,9487
202999,9485
203999,9510
204999,9437
205999,9350
206999,9366
207999,9433
208999,9434
209999,9480
210999,9455
211999,9630
212999,9599
213999,9583
214999,9543
215999,9496
216999,9629
217999,9694
218999,9639
219999,9677
220999,9627
221999,9659
222999,9629
223999,9638
224999,9732
225999,9852
226999,9861
227999,9793
228999,9789
229999,9703
230999,9835
231999,9725
232999,9802
233999,9702
234999,9734
235999,9687
236999,9679
237999,9594
238999,9670
239999,9572
240999,9613
241999,9567
242999,9610
243999,9597
244999,9665
245999,9728
246999,9596
247999,9601
248999,9652
249999,9669
250999,9795
251999,9781
252999,9730
253999,9776
254999,9726
255999,9708
256999,9688
257999,9672
258999,9692
259999,9748
260999,9728
261999,9790
262999,9740
263999,9854
264999,9810
265999,9745
266999,9812
267999,9827
268999,9759
269999,9803
270999,9779
271999,9826
272999,9845
273999,9880
274999,9913
275999,9813
276999,9904
277999,9902
278999,9885
279999,9914
280999,9900
281999,9833
282999,9822
283999,9828
284999,9776
285999,9811
286999,9772
287999,9725
288999,9793
289999,9787
290999,9917
291999,9951
292999,9974
293999,9954
294999,9917
295999,9824
296999,9861
297999,9901
298999,9964
299999,9967
300999,9965
301999,10068
302999,10010
303999,9949
304999,9970
305999,10081
306999,10051
307999,10123
308999,10172
309999,10200
310999,10199
311999,10223
312999,9842
313999,9760
314999,9696
315999,9743
316999,9801
317999,9777
318999,9690
319999,9728
320999,9798
321999,9687
322999,9648
323999,9667
324999,9698
325999,9715
326999,9764
327999,9798
328999,9823
329999,9835
330999,9801
331999,9793
332999,9791
333999,9832
334999,9777
335999,9889
336999,9871
337999,9788
338999,9706
339999,9473
340999,9470
341999,9561
342999,9532
343999,9504
344999,9493
345999,9567
346999,9591
347999,9564
348999,9529
349999,9426
350999,9469
351999,9438
352999,9406
353999,9474
354999,9451
355999,9409
356999,9403
357999,9490
358999,9411
359999,9453
360999,9469
361999,9482
362999,9419
363999,9511
364999,9489
365999,9423
366999,9569
367999,9536
368999,9652
369999,9569
370999,9562
371999,9510
372999,9578
373999,9569
374999,9501
375999,9596
376999,9582
377999,9565
378999,9501
379999,9584
380999,9567
381999,9699
382999,9673
383999,9583
384999,9757
385999,9663
386999,9677
387999,9665
388999,9658
389999,9569
390999,9596
391999,9707
392999,9756
393999,9718
394999,9733
395999,9621
396999,9629
397999,9586
398999,9557
399999,9715
400999,9791
401999,9744
402999,9593
403999,9662
404999,9715
405999,9768
406999,9801
407999,9760
408999,9932
409999,9910
410999,9901
411999,9749
412999,9845
413999,9850
414999,9894
415999,9906
416999,9936
417999,9915
418999,10008
419999,9999
420999,9888
421999,9823
422999,9956
423999,9988
424999,10039
425999,9916
426999,9846
427999,9929
428999,10012
429999,10038
430999,10055
431999,9912
432999,9834
433999,9821
434999,9790
435999,9782
436999,9821
437999,10005
438999,10008
439999,9998
440999,10165
441999,10117
442999,9858
443999,9916
444999,9923
445999,9838
446999,9890
447999,10037
448999,10125
449999,10039
450999,10045
451999,10104
452999,10117
453999,10215
454999,10249
455999,10147
456999,10140
457999,10156
458999,10019
459999,9923
460999,9984
461999,9972
462999,10050
463999,10106
464999,9886
465999,9946
466999,9946
467999,10103
468999,10035
469999,10050
470999,10156
471999,10116
472999,10121
473999,10034
474999,10028
475999,10039
476999,10172
477999,10230
478999,10022
479999,10125
480999,10108
481999,10179
482999,10203
483999,10094
484999,10083
485999,10085
486999,10256
487999,10342
488999,10221
489999,10232
490999,10419
491999,10381
492999,10368
493999,10384
494999,10428
495999,10406
496999,10410
497999,10392
498999,10432
499999,10449
500999,10389
501999,10367
502999,10238
503999,10234
504999,10409
505999,10350
506999,10443
507999,10466
508999,10393
509999,10357
510999,10492
511999,10477
512999,10542
513999,10435
514999,10567
515999,10528
516999,10593
517999,10468
518999,10443
