n,ipl
999,11165
1999,11105
2999,11089
3999,11135
4999,10895
5999,10893
6999,10914
7999,10777
8999,10823
9999,10867
10999,10801
11999,10811
12999,10908
13999,10816
14999,10845
15999,10773
16999,10652
17999,10656
18999,10633
19999,10559
20999,10488
21999,10656
22999,10731
23999,10715
24999,10746
25999,10831
26999,10707
27999,10767
28999,10760
29999,10790
30999,10592
31999,10592
32999,10693
33999,10588
34999,10703
35999,10675
36999,10612
37999,10658
38999,10587
39999,10580
40999,10626
41999,10648
42999,10657
43999,10637
44999,10590
45999,10656
46999,10619
47999,10506
48999,10509
49999,10494
50999,10542
51999,10654
52999,10611
53999,10465
54999,10572
55999,10555
56999,10582
57999,10645
58999,10666
59999,10616
60999,10511
61999,10478
62999,10539
63999,10584
64999,10706
65999,10717
66999,10875
67999,10719
68999,10645
69999,10537
70999,10525
71999,10574
72999,10579
73999,10525
74999,10541
75999,10651
76999,10613
77999,10600
78999,10683
79999,10512
80999,10523
81999,10436
82999,10543
83999,10631
84999,10718
85999,10466
86999,10558
87999,10530
88999,10544
89999,10567
90999,10485
91999,10572
92999,10633
93999,10566
94999,10706
95999,10736
96999,10695
97999,10551
98999,10488
99999,10613
100999,10715
101999,10833
102999,10717
103999,10591
104999,10603
105999,10606
106999,10614
107999,10577
108999,10683
109999,10653
110999,10531
111999,10662
112999,10637
113999,10572
114999,10679
115999,10630
116999,10617
117999,10639
118999,10534
119999,10555
120999,10664
121999,10425
122999,10548
123999,10537
124999,10557
125999,10528
126999,10584
127999,10617
128999,10685
129999,10586
130999,10624
131999,10606
132999,10493
133999,10522
134999,10483
135999,10640
136999,10640
137999,10613
138999,10602
139999,10626
140999,9889
141999,9917
142999,10046
143999,10035
144999,9883
145999,9865
146999,10093
147999,10012
148999,10042
149999,10061
150999,10041
151999,9994
152999,10066
153999,9841
154999,9884
155999,9968
156999,10024
157999,10086
158999,10067
159999,9865
160999,9893
161999,10023
162999,9994
163999,9928
164999,9945
165999,9995
166999,10067
167999,10058
168999,10181
169999,10227
170999,10154
171999,10227
172999,10022
173999,10040
174999,10110
175999,10078
176999,10151
177999,10004
178999,10009
179999,10085
180999,10127
181999,10053
182999,10136
183999,10108
184999,10055
185999,10079
186999,10147
187999,10100
188999,9957
189999,10067
190999,9995
191999,10038
192999,9996
193999,9962
194999,10031
195999,10083
196999,10158
197999,10086
198999,10126
199999,10179
200999,10174
201999,10098
202999,10019
203999,10108
204999,10173
205999,10085
206999,10127
207999,10135
208999,10048
209999,10115
210999,10220
211999,10174
212999,10164
213999,10005
214999,10031
215999,9987
216999,10096
217999,10016
218999,10114
219999,10006
220999,10054
221999,10073
222999,10031
223999,10120
224999,9944
225999,9808
226999,9918
227999,9886
228999,9929
229999,9871
230999,9865
231999,9749
232999,9837
233999,9891
234999,9853
235999,9872
236999,9938
237999,9948
238999,9957
239999,9971
240999,9951
241999,10058
242999,9974
243999,9904
244999,9947
245999,10010
246999,9952
247999,10114
248999,10140
249999,10014
250999,9989
251999,9965
252999,9912
253999,9933
254999,9904
255999,9923
256999,9899
257999,9944
258999,10017
259999,10066
260999,10030
261999,9934
262999,9883
263999,9957
264999,10045
265999,10018
266999,9991
267999,10072
268999,10057
269999,10099
270999,10038
271999,10036
272999,9966
273999,10037
274999,10100
275999,10183
276999,10188
277999,10029
278999,10074
279999,10101
280999,10035
281999,9970
282999,9943
283999,9899
284999,9903
285999,9995
286999,10059
287999,10058
288999,10007
289999,9993
290999,9876
291999,9957
292999,9960
293999,10020
294999,9952
295999,10024
296999,10147
297999,10018
298999,9891
299999,9850
300999,9852
301999,9974
302999,9923
303999,10063
304999,10095
305999,10069
306999,9961
307999,9961
308999,10023
309999,10012
310999,10012
311999,10049
312999,10213
313999,10152
314999,10172
315999,10087
316999,10074
317999,10067
318999,10066
319999,10047
320999,10101
321999,10075
322999,10087
323999,10147
324999,10080
325999,10076
