n,ipl
999,10321
1999,10118
2999,10168
3999,10057
4999,10037
5999,10026
6999,10066
7999,10047
8999,10021
9999,10016
10999,10052
11999,10013
12999,9953
13999,9915
14999,9903
15999,9856
16999,9854
17999,9810
18999,9770
19999,9746
20999,9646
21999,9739
22999,9703
23999,9764
24999,9747
25999,9712
26999,9838
27999,9750
28999,9803
29999,9830
30999,9846
31999,9794
32999,9681
33999,9675
34999,9800
35999,9714
36999,9754
37999,9685
38999,9712
39999,9722
40999,9709
41999,9708
42999,9686
43999,9748
44999,9755
45999,9696
46999,9612
47999,9569
48999,9622
49999,9563
50999,9660
51999,9734
52999,9704
53999,9702
54999,9630
55999,9761
56999,9793
57999,9724
58999,9688
59999,9675
60999,9649
61999,9644
62999,9682
63999,9720
64999,9670
65999,9740
66999,9667
67999,9705
68999,9568
69999,9624
70999,9614
71999,9635
72999,9656
73999,9720
74999,9744
75999,9670
76999,9615
77999,9640
78999,9642
79999,9622
80999,9708
81999,9715
82999,9668
83999,9648
84999,9651
85999,9764
86999,9787
87999,9651
88999,9580
89999,9678
90999,9670
91999,9647
92999,9628
93999,9626
94999,9634
95999,9623
96999,9627
97999,9658
98999,9678
99999,9669
100999,9516
101999,9550
102999,9460
103999,9469
104999,9555
105999,9478
106999,9567
107999,9650
108999,9699
109999,9724
110999,9561
111999,9569
112999,9607
113999,9597
114999,9591
115999,9569
116999,9443
117999,9498
118999,9609
119999,9632
120999,9617
121999,9697
122999,9625
123999,9521
124999,9549
125999,9658
126999,9703
127999,9715
128999,9657
129999,9686
130999,9717
131999,9797
132999,9690
133999,9644
134999,9669
135999,9701
136999,9705
137999,9723
138999,9781
139999,9849
140999,9766
141999,9753
142999,9778
143999,9689
144999,9771
145999,9823
146999,9790
147999,9906
148999,9869
149999,9842
150999,9954
151999,9825
152999,9788
153999,9838
154999,9846
155999,9916
156999,9913
157999,9946
158999,9886
159999,9815
160999,9923
161999,9910
162999,9920
163999,9987
164999,9971
165999,9925
166999,9978
167999,10065
168999,9977
169999,9942
170999,9863
171999,9951
172999,9934
173999,9962
174999,9988
175999,10012
176999,10082
177999,10171
178999,10048
179999,9921
180999,10003
181999,10054
182999,10090
183999,10093
184999,10158
185999,10044
186999,10065
187999,10043
188999,10086
189999,9988
190999,10061
191999,10100
192999,10197
193999,10066
194999,10106
195999,10138
196999,10080
197999,10039
198999,10004
199999,10067
200999,10069
201999,10098
202999,10097
203999,10100
204999,10093
205999,10100
206999,10061
207999,10131
208999,10119
209999,9169
210999,9117
211999,9052
212999,9049
213999,9149
214999,9114
215999,9063
216999,9036
217999,9002
218999,9043
219999,9157
220999,9095
221999,9035
222999,9100
223999,9130
224999,9082
225999,8988
226999,9093
227999,9070
228999,9120
229999,9113
230999,9168
231999,9079
232999,9042
233999,9095
234999,9090
235999,9064
236999,9083
237999,9003
238999,8968
239999,9039
240999,9023
241999,9128
242999,9132
243999,9125
244999,9106
245999,9010
246999,9057
247999,9115
248999,9215
249999,9186
250999,9148
251999,9122
252999,9145
253999,9095
254999,9060
255999,9123
256999,9112
257999,9198
258999,9250
259999,9114
260999,9136
261999,9143
262999,9155
263999,9145
264999,9152
265999,9147
266999,9183
267999,9195
268999,9179
269999,9245
270999,9241
271999,9239
272999,9305
273999,9346
274999,9394
275999,9421
276999,9434
277999,9417
278999,9469
279999,9404
280999,9453
281999,9396
282999,9393
283999,9396
