n,ipl
1499,17447
2999,17250
4499,17175
5999,17340
7499,17390
8999,17181
10499,17075
11999,17033
13499,17060
14999,16936
16499,17184
17999,17115
19499,17069
20999,16926
22499,16962
23999,17030
25499,17051
26999,16927
28499,16887
29999,16694
31499,16667
32999,16952
34499,16978
35999,16824
37499,16670
38999,16604
40499,16747
41999,16800
43499,16822
44999,16765
46499,16663
47999,16604
49499,16629
50999,16768
52499,16765
53999,16713
55499,16749
56999,16690
58499,16648
59999,16692
61499,16581
62999,16746
64499,16711
65999,16584
67499,16600
68999,16874
70499,16622
71999,16711
73499,16734
74999,16767
76499,16779
77999,16755
79499,16812
80999,16686
82499,16508
83999,16622
85499,16662
86999,16596
88499,16555
89999,16629
91499,16684
92999,16641
94499,16523
95999,16368
97499,16341
98999,16162
100499,16354
101999,16349
103499,16300
104999,16357
106499,16383
107999,16384
109499,16387
110999,16373
112499,16251
113999,16328
115499,16229
116999,16298
118499,16335
119999,16314
121499,16291
122999,16268
124499,16349
125999,16518
127499,16554
128999,16613
130499,16559
131999,16517
133499,16476
134999,16445
136499,16481
137999,16535
139499,16681
140999,16503
142499,16463
143999,16201
145499,16121
146999,16282
148499,16304
149999,16170
151499,16391
152999,16385
154499,16208
155999,16295
157499,16458
158999,16340
160499,16351
161999,16410
163499,16384
164999,16374
166499,16487
167999,16403
169499,16376
170999,16385
172499,16447
173999,16532
175499,16595
176999,16532
178499,16454
179999,16419
181499,16441
182999,16557
184499,16620
185999,16564
187499,16609
188999,16562
190499,16595
191999,16565
193499,16376
194999,16322
196499,16361
197999,16459
199499,16529
200999,16466
202499,16418
203999,16334
205499,16315
206999,16484
208499,16209
209999,16271
211499,16292
212999,16325
214499,16400
215999,16447
217499,16341
218999,16406
220499,16278
221999,16376
223499,16346
224999,16306
226499,16466
227999,16408
229499,16394
230999,16271
232499,16249
233999,16292
235499,16303
236999,16189
238499,16384
239999,16490
241499,16519
242999,16113
244499,16084
245999,16061
247499,16013
248999,15971
250499,16068
251999,16042
253499,15990
254999,16124
256499,16170
257999,16191
259499,16071
260999,16228
262499,16163
263999,16122
265499,15951
266999,15877
268499,16015
269999,16029
271499,16007
272999,16137
274499,16125
275999,16184
277499,16244
278999,16351
280499,16190
281999,16104
283499,16028
284999,16002
286499,16227
287999,16258
289499,16086
290999,16071
292499,16099
293999,16135
295499,16263
296999,16287
298499,16323
299999,16365
301499,16205
302999,16060
304499,16243
305999,16250
307499,16217
308999,16169
310499,16162
311999,16211
313499,16155
314999,16219
316499,16270
317999,16252
319499,16361
320999,16460
322499,16144
323999,16266
325499,16255
326999,16235
328499,16255
329999,16263
331499,16257
332999,16161
334499,16376
335999,16337
337499,16419
338999,16488
340499,16310
341999,16164
343499,16152
344999,16325
346499,16291
