n,ipl
1499,16962
2999,16731
4499,16084
5999,16162
7499,15963
8999,15952
10499,15966
11999,15893
13499,15836
14999,15831
16499,15796
17999,15657
19499,15682
20999,15738
22499,15931
23999,15971
25499,15778
26999,15751
28499,15791
29999,15735
31499,15898
32999,15744
34499,15651
35999,15779
37499,15759
38999,15752
40499,15868
41999,15792
43499,15585
44999,15571
46499,15685
47999,15710
49499,15739
50999,15790
52499,15712
53999,15884
55499,15745
56999,15746
58499,15788
59999,16001
61499,15811
62999,15733
64499,15633
65999,15629
67499,15570
68999,15556
70499,15582
71999,15554
73499,15476
74999,15453
76499,15491
77999,15605
79499,15667
80999,15682
82499,15641
83999,15606
85499,15519
86999,15656
88499,15690
89999,15713
91499,15817
92999,15865
94499,15481
95999,15551
97499,15533
98999,15599
100499,15516
101999,15612
103499,15593
104999,15721
106499,15712
107999,15636
109499,15761
110999,15677
112499,15713
113999,15614
115499,15598
116999,15769
118499,15582
119999,15625
121499,15700
122999,15753
124499,15656
125999,15672
127499,15776
128999,15628
130499,15568
131999,15511
133499,15521
134999,15576
136499,15712
137999,15755
139499,15772
140999,15669
142499,15661
143999,15601
145499,15490
146999,15533
148499,15582
149999,15567
151499,15618
152999,15750
154499,15687
155999,15606
157499,15452
158999,15429
160499,15705
161999,15459
163499,15339
164999,15328
166499,15433
167999,15490
169499,15550
170999,15622
172499,15505
173999,15411
175499,15353
176999,15428
178499,15483
179999,15467
181499,15556
182999,15505
184499,15391
185999,15546
187499,15461
188999,15550
190499,15552
191999,15634
193499,15543
194999,15482
196499,15555
197999,15558
199499,15691
200999,15633
202499,15538
203999,15565
205499,15419
206999,15397
208499,15420
209999,15533
211499,15449
212999,15517
214499,15521
215999,15563
217499,15687
218999,15603
220499,15689
221999,15549
223499,15535
224999,15490
226499,15598
227999,15570
229499,15573
230999,15540
232499,15512
233999,15477
235499,15505
236999,15514
238499,15534
239999,15444
241499,15431
242999,15248
244499,15278
245999,15335
247499,15371
248999,15502
250499,15459
251999,15591
253499,15552
254999,15520
256499,15394
257999,15365
259499,15396
260999,15455
262499,15504
263999,15366
265499,15384
266999,15376
268499,15258
269999,15227
271499,15339
272999,15373
274499,15543
275999,15521
277499,15285
278999,15329
280499,15375
281999,15277
283499,15334
284999,15462
286499,15382
287999,15408
289499,15458
290999,15418
292499,15443
293999,15562
295499,15412
