n,ipl
1999,24148
3999,23868
5999,23990
7999,24081
9999,24048
11999,24031
13999,24036
15999,24198
17999,23894
19999,23653
21999,23659
23999,23744
25999,23627
27999,23676
29999,23503
31999,23495
33999,23696
35999,23723
37999,23828
39999,23718
41999,23682
43999,23502
45999,23575
47999,23591
49999,23625
51999,23691
53999,23644
55999,23721
57999,23692
59999,23642
61999,23587
63999,23714
65999,23678
67999,23711
69999,23704
71999,23637
73999,23404
75999,23558
77999,23555
79999,23637
81999,23562
83999,23484
85999,23655
87999,23410
89999,23526
91999,23335
93999,23423
95999,23402
97999,23171
99999,23366
101999,23341
103999,23202
105999,23292
107999,23318
109999,23476
111999,23335
113999,23324
115999,23157
117999,23361
119999,23231
121999,23202
123999,23098
125999,23464
127999,23387
129999,23297
131999,23385
133999,23520
135999,23502
137999,23594
139999,23302
141999,23492
143999,23340
145999,23411
147999,23445
149999,23432
151999,23569
153999,23635
155999,23701
157999,23561
159999,23451
161999,23563
163999,23440
165999,23443
167999,23465
169999,23398
171999,23366
173999,23536
175999,23524
177999,23542
179999,23533
181999,23807
183999,23728
185999,23788
187999,23687
189999,23646
191999,23675
193999,23495
195999,23605
197999,23403
199999,23506
201999,23505
203999,23521
205999,23582
207999,23550
209999,23590
211999,23476
213999,23626
215999,23403
217999,23316
219999,23290
221999,23457
223999,23447
225999,23588
227999,23397
229999,23641
231999,23668
233999,23648
235999,23726
237999,23732
239999,23662
241999,23607
243999,23755
245999,23599
247999,23643
249999,23685
251999,23626
253999,23700
255999,23680
257999,23520
259999,23404
261999,23443
263999,23621
265999,23497
267999,23424
269999,23556
271999,23527
273999,23608
275999,23756
277999,23558
279999,23645
281999,23671
283999,23633
285999,23481
287999,23455
289999,23718
291999,23649
293999,23575
295999,23515
297999,23526
299999,23598
301999,23584
303999,23625
305999,23587
307999,23504
309999,23496
311999,23705
313999,23778
315999,23731
317999,23560
319999,23689
321999,23666
323999,23789
325999,23695
327999,23814
329999,23666
331999,23722
333999,23792
335999,23591
337999,23779
339999,23601
341999,23462
343999,23582
345999,23680
347999,23700
349999,23634
351999,23581
353999,23486
355999,23695
357999,23679
359999,23676
361999,23611
363999,23674
365999,23943
367999,23886
369999,23742
