n,ipl
1999,26902
3999,26968
5999,26786
7999,26415
9999,24456
11999,24626
13999,24586
15999,24412
17999,24366
19999,24287
21999,24566
23999,24406
25999,24435
27999,24224
29999,24102
31999,24164
33999,23947
35999,24071
37999,24055
39999,23968
41999,24045
43999,23907
45999,23504
47999,23514
49999,23844
51999,23878
53999,24000
55999,23839
57999,23534
59999,23704
61999,23773
63999,24000
65999,23869
67999,23553
69999,23807
71999,23624
73999,23710
75999,23606
77999,23788
79999,23904
81999,23911
83999,23793
85999,23976
87999,23864
89999,23680
91999,23608
93999,23575
95999,23470
97999,23772
99999,23857
101999,23861
103999,23895
105999,23909
107999,23859
109999,23747
111999,23714
113999,23878
115999,23876
117999,23830
119999,23663
121999,23522
123999,23469
125999,23403
127999,23505
129999,23475
131999,23563
133999,23736
135999,23640
137999,23749
139999,23280
141999,23178
143999,23151
145999,23382
147999,23332
149999,23372
151999,23321
153999,23436
155999,23389
157999,23348
159999,23362
161999,23364
163999,23307
165999,23425
167999,23535
169999,23422
171999,23316
173999,23311
175999,23179
177999,23455
179999,23379
181999,23348
183999,23308
185999,23396
187999,23446
189999,23369
191999,23430
193999,23556
195999,23423
197999,23520
199999,23188
201999,23080
203999,23201
205999,23333
207999,23134
209999,23483
211999,23427
213999,23429
215999,23444
217999,23447
219999,23409
221999,23410
223999,23443
225999,23478
227999,23261
229999,23370
231999,23313
233999,23414
235999,23515
237999,23334
239999,23555
241999,23426
243999,23364
245999,23584
247999,23383
249999,23277
251999,23379
253999,23416
255999,23351
257999,23203
259999,23316
261999,23324
263999,23365
265999,23313
267999,23393
269999,23527
271999,23563
273999,23512
275999,23722
277999,23808
279999,23622
281999,23591
283999,23514
285999,23472
287999,23538
289999,23772
291999,23821
293999,23752
295999,23533
297999,23526
299999,23390
301999,23556
303999,23490
305999,23439
307999,23275
309999,23378
311999,23371
313999,23432
315999,23329
317999,23537
319999,23401
321999,23287
323999,23293
325999,23398
327999,23455
329999,23294
331999,23323
333999,23368
335999,23172
337999,23386
339999,23442
341999,23598
343999,23319
345999,23443
347999,23359
349999,23273
351999,23342
353999,23301
355999,23274
357999,23141
359999,23320
361999,23380
363999,23341
365999,23194
367999,23094
369999,23307
371999,23163
373999,23135
375999,23044
377999,23249
379999,23331
381999,23355
383999,23437
385999,23138
387999,23174
389999,23271
391999,23209
393999,23342
395999,23423
397999,23198
399999,23536
401999,23461
403999,23577
405999,23248
407999,23099
409999,23008
411999,22887
413999,23044
415999,23116
417999,23162
419999,23024
421999,22982
423999,23151
425999,23255
427999,22966
429999,23002
431999,23060
433999,23118
435999,22913
437999,22987
439999,22937
441999,23114
443999,23273
445999,22988
447999,23040
449999,23168
451999,23129
453999,23188
455999,23104
457999,23111
459999,22896
461999,23164
463999,23172
465999,23186
467999,23295
469999,23299
471999,23164
473999,23465
475999,23472
477999,23352
479999,23184
481999,23428
483999,23148
485999,22797
487999,22790
489999,22926
491999,22903
493999,23038
495999,22996
497999,22876
499999,22890
501999,22818
503999,22733
505999,22844
507999,22715
509999,22873
511999,22830
513999,23085
515999,23233
517999,23257
519999,23107
521999,23043
523999,22996
525999,23214
527999,23282
529999,23143
531999,23332
533999,23133
535999,22918
537999,22981
539999,22893
541999,23051
543999,23146
545999,22947
547999,23022
549999,22990
551999,23049
553999,23076
555999,23076
557999,23229
559999,23313
561999,23454
563999,23202
565999,23171
567999,23252
569999,23306
571999,23392
573999,23432
575999,23587
577999,23678
579999,23328
581999,23159
583999,23450
585999,23528
587999,23459
589999,23389
591999,23043
593999,23054
595999,23093
597999,23087
599999,22964
601999,23033
603999,23055
605999,23108
607999,23252
609999,23312
611999,23276
613999,23222
615999,23082
617999,23204
619999,22956
621999,23058
623999,23122
625999,23092
627999,23090
629999,22934
631999,22994
633999,22949
635999,22966
637999,23206
639999,23206
641999,23261
643999,23284
645999,23385
647999,23408
649999,23073
651999,22991
653999,22891
655999,23063
657999,23038
659999,23189
661999,23158
663999,23146
665999,23134
667999,23074
669999,23134
671999,23329
673999,23181
675999,23064
677999,23118
679999,23102
681999,23086
683999,23004
685999,23104
687999,23135
689999,23176
691999,23027
693999,23011
695999,23129
697999,22956
699999,22896
701999,23075
703999,23125
705999,23167
707999,23075
709999,23064
711999,23181
713999,22988
715999,23068
717999,23224
719999,23149
721999,23191
723999,23029
725999,23091
727999,23205
729999,22923
731999,23032
733999,23181
735999,23193
737999,23244
739999,23116
741999,23145
743999,23282
745999,23309
747999,23156
749999,23167
751999,23324
753999,23158
755999,23206
757999,23100
759999,23050
761999,23070
763999,23178
765999,23091
767999,23213
769999,23250
771999,23047
773999,23157
775999,23066
777999,23331
779999,23266
781999,23266
783999,23299
785999,23366
787999,23258
789999,23369
791999,23361
793999,23096
795999,22946
797999,22871
799999,23071
801999,23250
803999,22968
805999,22975
807999,23113
809999,23096
811999,23123
813999,23228
815999,23092
817999,23250
819999,23220
821999,23123
823999,23073
825999,23082
827999,23036
829999,23243
831999,23273
833999,23447
835999,23104
837999,23193
839999,23228
841999,23080
843999,23030
845999,23319
847999,23383
849999,23215
851999,23031
853999,23245
855999,23191
857999,23326
859999,23138
861999,23301
863999,23279
865999,23058
867999,22909
869999,22797
871999,22941
873999,23109
875999,23193
877999,23244
879999,23036
881999,22984
883999,22962
885999,23044
887999,23190
889999,22987
891999,23372
893999,23108
895999,23206
897999,23390
899999,23229
901999,23166
903999,23146
905999,22967
907999,22867
909999,22852
911999,22895
913999,23101
915999,23035
917999,23010
919999,22866
921999,22933
923999,22965
925999,23037
927999,22930
929999,23018
931999,22813
933999,22980
935999,22906
937999,23178
939999,23055
941999,23180
943999,23159
945999,23237
947999,23236
949999,23101
951999,23198
953999,23150
955999,23214
957999,23224
959999,23329
961999,23302
963999,23470
965999,23324
967999,23253
969999,23253
971999,23272
973999,23268
975999,23224
977999,23243
979999,23191
981999,23370
983999,23451
985999,23439
987999,23304
989999,23326
991999,23472
993999,23598
995999,23503
997999,23364
