n,ipl
1999,24320
3999,24304
5999,24307
7999,24174
9999,24124
11999,24237
13999,24348
15999,24374
17999,24286
19999,24018
21999,23882
23999,23774
25999,23771
27999,23680
29999,23841
31999,23904
33999,23878
35999,23999
37999,23881
39999,23792
41999,23882
43999,23675
45999,23660
47999,23702
49999,23672
51999,23740
53999,23614
55999,23767
57999,23897
59999,23807
61999,23790
63999,23783
65999,23676
67999,23770
69999,23665
71999,23706
73999,23838
75999,23798
77999,23757
79999,23699
81999,23646
83999,23818
85999,23987
87999,24001
89999,24051
91999,23828
93999,23916
95999,23768
97999,23970
99999,23795
101999,23608
103999,23761
105999,23839
107999,23696
109999,23880
111999,23699
113999,23495
115999,23423
117999,23517
119999,23642
121999,23548
123999,23565
125999,23668
127999,23554
129999,23441
131999,23742
133999,23505
135999,23466
137999,23471
139999,23741
141999,23700
143999,23832
145999,23811
147999,23635
149999,23824
151999,23970
153999,23897
155999,23769
157999,23995
159999,23946
161999,23798
163999,23699
165999,23691
167999,23642
169999,23799
171999,23906
173999,23659
175999,24008
177999,22877
179999,22864
181999,22767
183999,22813
185999,22883
187999,22830
189999,22666
191999,22756
193999,22716
195999,22767
197999,22761
199999,22694
201999,22685
203999,22689
205999,22643
207999,22559
209999,22326
211999,22562
213999,22586
215999,22774
217999,22643
219999,22629
221999,22665
223999,22547
225999,22671
227999,22730
229999,22729
231999,22637
233999,22643
235999,22705
237999,22759
239999,22678
241999,22682
243999,22624
245999,22604
247999,22648
249999,22611
251999,22616
253999,22451
255999,22416
257999,22430
259999,22470
261999,22447
263999,22588
265999,22737
267999,22677
269999,22610
271999,22590
273999,22542
275999,22548
277999,22479
279999,22670
281999,22647
283999,22645
285999,22632
287999,22808
289999,22858
291999,22855
293999,22843
295999,22847
297999,22763
299999,22852
301999,22777
303999,22887
305999,22768
307999,22851
309999,22976
311999,23065
313999,22833
315999,22835
317999,22882
319999,22772
321999,22703
323999,22885
325999,22672
327999,22744
329999,22697
331999,22877
333999,22777
335999,22817
337999,22673
339999,22674
341999,22693
343999,22868
345999,22816
347999,22655
349999,22785
351999,22733
353999,22804
355999,22691
357999,22666
359999,22705
361999,22751
363999,22688
365999,22734
367999,22644
369999,22818
371999,22800
373999,22675
375999,22530
377999,22526
379999,22561
381999,22707
383999,22553
385999,22769
387999,22793
389999,22692
391999,22724
393999,22651
395999,22569
397999,22734
399999,22703
401999,22663
403999,22740
405999,22898
407999,22860
409999,22912
411999,22714
413999,22939
415999,22750
417999,22803
419999,22782
421999,22738
423999,22882
425999,22855
427999,22732
429999,22730
431999,22631
433999,22802
435999,22881
437999,22841
439999,22731
441999,22954
443999,22826
445999,22697
447999,22671
449999,22790
451999,22787
453999,22727
455999,22884
457999,22691
459999,22740
461999,22903
463999,22736
465999,22949
467999,23083
469999,23124
471999,23051
473999,22847
475999,22906
477999,22944
479999,23133
481999,23257
483999,22967
485999,23064
487999,22878
489999,23031
491999,23107
493999,22998
495999,23040
497999,22953
499999,22824
501999,22764
503999,22687
505999,22812
507999,22867
509999,22810
511999,22895
513999,22912
515999,23099
517999,23142
519999,22939
521999,23066
523999,23132
525999,22317
527999,22168
529999,22246
531999,22255
533999,22299
535999,22373
537999,22229
539999,22277
541999,22349
543999,22525
545999,22363
547999,22362
549999,22550
551999,22433
553999,22365
555999,22353
557999,22192
559999,22397
561999,22416
563999,22305
565999,22364
567999,22351
569999,22172
571999,22054
573999,22202
575999,22005
577999,22160
579999,22029
581999,22037
583999,22153
585999,22094
587999,22119
589999,22182
591999,22404
593999,22202
595999,22197
597999,22079
599999,21944
601999,22168
603999,22147
605999,22106
607999,22060
609999,22067
611999,21915
613999,21978
615999,22036
617999,22176
619999,22215
621999,22262
623999,22228
625999,22408
627999,22292
629999,22099
631999,22218
633999,22290
635999,22290
637999,22131
639999,22370
641999,22384
643999,22217
645999,22275
647999,22157
649999,22159
651999,22185
653999,22332
655999,22276
657999,22301
659999,22289
661999,22355
663999,22339
665999,22306
667999,22157
669999,22260
671999,22430
673999,22380
675999,22203
677999,22064
679999,22130
681999,22123
683999,22051
685999,22260
687999,22498
689999,22350
691999,22222
693999,22323
695999,22480
697999,22320
699999,22299
701999,22210
703999,22152
705999,22161
707999,22227
709999,22227
711999,22142
713999,22236
715999,22216
717999,22212
719999,22433
721999,22281
723999,22323
725999,22384
727999,22334
