n,ipl
1999,24890
3999,24844
5999,24531
7999,24723
9999,24504
11999,24356
13999,24155
15999,24116
17999,24290
19999,24041
21999,24108
23999,24223
25999,24307
27999,24205
29999,24067
31999,23802
33999,23796
35999,23596
37999,23617
39999,23718
41999,23693
43999,23807
45999,23868
47999,23840
49999,23979
51999,23940
53999,23938
55999,24047
57999,23857
59999,23610
61999,23584
63999,23487
65999,23529
67999,23651
69999,23542
71999,23707
73999,23826
75999,23918
77999,23880
79999,23893
81999,23740
83999,23718
85999,23890
87999,23966
89999,23757
91999,23596
93999,23584
95999,23744
97999,23724
99999,23840
101999,23788
103999,23681
105999,23802
107999,23723
109999,23691
111999,23821
113999,23826
115999,23902
117999,23904
119999,23667
121999,23778
123999,23556
125999,23568
127999,23793
129999,23676
131999,23732
133999,23794
135999,23818
137999,23614
139999,23488
141999,23498
143999,23558
145999,23649
147999,23642
149999,23738
151999,23730
153999,23628
155999,23671
157999,23676
159999,23709
161999,23716
163999,23830
165999,23428
167999,23535
169999,23706
171999,23782
173999,23589
175999,23769
177999,23611
179999,23633
181999,23532
183999,23470
185999,23687
187999,23436
189999,23439
191999,23567
193999,23618
195999,23823
197999,23806
199999,23792
201999,23719
203999,23565
205999,23444
207999,23588
209999,23438
211999,23509
213999,23687
215999,23570
217999,23648
219999,23783
221999,23598
223999,23714
225999,23724
227999,23638
229999,23792
231999,23739
233999,23475
235999,23557
237999,23466
239999,23553
241999,23539
243999,23643
245999,23690
247999,23646
249999,23640
251999,23598
253999,23554
255999,23449
257999,23504
259999,23515
261999,23557
263999,23687
265999,23713
267999,23722
269999,23786
271999,23740
273999,23748
275999,23955
277999,23829
279999,23686
281999,23586
283999,23625
285999,23493
287999,23606
289999,23472
291999,23513
293999,23422
295999,23636
297999,23851
299999,23986
301999,24068
303999,23906
305999,23862
307999,23838
309999,23987
311999,24030
313999,24006
315999,24045
317999,24072
319999,24185
321999,24119
323999,24120
325999,24210
327999,24210
329999,24451
331999,24293
333999,24153
335999,24217
337999,24090
339999,24156
341999,24141
343999,24224
345999,24373
347999,24105
349999,24087
351999,23920
353999,24022
355999,23916
357999,23959
359999,24045
361999,23985
363999,23940
365999,23863
367999,23902
369999,24041
371999,24165
373999,24321
375999,24388
377999,24318
379999,24085
381999,23980
383999,24094
385999,23934
387999,23947
389999,23811
391999,23768
393999,23745
395999,23727
397999,23597
399999,23758
401999,23737
403999,23549
405999,23445
407999,23673
409999,23831
411999,24129
413999,23970
415999,24226
417999,24207
419999,23740
421999,23728
423999,23691
425999,23621
427999,23800
429999,23803
431999,23871
433999,24033
435999,23906
437999,23696
439999,23709
441999,23964
443999,24065
445999,24124
447999,24088
449999,24150
451999,24142
453999,23993
455999,23756
457999,23853
459999,23731
461999,23849
463999,23982
465999,24030
467999,24123
469999,24158
471999,24232
473999,24066
475999,23948
477999,23766
479999,23852
481999,23928
483999,23839
485999,23750
487999,23808
489999,23976
491999,24038
493999,23940
495999,23969
497999,23995
499999,23930
501999,23894
503999,23791
505999,23815
507999,23914
509999,24044
511999,23999
513999,23870
515999,23908
517999,23860
519999,24013
521999,24152
523999,23903
525999,23781
527999,23809
529999,23837
531999,23913
533999,23930
535999,24214
537999,24133
539999,24013
541999,24175
543999,23888
545999,23961
547999,24038
549999,24207
551999,24236
553999,24163
555999,24209
557999,23991
559999,23875
561999,23838
563999,23943
565999,24003
567999,24027
569999,23817
571999,23855
573999,23794
575999,24015
577999,23798
579999,23759
581999,23948
583999,23845
585999,23830
587999,23975
589999,24061
591999,24029
593999,24022
595999,24036
597999,24121
599999,24215
601999,24010
603999,24019
605999,24148
607999,24111
609999,24200
611999,24281
613999,24185
615999,24016
617999,24221
619999,24131
621999,24043
623999,24245
625999,24269
627999,24121
629999,24015
631999,24241
633999,24264
635999,24226
637999,24018
639999,24344
641999,24206
643999,24283
645999,24242
647999,24213
649999,24321
651999,24542
653999,24306
655999,24363
657999,24437
659999,24366
661999,24251
663999,24419
665999,24183
667999,24195
669999,24522
671999,24622
673999,24334
675999,24494
677999,24466
679999,24001
681999,24050
683999,24138
685999,24447
687999,24544
689999,24542
691999,24365
693999,24379
695999,24484
697999,24599
699999,24525
701999,24261
703999,24283
705999,24474
707999,24205
709999,24165
711999,24249
713999,24275
715999,24295
717999,24192
719999,24120
721999,24169
723999,24349
725999,24452
727999,24566
729999,24514
731999,24679
733999,24480
735999,24564
737999,24736
739999,24738
741999,24836
743999,24624
745999,24519
747999,24747
749999,24946
751999,24839
753999,24696
755999,24448
757999,24489
