n,ipl
1999,23509
3999,23214
5999,23214
7999,23082
9999,23102
11999,23043
13999,23029
15999,22866
17999,22981
19999,22761
21999,22788
23999,22704
25999,22552
27999,22756
29999,22643
31999,22483
33999,22612
35999,22773
37999,22601
39999,22732
41999,22523
43999,22559
45999,22680
47999,22595
49999,22705
51999,22719
53999,22488
55999,22600
57999,22586
59999,22314
61999,22213
63999,22433
65999,22471
67999,22483
69999,22458
71999,22386
73999,22303
75999,22535
77999,22635
79999,22314
81999,22395
83999,22160
85999,22212
87999,22373
89999,22455
91999,22329
93999,22252
95999,22382
97999,22308
99999,22323
101999,22398
103999,22410
105999,22401
107999,22332
109999,22352
111999,22448
113999,22565
115999,22632
117999,22452
119999,22451
121999,22491
123999,22264
125999,22381
127999,22365
129999,22490
131999,22434
133999,22295
135999,22023
137999,22420
139999,22323
141999,22286
143999,22116
145999,22087
147999,22203
149999,22110
151999,22206
153999,22080
155999,22078
157999,22084
159999,22220
161999,22421
163999,22411
165999,22309
167999,22252
169999,22248
171999,22223
173999,22220
175999,22147
177999,22197
179999,22314
181999,22336
183999,22127
185999,22063
187999,22149
189999,22237
191999,22171
193999,22193
195999,22225
197999,22379
199999,22278
201999,22348
203999,22417
205999,22432
207999,22300
209999,22138
211999,22171
213999,22358
215999,22225
217999,22101
219999,22066
221999,21938
223999,21960
225999,21927
227999,22045
229999,22014
231999,21930
233999,22036
235999,22038
237999,22259
239999,22209
241999,22091
243999,22182
245999,22057
247999,22178
249999,22160
251999,22263
253999,22114
255999,22106
257999,22155
259999,22220
261999,22108
263999,22077
265999,22022
267999,22125
269999,22078
271999,22263
273999,22283
275999,22256
277999,22034
279999,22060
281999,22120
283999,22150
285999,22101
287999,22190
289999,22197
291999,22112
293999,22106
295999,22205
297999,22248
299999,22255
301999,22230
303999,22141
305999,22358
307999,22122
309999,22293
311999,22257
313999,22262
315999,22356
317999,22185
319999,22177
321999,22093
323999,22160
325999,22210
327999,22147
329999,22170
331999,22169
333999,22209
335999,22344
337999,22422
339999,22210
341999,22206
343999,22156
345999,22172
347999,22292
349999,22267
351999,22177
353999,22079
355999,22093
357999,22260
359999,22278
361999,22194
363999,22171
365999,22067
367999,22000
369999,22100
371999,22035
373999,22113
375999,21942
377999,22118
379999,22158
381999,22244
383999,22139
385999,22052
387999,22019
389999,22131
391999,22128
393999,22273
395999,22357
397999,22248
399999,22191
401999,22236
403999,22057
405999,22162
407999,22129
409999,21919
411999,21890
413999,21824
415999,21756
417999,21971
419999,22161
421999,22189
423999,22124
425999,22054
427999,22060
429999,21847
431999,21969
433999,21902
435999,21670
437999,21851
439999,21785
441999,21887
443999,21854
445999,21844
447999,22045
449999,21997
451999,21963
453999,22157
455999,22166
457999,22234
459999,22108
461999,22034
463999,21913
465999,21998
467999,22050
469999,21958
471999,21862
473999,22003
475999,22015
477999,22227
479999,21992
481999,22124
483999,22101
485999,22100
487999,22132
489999,22118
491999,22121
493999,22097
495999,22028
497999,22071
499999,22096
501999,22127
503999,22118
505999,22066
507999,22104
509999,22194
511999,22196
513999,21878
515999,21964
517999,21879
519999,21920
521999,21843
523999,21726
525999,21785
527999,21865
529999,21800
531999,22015
533999,21981
535999,22108
537999,22122
539999,22026
541999,21953
543999,22043
545999,22020
547999,21979
549999,22007
551999,22062
553999,22086
555999,21986
557999,22022
559999,22032
561999,22130
563999,21921
565999,21917
567999,22153
569999,22056
571999,22312
573999,22185
575999,22230
577999,22115
579999,22179
581999,22179
583999,22223
585999,22360
587999,22058
589999,22173
591999,21962
593999,22098
595999,22222
597999,22230
599999,22070
601999,22117
603999,22186
605999,22056
607999,22039
609999,22000
611999,22153
613999,22001
615999,22048
617999,22073
619999,21980
621999,22015
623999,21961
625999,21924
627999,22102
629999,22072
631999,22003
633999,22165
635999,22172
637999,22056
639999,22072
641999,21972
643999,22031
645999,22099
647999,21996
649999,21990
651999,22139
653999,22084
655999,22134
657999,22129
659999,22199
661999,22066
663999,22052
665999,22143
667999,22188
669999,22321
671999,22295
673999,22309
675999,22263
677999,22074
679999,22162
681999,22147
683999,22016
685999,22136
687999,22137
689999,22100
691999,22081
693999,22170
695999,22068
697999,22180
699999,22219
701999,22249
703999,22289
705999,22315
707999,22200
709999,22133
711999,22007
713999,22075
715999,22120
717999,22109
719999,21985
721999,22006
723999,22046
725999,22095
727999,22205
729999,22182
731999,22238
733999,22089
735999,22242
737999,22120
739999,22372
741999,22546
743999,22466
745999,22361
747999,22228
749999,22186
751999,22309
753999,22303
755999,22398
757999,22601
759999,22643
761999,22693
763999,22593
765999,22653
767999,22561
769999,22419
771999,22478
773999,22469
775999,22553
777999,22487
779999,22626
781999,22718
783999,22598
785999,22649
787999,22509
789999,22500
791999,22469
793999,22671
795999,22465
797999,22473
799999,22426
801999,22368
803999,22237
805999,22278
807999,22461
809999,22403
811999,22453
813999,22511
815999,22413
817999,22455
819999,22288
821999,22112
823999,22196
825999,22183
827999,22232
829999,22336
831999,22349
833999,22385
835999,22396
837999,22456
839999,22544
841999,22518
843999,22491
845999,22153
847999,22213
849999,22515
851999,22446
853999,22515
855999,22549
857999,22622
859999,22635
861999,22578
863999,22575
865999,22344
867999,22379
869999,22349
871999,22423
873999,22472
875999,22392
877999,22295
879999,22380
881999,22139
883999,22206
885999,22192
887999,22151
889999,22103
891999,22108
893999,22037
895999,22108
897999,22190
899999,22103
901999,22234
903999,22405
905999,22475
907999,22494
909999,22461
911999,22425
913999,22514
915999,22673
917999,22650
919999,22715
921999,22532
923999,22466
925999,22414
927999,22344
929999,22477
931999,22481
933999,22132
935999,22040
937999,22018
939999,22032
941999,21986
943999,22186
945999,22066
947999,22242
949999,22193
951999,22152
953999,22370
955999,22317
957999,22339
959999,22278
961999,22258
963999,22257
965999,22258
967999,22429
969999,22507
971999,22389
973999,22317
975999,22435
977999,22461
979999,22411
981999,22344
983999,22405
985999,22377
987999,22433
989999,22451
991999,22393
993999,22344
995999,22182
997999,22363
999999,22499
1001999,22558
1003999,22543
1005999,22573
1007999,22485
1009999,22483
1011999,22593
1013999,22480
1015999,22549
1017999,22357
1019999,22151
1021999,22208
1023999,22297
1025999,22252
1027999,22289
1029999,22323
1031999,22097
1033999,22347
1035999,22369
1037999,22413
1039999,22311
1041999,22501
1043999,22424
1045999,22345
1047999,22361
1049999,22418
1051999,22391
1053999,22311
1055999,22482
1057999,22028
1059999,22091
1061999,22120
1063999,22224
1065999,22058
1067999,22308
1069999,22249
1071999,22214
1073999,22304
1075999,22375
1077999,22365
1079999,22320
1081999,22257
1083999,22308
1085999,22285
1087999,22431
1089999,22408
1091999,22567
1093999,22373
1095999,22482
1097999,22482
1099999,22558
1101999,22445
1103999,22491
1105999,22383
1107999,22369
1109999,22406
1111999,22339
1113999,22393
1115999,22318
1117999,22499
1119999,22346
1121999,22398
1123999,22410
1125999,22437
1127999,22457
1129999,22436
1131999,22281
1133999,22319
1135999,22094
1137999,22204
1139999,22118
1141999,22133
1143999,22092
1145999,22152
1147999,22120
1149999,22105
1151999,22196
1153999,22203
1155999,22118
1157999,22236
1159999,22328
1161999,22333
1163999,22402
1165999,22321
1167999,22483
1169999,22488
1171999,22257
1173999,22212
1175999,22358
1177999,22288
1179999,22343
1181999,22504
1183999,22496
1185999,22232
1187999,22194
1189999,22095
1191999,22195
1193999,22271
1195999,21953
1197999,22080
1199999,21988
1201999,22067
1203999,22186
1205999,22123
1207999,22121
1209999,22178
1211999,22072
1213999,22271
1215999,22107
1217999,22366
1219999,22391
1221999,22474
1223999,22466
1225999,22104
1227999,22120
1229999,22159
1231999,22165
1233999,22084
1235999,21986
1237999,22009
1239999,22052
1241999,22080
1243999,22075
1245999,22133
1247999,22432
1249999,22483
1251999,22311
1253999,22336
1255999,22261
1257999,22096
1259999,22185
1261999,22356
1263999,22464
1265999,22475
1267999,22373
1269999,22331
1271999,22437
1273999,22487
1275999,22426
1277999,22283
1279999,22520
1281999,22546
1283999,22600
1285999,22550
1287999,22505
1289999,22364
1291999,22447
1293999,22465
1295999,22264
1297999,22352
1299999,22179
1301999,22380
1303999,22310
1305999,22398
1307999,22388
1309999,22456
1311999,22658
1313999,22617
1315999,22624
1317999,22405
1319999,22360
1321999,22352
1323999,22444
1325999,22450
1327999,22470
1329999,22396
1331999,22580
1333999,22632
1335999,22615
1337999,22530
1339999,22721
1341999,22821
1343999,22755
1345999,22594
1347999,22648
1349999,22752
1351999,22847
1353999,22582
1355999,22618
1357999,22723
1359999,22760
1361999,22584
1363999,22459
1365999,22611
1367999,22500
1369999,22617
1371999,22638
1373999,22878
1375999,22810
1377999,23056
1379999,23049
1381999,23020
1383999,23081
1385999,23008
1387999,23095
1389999,22960
1391999,23102
1393999,22984
1395999,22813
1397999,22787
1399999,22776
1401999,22555
1403999,22762
1405999,22614
1407999,22776
1409999,22766
1411999,22859
1413999,22899
1415999,22729
1417999,22734
1419999,22860
1421999,23062
1423999,22845
1425999,22883
1427999,22871
1429999,22911
1431999,22769
1433999,22802
1435999,22869
1437999,23003
1439999,23041
1441999,22934
1443999,22883
1445999,22903
1447999,22866
1449999,22864
1451999,22989
1453999,22987
1455999,23001
1457999,22911
1459999,23110
1461999,22871
1463999,22697
1465999,22678
1467999,22794
1469999,22730
1471999,22831
1473999,23009
1475999,23161
1477999,23037
1479999,23043
1481999,22954
1483999,22987
1485999,22938
1487999,22817
1489999,22615
1491999,22725
1493999,22912
1495999,22977
1497999,22651
1499999,22560
1501999,22745
1503999,22711
1505999,22523
1507999,22587
1509999,22789
1511999,22586
1513999,22636
1515999,22466
1517999,22472
1519999,22598
1521999,22826
1523999,22810
1525999,22842
1527999,22891
1529999,22858
1531999,22769
1533999,22766
1535999,22819
1537999,22890
1539999,22989
1541999,22770
1543999,22810
1545999,22759
1547999,22871
1549999,22919
1551999,23043
1553999,23150
1555999,23063
1557999,22967
1559999,22812
1561999,22734
1563999,22896
1565999,22608
1567999,22415
1569999,22455
1571999,22496
1573999,22605
1575999,22668
1577999,22664
1579999,22668
1581999,22637
1583999,22707
1585999,22511
1587999,22406
1589999,22373
1591999,22319
1593999,22356
1595999,22474
1597999,22517
1599999,22497
1601999,22547
1603999,22453
1605999,22735
1607999,22792
1609999,22873
1611999,22860
1613999,22677
1615999,22689
1617999,22732
1619999,22497
1621999,22558
1623999,22511
1625999,22601
1627999,22705
1629999,22707
1631999,22661
1633999,22650
1635999,22583
1637999,22619
1639999,22829
1641999,22746
1643999,22968
1645999,22820
1647999,22858
1649999,22729
1651999,22775
1653999,22944
1655999,22737
1657999,22756
1659999,22610
1661999,22690
1663999,22985
1665999,22835
1667999,22825
1669999,22822
1671999,22828
1673999,22820
1675999,22787
1677999,22872
1679999,22922
1681999,22816
1683999,22972
1685999,22825
1687999,22740
1689999,22736
1691999,22696
1693999,22709
1695999,22677
1697999,22820
1699999,22718
1701999,22942
1703999,22801
1705999,22918
1707999,22942
1709999,22908
1711999,22765
1713999,22790
1715999,22844
1717999,22824
1719999,22844
1721999,22813
1723999,22739
1725999,22903
1727999,22939
1729999,23061
1731999,23163
1733999,23138
1735999,23076
1737999,23096
1739999,22942
1741999,23050
1743999,23005
1745999,23069
1747999,23017
1749999,22979
1751999,22887
1753999,23012
1755999,23033
1757999,22750
1759999,22910
1761999,22755
1763999,22901
1765999,23046
1767999,22974
1769999,22798
1771999,22968
1773999,23113
1775999,23069
1777999,22974
1779999,23030
1781999,23013
1783999,22909
1785999,22867
1787999,23057
1789999,23248
1791999,23264
1793999,23363
1795999,23296
1797999,23242
1799999,23026
1801999,23084
1803999,23204
1805999,23049
1807999,23163
1809999,23085
1811999,22882
1813999,22942
1815999,22881
1817999,22999
1819999,22943
