n,ipl
1499,17426
2999,17283
4499,17030
5999,17162
7499,17169
8999,16999
10499,16923
11999,17034
13499,17074
14999,16960
16499,17022
17999,17040
19499,17112
20999,16868
22499,16732
23999,16823
25499,16726
26999,16742
28499,16765
29999,16846
31499,17040
32999,16878
34499,16951
35999,16804
37499,16970
38999,16939
40499,17131
41999,16861
43499,16875
44999,16755
46499,16850
47999,16780
49499,16789
50999,16639
52499,16757
53999,16840
55499,16970
56999,16862
58499,16657
59999,16865
61499,16658
62999,16754
64499,16720
65999,16808
67499,16610
68999,16593
70499,16716
71999,16922
73499,16754
74999,16792
76499,16927
77999,16837
79499,16789
80999,16853
82499,16870
83999,16611
85499,16699
86999,16791
88499,16617
89999,16641
91499,16587
92999,16599
94499,16664
95999,16751
97499,16717
98999,16660
100499,16564
101999,16567
103499,16634
104999,16624
106499,16649
107999,16714
109499,16449
110999,16533
112499,16589
113999,16593
115499,16530
116999,16474
118499,16490
119999,16459
121499,16505
122999,16530
124499,16573
125999,16550
127499,16394
128999,16371
130499,16414
131999,16393
133499,16430
134999,16509
136499,16613
137999,16597
139499,16494
140999,16497
142499,16499
143999,16507
145499,16447
146999,16435
148499,16590
149999,16508
151499,16567
152999,16395
154499,16376
155999,16248
157499,16318
158999,16196
160499,16162
161999,16124
163499,16185
164999,16161
166499,16396
167999,16447
169499,16400
170999,16367
172499,16440
173999,16279
175499,16363
176999,16510
178499,16566
179999,16497
181499,16662
182999,16622
184499,16471
185999,16565
187499,16557
188999,16552
190499,16411
191999,16469
193499,16416
194999,16541
196499,16467
197999,16341
199499,16432
200999,16232
202499,16295
203999,16412
205499,16469
206999,16454
208499,16669
209999,16648
211499,16481
212999,16360
214499,16264
215999,16350
217499,16372
218999,16445
220499,16443
221999,16317
223499,16267
224999,16361
226499,16448
227999,16378
229499,16520
230999,16528
232499,16436
233999,16539
235499,16404
236999,16331
238499,16290
239999,16188
241499,16498
242999,16514
244499,16505
245999,16665
247499,16580
248999,16535
250499,16655
251999,16630
253499,16446
254999,16606
256499,16768
257999,16627
259499,16684
260999,16590
262499,16599
263999,16723
265499,16542
266999,16452
268499,16530
269999,16710
271499,16729
272999,16654
274499,16773
275999,16507
277499,16531
278999,16492
280499,16416
281999,16479
283499,15956
284999,15923
286499,15992
287999,15993
289499,16242
290999,16163
292499,16132
293999,16208
295499,16092
296999,16189
298499,16327
299999,16238
301499,16202
302999,16247
304499,16260
305999,16097
307499,16169
308999,16219
310499,16088
311999,16127
313499,16218
314999,16231
316499,16197
317999,16330
319499,16166
320999,16242
322499,16087
323999,16145
325499,16186
326999,16278
328499,16363
329999,16406
331499,16277
332999,16172
334499,16212
335999,16445
337499,16411
338999,16295
340499,16470
341999,16480
343499,16449
344999,16499
346499,16351
347999,16363
349499,16329
350999,16348
352499,16272
353999,16208
355499,16414
356999,16402
358499,16403
359999,16455
361499,16315
362999,16442
364499,16573
365999,16428
367499,16388
368999,16377
370499,16223
371999,16236
373499,16279
374999,16317
376499,16322
377999,16279
379499,16363
380999,16088
382499,16187
383999,16171
385499,16261
386999,16253
388499,16388
389999,16231
391499,16176
392999,16212
394499,16239
395999,16296
397499,16306
398999,16467
400499,16562
401999,16414
403499,16383
404999,16445
406499,16230
407999,16176
409499,16264
410999,16349
412499,16329
413999,16331
415499,16224
416999,16137
418499,16361
419999,16441
421499,16458
422999,16476
424499,16417
425999,16442
427499,16424
428999,16570
430499,16470
431999,16342
433499,16438
434999,16465
436499,16533
437999,16509
439499,16419
440999,16643
442499,16532
443999,16429
445499,16369
446999,16328
448499,16308
449999,16418
451499,16467
452999,16320
454499,16384
455999,16307
457499,16395
458999,16398
460499,16386
461999,16536
463499,16402
464999,16463
466499,16497
467999,16512
469499,16439
470999,16552
472499,16522
473999,16527
475499,16517
476999,16461
478499,16506
479999,16545
481499,16484
482999,16328
484499,16466
485999,16463
487499,16458
488999,16369
490499,16535
491999,16620
493499,16559
494999,16578
496499,16585
497999,16461
499499,16497
500999,16730
502499,16699
503999,16574
505499,16502
506999,16516
508499,16673
509999,16549
511499,16634
512999,16590
514499,16581
515999,16625
517499,16858
518999,16788
520499,16625
521999,16595
523499,16722
524999,16678
526499,16643
527999,16726
529499,16840
530999,16851
532499,16893
533999,16923
535499,16673
536999,16770
538499,16727
539999,16903
541499,16883
542999,17000
544499,16993
545999,17010
547499,16942
548999,16868
550499,16879
551999,16941
553499,16955
554999,16935
556499,16924
557999,17025
559499,17031
560999,16922
562499,16860
563999,16837
565499,17019
566999,17111
568499,17225
569999,17155
571499,17085
