n,ipl
1499,19461
2999,19349
4499,19494
5999,19177
7499,19046
8999,18899
10499,18779
11999,18857
13499,19025
14999,18723
16499,18602
17999,17231
19499,17273
20999,17287
22499,17312
23999,17422
25499,17270
26999,17218
28499,17125
29999,17063
31499,16966
32999,17042
34499,17185
35999,17051
37499,17051
38999,17073
40499,17014
41999,17176
43499,17148
44999,17207
46499,17078
47999,16793
49499,16836
50999,16941
52499,16871
53999,17134
55499,17267
56999,17132
58499,17034
59999,16993
61499,16914
62999,16900
64499,16886
65999,16981
67499,16918
68999,16916
70499,16982
71999,16798
73499,16762
74999,16802
76499,16788
77999,16956
79499,17001
80999,17047
82499,16972
83999,17052
85499,16877
86999,16889
88499,16783
89999,16795
91499,16683
92999,16756
94499,16897
95999,16674
97499,16777
98999,16792
100499,16962
101999,16980
103499,17038
104999,16959
106499,16932
107999,16841
109499,16765
110999,16826
112499,16833
113999,16771
115499,16978
116999,16865
118499,16972
119999,16867
121499,16652
122999,16607
124499,16612
125999,16696
127499,16558
128999,16703
130499,16631
131999,16634
133499,16796
134999,16848
136499,16798
137999,16809
139499,16762
140999,16602
142499,16761
143999,16758
145499,16906
146999,16878
148499,16691
149999,16745
151499,16750
152999,16756
154499,16906
155999,16968
157499,16857
158999,16917
160499,17003
161999,16706
163499,16778
164999,16747
166499,17078
167999,16939
169499,17079
170999,16925
172499,16847
173999,16587
175499,16698
176999,16675
178499,16717
179999,16761
181499,16751
182999,16845
184499,16811
185999,16879
187499,16799
188999,16886
190499,16904
191999,16918
193499,17078
194999,17167
196499,17036
197999,16935
199499,16925
200999,16841
202499,16837
203999,16867
205499,17020
206999,17055
208499,17099
209999,16958
211499,17169
212999,17011
214499,16907
215999,16903
217499,17039
218999,17046
220499,16965
221999,16912
223499,16962
224999,16747
226499,16753
227999,16802
229499,16665
230999,16932
232499,16854
233999,17006
235499,17137
236999,16944
238499,17066
239999,17043
241499,16947
242999,16756
244499,16788
245999,16741
247499,16108
248999,16146
250499,16251
251999,16103
253499,16067
254999,16114
256499,16172
257999,16205
259499,16109
260999,16090
262499,16099
263999,15938
265499,16016
266999,15979
268499,16075
269999,16209
271499,16225
272999,16348
274499,16449
275999,16452
277499,16292
278999,16432
280499,16314
281999,16428
283499,16484
284999,16309
286499,16410
287999,16309
289499,16110
290999,16057
292499,16139
293999,16259
295499,16128
296999,16255
298499,16157
299999,16229
301499,16330
302999,16365
304499,16253
305999,16347
307499,16194
308999,16282
310499,16204
311999,16139
313499,16021
314999,16150
316499,16180
317999,16151
319499,16037
320999,16308
322499,16290
323999,16171
325499,16291
326999,16268
328499,16340
329999,16269
331499,16242
332999,16325
334499,16385
335999,16393
337499,16290
338999,16381
340499,16358
341999,16555
343499,16528
344999,16356
346499,16333
347999,16379
349499,16258
350999,16364
352499,16453
353999,16522
355499,16575
356999,16502
358499,16561
359999,16499
361499,16369
362999,16548
364499,16175
365999,16102
367499,15947
368999,15819
370499,16098
371999,16080
373499,16193
374999,15974
376499,16039
377999,16059
379499,16155
380999,16138
382499,16036
383999,16235
385499,16197
386999,16268
388499,16463
389999,16268
391499,16338
392999,16332
394499,16336
395999,16337
397499,16352
398999,16243
400499,16216
401999,16140
403499,16320
404999,16452
406499,16336
407999,16321
409499,16297
410999,16135
412499,16142
413999,16145
415499,16132
416999,16183
418499,16349
