n,ipl
1999,24416
3999,24300
5999,24225
7999,24184
9999,24048
11999,23824
13999,23848
15999,24055
17999,23858
19999,23889
21999,23849
23999,23775
25999,23670
27999,23450
29999,23497
31999,23731
33999,23816
35999,23832
37999,23943
39999,23734
41999,23682
43999,23553
45999,23493
47999,23647
49999,23706
51999,23766
53999,23902
55999,23882
57999,23753
59999,23748
61999,23722
63999,23746
65999,23784
67999,23735
69999,23536
71999,23527
73999,23452
75999,23684
77999,23707
79999,23677
81999,23702
83999,23477
85999,23533
87999,23371
89999,23304
91999,23453
93999,23433
95999,23466
97999,23507
99999,23594
101999,23581
103999,23530
105999,23354
107999,23249
109999,23480
111999,23304
113999,23347
115999,23508
117999,23630
119999,23550
121999,23658
123999,23457
125999,23222
127999,23317
129999,23534
131999,23331
133999,23215
135999,23472
137999,23415
139999,23508
141999,23241
143999,23411
145999,23413
147999,23438
149999,23431
151999,23324
153999,23354
155999,23462
157999,23380
159999,23046
161999,23081
163999,23282
165999,23281
167999,23316
169999,23270
171999,23154
173999,23088
175999,23111
177999,23245
179999,23400
181999,23420
183999,23381
185999,23353
187999,23369
189999,23351
191999,23138
193999,23258
195999,23319
197999,23443
199999,23599
201999,23760
203999,23563
205999,23573
207999,23615
209999,23492
211999,23392
213999,23506
215999,23537
217999,23307
219999,23522
221999,23259
223999,23333
225999,23225
227999,23375
229999,23553
231999,23543
233999,23373
235999,23386
237999,23282
239999,23326
241999,23192
243999,23087
245999,23324
247999,23139
249999,23297
251999,23205
253999,23166
255999,23313
257999,23306
259999,23284
261999,23377
263999,23407
265999,23476
267999,23315
269999,23240
271999,23310
273999,23055
275999,22897
277999,23105
279999,23062
281999,23044
283999,23409
285999,23099
287999,23078
289999,23109
291999,23169
293999,23345
295999,23367
297999,23314
299999,23184
301999,23306
303999,23356
305999,23283
307999,23322
309999,23197
311999,23195
313999,23026
315999,23074
317999,23307
319999,23321
321999,23458
323999,23636
325999,23447
327999,23481
329999,23386
331999,23419
333999,23513
335999,23617
337999,23544
339999,23542
341999,23372
343999,23251
345999,23106
347999,23190
349999,23358
351999,23314
353999,23237
355999,23274
357999,23321
359999,23434
361999,23453
363999,23340
365999,23297
367999,23394
369999,23372
371999,23338
373999,23460
375999,23310
377999,23406
379999,23278
381999,23325
383999,23395
385999,23285
387999,23293
389999,23387
391999,23441
393999,23447
395999,23347
397999,23458
399999,23393
401999,23382
403999,23327
405999,23347
407999,23337
409999,23407
411999,23337
413999,23367
415999,23289
417999,23129
419999,23352
421999,23332
423999,23124
425999,23209
427999,23145
429999,23184
431999,23150
433999,23117
435999,23332
437999,23405
439999,23384
441999,23276
443999,23120
445999,23150
447999,23190
449999,23071
451999,22954
453999,23009
455999,23138
457999,23060
459999,23191
461999,23249
463999,23412
465999,23537
467999,23405
469999,23458
471999,23357
473999,23167
475999,23241
477999,23396
479999,23442
481999,23376
483999,23414
485999,23333
487999,23247
489999,23142
491999,23315
493999,23266
495999,23024
497999,23072
499999,23037
501999,23134
503999,23117
505999,23090
507999,23132
509999,23155
511999,23202
513999,23098
515999,23095
517999,23089
519999,23240
521999,23141
523999,23070
525999,23350
527999,23227
529999,23204
531999,23184
533999,23225
535999,23207
537999,23348
539999,23351
541999,23422
543999,23246
545999,23211
547999,23198
549999,23068
551999,22946
553999,22881
555999,22859
557999,22904
559999,22897
561999,22923
563999,22920
565999,22984
567999,23076
569999,23222
571999,23235
573999,23296
575999,23271
577999,23440
579999,23126
581999,23124
583999,23205
585999,23119
587999,23131
589999,23024
591999,22836
593999,23018
595999,23161
597999,23241
599999,23063
601999,23045
603999,23053
605999,23029
607999,23122
609999,22953
611999,22996
613999,23021
615999,22897
617999,22915
619999,22876
621999,23013
623999,23077
625999,23037
627999,22984
629999,22838
631999,22717
633999,22817
635999,23016
637999,22902
639999,22985
641999,23026
643999,22952
645999,22801
647999,22979
649999,23010
651999,22889
653999,22956
655999,22655
657999,22705
659999,22769
661999,22816
663999,22807
665999,22959
667999,23037
669999,23000
671999,22866
673999,22971
675999,22992
677999,22992
679999,23021
681999,23207
683999,23070
685999,23123
687999,23222
689999,23122
691999,23060
693999,23256
695999,23260
697999,23202
699999,23177
701999,23014
703999,23108
705999,23141
707999,23324
709999,23277
711999,23145
713999,23159
715999,23124
717999,23147
719999,23229
721999,23157
723999,23146
725999,23136
727999,23190
729999,23010
731999,22980
733999,23306
735999,23225
737999,23070
739999,23181
741999,23078
743999,23221
745999,23153
747999,23398
749999,23275
751999,23235
753999,23362
755999,23525
757999,23403
759999,23452
761999,23503
763999,23557
765999,23641
767999,23538
769999,23464
771999,23449
773999,23523
775999,23510
777999,23280
779999,23419
