n,ipl
999,10912
1999,10915
2999,10778
3999,10666
4999,10716
5999,10699
6999,10502
7999,10634
8999,10583
9999,10490
10999,10349
11999,10467
12999,10255
13999,10295
14999,10436
15999,10393
16999,10437
17999,10382
18999,10371
19999,10351
20999,10314
21999,10358
22999,10323
23999,10445
24999,10382
25999,10268
26999,10209
27999,10304
28999,10176
29999,10249
30999,10255
31999,10239
32999,10342
33999,10281
34999,10334
35999,10131
36999,10224
37999,10268
38999,10154
39999,10157
40999,10078
41999,10102
42999,10186
43999,10293
44999,10195
45999,10117
46999,10153
47999,10290
48999,10339
49999,10268
50999,10266
51999,10281
52999,10358
53999,10306
54999,10344
55999,10229
56999,10252
57999,10301
58999,10178
59999,10361
60999,10370
61999,10318
62999,10375
63999,10392
64999,10453
65999,10363
66999,10279
67999,10289
68999,10310
69999,10387
70999,10383
71999,10328
72999,10213
73999,10271
74999,10260
75999,10321
76999,10278
77999,10258
78999,10347
79999,10372
80999,10233
81999,10280
82999,10343
83999,10227
84999,10351
85999,10235
86999,10233
87999,10233
88999,10339
89999,10293
90999,10343
91999,10376
92999,10212
93999,10240
94999,10320
95999,10107
96999,10225
97999,10293
98999,10284
99999,10395
100999,10312
101999,10333
102999,10224
103999,10156
104999,10183
105999,10301
106999,10252
107999,10305
108999,10390
109999,10314
110999,10321
111999,10422
112999,10392
113999,10405
114999,10368
115999,10303
116999,10376
117999,10318
118999,10388
119999,10454
120999,10471
121999,10495
122999,9940
123999,9906
124999,10018
125999,9924
126999,9902
127999,10039
128999,10001
129999,10041
130999,9968
131999,10049
132999,9985
133999,9879
134999,9908
135999,9725
136999,9819
137999,9782
138999,9861
139999,9930
140999,10014
141999,10000
142999,9884
143999,10052
144999,10133
145999,10105
146999,10020
147999,10036
148999,9944
149999,9952
150999,9982
151999,10055
152999,9982
153999,10027
154999,10016
155999,9988
156999,9921
157999,9950
158999,9873
159999,9842
160999,9932
161999,9991
162999,9919
163999,9892
164999,9964
165999,9815
166999,9772
167999,9764
168999,9734
169999,9922
170999,9916
171999,9829
172999,9840
173999,9801
174999,9737
175999,9939
176999,9901
177999,9924
178999,10009
179999,10009
180999,9903
181999,9952
182999,9881
183999,9954
184999,9911
185999,9886
186999,9930
187999,9906
188999,9879
189999,9938
190999,10051
191999,10107
192999,10051
193999,9891
194999,9857
195999,10030
196999,9940
197999,10034
198999,9961
199999,9912
200999,9902
201999,9891
202999,9933
203999,9990
204999,10021
205999,9989
206999,9947
207999,9902
208999,9956
209999,9973
210999,10068
211999,10002
212999,9930
213999,9861
214999,9905
215999,9881
216999,10026
217999,10031
218999,10005
219999,9907
220999,9979
221999,9949
222999,9867
223999,9900
224999,9855
225999,9840
226999,9296
227999,9447
228999,9374
229999,9311
230999,9380
231999,9442
232999,9418
233999,9433
234999,9439
235999,9506
236999,9508
237999,9430
238999,9423
239999,9425
240999,9492
241999,9558
242999,9530
243999,9522
244999,9618
245999,9472
246999,9558
247999,9424
248999,9566
249999,9552
250999,9519
251999,9453
252999,9501
253999,9598
254999,9553
255999,9558
256999,9659
257999,9687
258999,9614
259999,9483
260999,9454
261999,9535
262999,9595
263999,9410
264999,9427
265999,9492
266999,9425
267999,9493
268999,9383
269999,9399
270999,9438
271999,9367
272999,9414
273999,9381
274999,9364
275999,9372
276999,9439
277999,9551
278999,9453
279999,9424
280999,9445
281999,9445
282999,9446
283999,9421
284999,9430
285999,9400
286999,9430
287999,9420
288999,9454
289999,9517
290999,9355
291999,9327
292999,9356
293999,9468
294999,9486
295999,9534
296999,9557
297999,9484
298999,9528
299999,9506
300999,9497
301999,9477
302999,9557
303999,9491
304999,9492
305999,9403
306999,9539
307999,9673
308999,9588
309999,9592
310999,9504
311999,9489
312999,9428
313999,9478
314999,9505
315999,9559
316999,9557
317999,9544
318999,9601
319999,9573
320999,9438
321999,9596
322999,9514
323999,9641
324999,9615
325999,9596
326999,9494
327999,9604
328999,9647
329999,9581
330999,9723
331999,9570
332999,9485
333999,9666
334999,9673
335999,9695
336999,9722
337999,9424
338999,9361
339999,9330
340999,9369
341999,9377
342999,9334
343999,9395
344999,9328
345999,9341
346999,9366
347999,9393
348999,9407
349999,9411
350999,9377
351999,9333
352999,9434
353999,9414
354999,9522
355999,9449
356999,9456
357999,9368
358999,9284
359999,9274
360999,9346
361999,9283
362999,9276
363999,9319
364999,9392
365999,9445
366999,9303
367999,9367
368999,9305
369999,9305
370999,9382
371999,9314
372999,9312
373999,9365
374999,9364
375999,9348
376999,9265
377999,9108
378999,9172
379999,9285
380999,9242
381999,9225
382999,9247
383999,9203
384999,9314
385999,9334
386999,9352
387999,9302
388999,9316
389999,9325
390999,9417
391999,9450
392999,9371
393999,9300
394999,9371
395999,9320
396999,9233
397999,9325
398999,9366
399999,9398
400999,9333
401999,9425
402999,9531
403999,9464
404999,9350
405999,9380
406999,9386
407999,9380
408999,9448
409999,9364
410999,9357
411999,9389
412999,9327
413999,9394
414999,9306
415999,9397
416999,9428
417999,9450
418999,9522
419999,9587
420999,9458
421999,9443
422999,9485
423999,9581
424999,9518
425999,9493
426999,9413
427999,9406
428999,9457
429999,9416
430999,9392
431999,9436
432999,9275
433999,9377
434999,9404
435999,9493
436999,9459
437999,9535
438999,9477
439999,9505
440999,9508
441999,9485
442999,9460
443999,9490
444999,9488
445999,9492
446999,9430
447999,9381
448999,9498
449999,9356
450999,9332
451999,9374
452999,9600
453999,9504
454999,9532
455999,9526
456999,9507
457999,9454
458999,9458
459999,9448
460999,9414
461999,9492
462999,9618
463999,9477
464999,9588
465999,9503
466999,9434
467999,9449
468999,9429
469999,9420
470999,9574
471999,9518
472999,9615
473999,9552
474999,9530
475999,9686
476999,9684
477999,9593
478999,9593
479999,9482
480999,9562
481999,9579
482999,9670
483999,9534
484999,9550
485999,9627
486999,9666
487999,9605
488999,9671
489999,9546
490999,9594
491999,9665
492999,9625
493999,9620
494999,9760
495999,9664
496999,9706
497999,9625
498999,9723
499999,9713
500999,9779
501999,9779
502999,9623
503999,9749
504999,9694
505999,9779
506999,9680
507999,9499
508999,9547
509999,9596
510999,9608
511999,9614
512999,9649
513999,9674
514999,9591
515999,9549
516999,9536
517999,9604
518999,9647
519999,9681
520999,9621
521999,9639
522999,9682
523999,9723
524999,9705
525999,9637
526999,9533
527999,9550
528999,9598
529999,9550
530999,9613
531999,9601
532999,9618
533999,9636
534999,9642
535999,9715
536999,9763
537999,9813
538999,9704
539999,9670
540999,9663
541999,9649
542999,9634
543999,9737
544999,9752
545999,9749
546999,9702
547999,9694
548999,9749
549999,9721
550999,9786
551999,9661
552999,9619
553999,9687
554999,9730
555999,9652
556999,9752
557999,9740
558999,9734
559999,9785
560999,9867
561999,9962
562999,9893
563999,9778
564999,9720
565999,9815
566999,9819
567999,9813
568999,9797
569999,9754
570999,9783
571999,9745
572999,9693
573999,9763
574999,9794
575999,9840
576999,9790
577999,9785
578999,9704
579999,9840
580999,9803
581999,9806
582999,9803
583999,9870
584999,9823
585999,9960
586999,9865
587999,9931
588999,9943
589999,9976
590999,9871
591999,9962
592999,9775
593999,9787
594999,9835
595999,9841
596999,9866
597999,9950
598999,9828
599999,9833
600999,9852
601999,9916
602999,9849
603999,9833
604999,9843
605999,9884
606999,9929
607999,9894
608999,9945
609999,9933
610999,9801
611999,9780
612999,9838
613999,9901
614999,9864
615999,9795
616999,9916
617999,9987
618999,9950
619999,9992
620999,10094
621999,9979
622999,9886
623999,9890
624999,9821
625999,9908
626999,9865
627999,9737
628999,9787
629999,10025
630999,9991
631999,10060
632999,9901
633999,9903
634999,10028
635999,10049
636999,9915
637999,9956
638999,9904
639999,9966
640999,9976
641999,9911
642999,9844
643999,9926
644999,10035
645999,10079
646999,10089
647999,10050
648999,10045
649999,9953
650999,9906
651999,9864
652999,9828
653999,9914
654999,9932
655999,9988
656999,9952
657999,10023
658999,9974
659999,9855
660999,9862
661999,9807
662999,9835
663999,9935
664999,9919
665999,9898
666999,9928
667999,10054
668999,9947
669999,10039
670999,10011
671999,10098
672999,10016
673999,10057
674999,10009
675999,9896
676999,10018
677999,9974
678999,10129
679999,10161
680999,10202
681999,10095
682999,10055
683999,10086
684999,10069
685999,10101
686999,10057
687999,10074
688999,10183
689999,10078
690999,10018
691999,10144
692999,10081
693999,10077
694999,9996
695999,10054
696999,10042
697999,10181
698999,9970
699999,10025
700999,10049
701999,10007
702999,9896
703999,9918
704999,9981
705999,10125
706999,10141
