n,ipl
1999,26686
3999,25890
5999,25828
7999,25846
9999,25962
11999,25523
13999,25748
15999,25567
17999,25566
19999,25201
21999,25223
23999,25421
25999,25773
27999,25752
29999,25640
31999,25717
33999,25590
35999,25974
37999,25616
39999,25235
41999,25232
43999,25430
45999,25387
47999,25516
49999,25445
51999,25528
53999,25525
55999,25726
57999,25633
59999,25443
61999,25483
63999,25462
65999,25464
67999,25560
69999,25236
71999,25136
73999,25262
75999,25094
77999,25235
79999,25167
81999,25175
83999,25261
85999,25402
87999,25294
89999,25517
91999,25482
93999,25311
95999,25527
97999,25121
99999,25378
101999,25345
103999,25338
105999,25456
107999,25330
109999,25353
111999,25369
113999,25317
115999,25420
117999,25356
119999,24995
121999,25180
123999,25356
125999,25442
127999,25192
129999,25164
131999,25234
133999,25233
135999,25006
137999,25109
139999,25097
141999,25101
143999,24952
145999,25115
147999,25071
149999,25272
151999,25180
153999,25092
155999,25343
157999,25295
159999,25220
161999,25143
163999,25252
165999,24991
167999,25141
169999,24957
171999,25058
173999,25131
175999,25378
177999,25329
179999,25444
181999,25267
183999,25132
185999,24861
187999,24992
189999,25054
191999,24799
193999,25037
195999,25265
197999,25488
199999,25228
201999,25364
203999,25335
205999,25144
207999,25014
209999,25173
211999,24964
213999,25281
215999,25392
217999,25259
219999,25282
221999,25197
223999,25238
225999,25514
227999,25026
229999,25145
231999,25421
233999,25284
235999,25238
237999,25445
239999,25362
241999,25181
243999,25084
245999,25201
247999,25242
249999,25338
251999,25185
253999,25280
255999,25024
257999,25157
259999,25015
261999,24844
263999,24862
265999,25169
267999,25264
269999,25314
271999,25126
273999,25227
275999,24995
277999,25008
279999,25053
281999,25373
283999,25471
285999,25346
287999,25608
289999,25486
291999,25502
293999,25306
295999,25212
297999,25092
299999,25236
301999,25127
303999,25087
305999,25086
307999,24938
309999,24949
311999,24881
313999,24949
315999,24643
317999,24912
319999,25053
321999,25201
323999,25165
325999,25128
327999,25123
329999,24902
331999,24943
333999,24889
335999,24741
337999,24709
339999,24602
341999,24568
343999,24902
345999,24885
347999,24809
349999,24819
351999,24959
353999,25089
355999,25060
357999,25168
359999,24945
361999,25001
363999,25030
365999,25057
367999,25230
369999,24985
371999,24827
373999,24966
375999,24817
377999,24937
379999,25084
381999,24946
383999,24738
385999,24717
387999,24808
389999,24906
391999,25063
393999,24820
395999,24865
397999,25050
399999,25113
401999,25000
403999,24811
405999,24850
407999,24675
409999,24650
411999,24742
413999,24305
415999,24477
417999,24484
419999,24727
421999,24546
423999,24589
425999,24472
427999,24421
429999,24760
431999,24612
433999,24485
435999,24631
437999,24439
439999,24482
441999,24640
443999,24667
445999,24655
447999,24887
449999,24876
451999,24853
453999,24790
455999,24741
457999,24813
459999,24663
461999,24862
463999,24823
465999,24972
467999,24803
469999,24731
471999,24846
473999,24839
475999,24741
477999,24928
479999,24671
481999,24621
483999,24659
485999,24670
487999,24918
489999,25053
491999,25034
493999,24769
495999,24652
497999,24466
499999,24406
501999,24449
503999,24560
505999,24845
507999,24772
509999,24802
511999,24884
513999,24749
515999,24675
517999,24847
519999,24718
521999,24634
523999,24569
525999,24605
527999,24371
529999,24265
531999,24403
533999,24749
535999,24669
537999,24703
539999,24693
541999,24929
543999,24724
545999,24579
547999,24582
549999,24381
551999,24482
553999,24491
555999,24510
557999,24455
559999,24590
561999,24559
563999,24358
565999,24524
567999,24778
569999,24823
571999,24905
573999,24846
575999,24975
577999,24945
579999,24674
581999,24546
583999,24491
585999,24513
587999,24535
589999,24600
591999,24623
593999,24660
595999,24591
597999,24713
599999,24699
601999,24611
603999,24674
605999,24514
607999,24721
609999,24825
611999,24684
613999,24576
615999,24491
617999,24745
619999,24652
621999,24591
623999,24498
625999,24534
627999,24414
629999,24513
631999,24565
633999,24582
635999,24656
637999,24710
639999,24791
641999,24911
643999,24742
645999,24674
647999,24604
649999,24723
651999,24638
653999,24939
655999,24818
657999,24810
659999,24927
661999,24985
663999,24954
665999,25029
667999,24924
669999,24777
671999,24712
673999,24740
675999,24750
677999,24596
679999,24639
681999,24700
683999,24642
685999,24514
687999,24787
689999,24720
691999,24516
693999,24585
695999,24731
697999,24928
699999,24653
701999,24786
703999,24478
705999,24690
707999,24827
709999,24823
711999,24786
713999,24740
715999,24681
717999,24594
719999,25061
721999,25066
723999,25055
725999,24859
727999,24820
729999,24791
731999,24702
733999,24842
735999,24837
737999,24822
739999,24888
741999,24900
743999,24859
745999,24874
747999,24862
749999,24931
751999,25071
753999,25031
755999,25107
757999,24898
759999,24701
761999,24765
763999,24709
765999,24786
767999,24889
769999,24862
771999,24847
773999,24815
775999,25008
777999,25089
779999,25207
781999,25013
783999,25032
785999,25173
787999,25068
789999,25107
791999,23619
793999,23709
795999,23617
797999,23681
799999,23671
801999,23757
803999,23738
805999,23646
807999,23599
809999,23619
811999,23800
813999,23754
815999,23722
817999,23574
819999,23407
821999,23620
823999,23870
825999,24052
827999,23896
829999,23745
831999,23776
833999,23541
835999,23393
837999,23669
839999,23709
841999,23642
843999,23636
845999,23775
847999,23728
849999,23778
851999,23562
853999,23774
855999,23613
857999,23741
859999,23677
861999,23626
863999,23591
865999,23453
867999,23593
869999,23602
871999,23445
873999,23503
875999,23630
877999,23632
879999,23739
881999,23611
883999,23549
885999,23513
887999,23482
889999,23561
891999,23572
893999,23556
895999,23622
897999,23651
899999,23627
901999,23770
903999,23660
905999,23507
907999,23583
909999,23656
911999,23577
913999,23584
915999,23796
917999,23791
919999,23743
921999,23769
923999,23646
925999,23682
927999,23741
929999,23663
931999,23629
933999,23844
935999,23677
937999,23958
