n,ipl
1499,16735
2999,16494
4499,16534
5999,16563
7499,16521
8999,16321
10499,16283
11999,16221
13499,16249
14999,16180
16499,16092
17999,16195
19499,16209
20999,16184
22499,16164
23999,16145
25499,16117
26999,16144
28499,16306
29999,16118
31499,15978
32999,16106
34499,16012
35999,16129
37499,16135
38999,16264
40499,16064
41999,16158
43499,16056
44999,16074
46499,15900
47999,15736
49499,15546
50999,15570
52499,15664
53999,15691
55499,15693
56999,15662
58499,15652
59999,15764
61499,15911
62999,15775
64499,15611
65999,15602
67499,15485
68999,15581
70499,15682
71999,15654
73499,15675
74999,15710
76499,15777
77999,15727
79499,15784
80999,15810
82499,15789
83999,15773
85499,15609
86999,15489
88499,15512
89999,15439
91499,15482
92999,15455
94499,15443
95999,15534
97499,15381
98999,15488
100499,15353
101999,15371
103499,15436
104999,15512
106499,15671
107999,15587
109499,15499
110999,15563
112499,15572
113999,15452
115499,15518
116999,15629
118499,15433
119999,15361
121499,15440
122999,15452
124499,15512
125999,15418
127499,15426
128999,15494
130499,15446
131999,15602
133499,15498
134999,15513
136499,15569
137999,15613
139499,15677
140999,15687
142499,15609
143999,15632
145499,15673
146999,15630
148499,15507
149999,15534
151499,15627
152999,15729
154499,15660
155999,15639
157499,15570
158999,15622
160499,15504
161999,15464
163499,15474
164999,15479
166499,15465
167999,15474
169499,15520
170999,15742
172499,15889
173999,15797
175499,15741
176999,15685
178499,15783
179999,15690
181499,15592
182999,15489
184499,15432
185999,15373
187499,15405
188999,15476
190499,15438
191999,15366
193499,15471
194999,15383
196499,15481
197999,15376
199499,15388
200999,15440
202499,15372
203999,15432
205499,15388
206999,15538
208499,15347
209999,15501
211499,15591
212999,15792
214499,15589
215999,15478
217499,15487
218999,15471
220499,15532
221999,15547
223499,15489
224999,15445
226499,15377
227999,15382
229499,15317
230999,15391
232499,15415
233999,15239
235499,15406
236999,15396
238499,15458
239999,15420
241499,15496
242999,15478
244499,15524
245999,15551
247499,15552
248999,15511
250499,15387
251999,15386
253499,15436
254999,15338
256499,15376
257999,15372
259499,15411
260999,15329
262499,15358
263999,15422
265499,15539
266999,15530
268499,15505
269999,15424
271499,15506
272999,15538
274499,15467
275999,15495
277499,15682
278999,15598
280499,15554
281999,15600
283499,15565
284999,15621
286499,15643
287999,15533
289499,15545
290999,15566
292499,15498
293999,15502
295499,15512
296999,15588
298499,15611
299999,15636
301499,15615
302999,15663
304499,15617
305999,15584
307499,15686
308999,15875
310499,15796
311999,15735
313499,15640
314999,15623
316499,15384
317999,15617
319499,15506
320999,15564
322499,15621
323999,15528
325499,15525
326999,15428
328499,15568
329999,15591
331499,15720
332999,15769
334499,15607
335999,15718
337499,15594
338999,15628
340499,15688
341999,15602
343499,15639
344999,15614
346499,15616
347999,15654
349499,15594
350999,15698
352499,15532
353999,15522
355499,15552
356999,15487
358499,15509
359999,15559
361499,15637
362999,15493
364499,15644
365999,15592
367499,15611
368999,15519
370499,15590
371999,15632
373499,15689
374999,15617
376499,15671
377999,15836
379499,15683
380999,15679
382499,15568
383999,15511
385499,15665
386999,15541
388499,15497
389999,15533
391499,15713
392999,15561
394499,15603
395999,15699
397499,15727
398999,15710
400499,15689
401999,15697
403499,15743
404999,15607
406499,15753
407999,15747
409499,15757
410999,15701
412499,15746
413999,15686
415499,15357
416999,15409
418499,15421
419999,15360
421499,15301
422999,15324
424499,15476
425999,15475
427499,15517
428999,15520
430499,15539
431999,15576
433499,15550
434999,15526
436499,15596
437999,15532
439499,15512
440999,15500
442499,15632
443999,15485
445499,15530
446999,15755
448499,15503
449999,15543
451499,15659
452999,15545
454499,15664
455999,15658
457499,15622
458999,15605
460499,15642
461999,15678
463499,15564
464999,15674
466499,15611
467999,15459
469499,15382
470999,15502
472499,15422
473999,15419
475499,15679
476999,15838
478499,15798
479999,15748
481499,15643
482999,15511
484499,15568
485999,15562
487499,15474
488999,15615
490499,15690
491999,15803
493499,15500
494999,15515
496499,15605
497999,15550
499499,15502
500999,15524
502499,15548
503999,15604
505499,15682
506999,15593
508499,15444
509999,15452
511499,15480
512999,15429
514499,15481
515999,15495
517499,15574
518999,15513
520499,15627
521999,15801
523499,15714
524999,15671
526499,15580
527999,15718
529499,15615
530999,15548
532499,15764
533999,15770
535499,15866
536999,15750
538499,15810
539999,15712
541499,15759
542999,15799
544499,15766
545999,15708
547499,15751
548999,15739
550499,15714
551999,15888
553499,15791
554999,15811
556499,15739
557999,15888
559499,16032
560999,15834
562499,15947
563999,15897
565499,15730
566999,15629
568499,15662
569999,15756
571499,15666
572999,15806
574499,15707
575999,15603
577499,15570
578999,15680
580499,15643
581999,15686
583499,15599
584999,15606
586499,15632
587999,15579
589499,15744
590999,15658
592499,15696
593999,15637
595499,15730
596999,15828
598499,15917
599999,15788
601499,15943
602999,15782
604499,15812
605999,15817
607499,15871
608999,15771
610499,15865
611999,15754
613499,15763
614999,15852
616499,15659
617999,15652
619499,15765
620999,15916
622499,15762
623999,15925
625499,15754
626999,15777
628499,15668
629999,15768
631499,15721
632999,15634
634499,15682
635999,15736
637499,15764
638999,15887
640499,15940
641999,15794
643499,15836
644999,15851
646499,15926
647999,15916
649499,15695
650999,15766
652499,15787
653999,15937
655499,16071
656999,16064
658499,16067
659999,16058
661499,15982
662999,16009
664499,15986
665999,15902
667499,15880
668999,15964
670499,16027
671999,15993
673499,16032
674999,16093
676499,16258
677999,16098
679499,16210
680999,16038
682499,16207
683999,16233
685499,16266
686999,16286
688499,16330
689999,16216
691499,16154
692999,16176
694499,16289
695999,16273
697499,16277
698999,16237
700499,16327
701999,16195
703499,15984
704999,16180
706499,16162
707999,16166
709499,16140
710999,16043
712499,15894
713999,15979
715499,16225
716999,16250
718499,16265
719999,16154
721499,16186
722999,16037
724499,16174
725999,16191
727499,16217
728999,16196
730499,16209
731999,16254
733499,16246
734999,16121
736499,15993
737999,16010
739499,16081
740999,16279
742499,16007
743999,16143
745499,16135
746999,16126
748499,16301
749999,16373
751499,16193
752999,16193
754499,16233
755999,16240
757499,16167
758999,16249
760499,16091
761999,16219
763499,16228
764999,16119
766499,16176
767999,16268
769499,16252
770999,16267
772499,16068
773999,16102
775499,16068
776999,16062
778499,16062
779999,16088
781499,16006
782999,16094
784499,16201
785999,16388
787499,16321
788999,16410
790499,16463
791999,16218
793499,16279
794999,16156
796499,16132
797999,16221
799499,16147
800999,16195
802499,16069
803999,16010
805499,15930
806999,16205
808499,16182
809999,16122
811499,16145
812999,16054
814499,16145
815999,16264
817499,16131
818999,16310
820499,16080
821999,16182
823499,16221
824999,16163
826499,16228
827999,16119
829499,16238
830999,16322
832499,16084
833999,15996
835499,15972
836999,16306
838499,16371
839999,16282
841499,16180
842999,16290
844499,16370
845999,16430
847499,16510
848999,16379
850499,16335
851999,16555
853499,16478
854999,16412
856499,16565
857999,16614
859499,16484
860999,16634
862499,16428
863999,16252
865499,16343
866999,16468
868499,16525
869999,16499
871499,16298
872999,16135
874499,16072
875999,16167
877499,16285
878999,16456
880499,16616
881999,16504
883499,16625
884999,16710
886499,16658
887999,16505
889499,16450
890999,16557
892499,16558
893999,16564
895499,16551
896999,16516
898499,16630
899999,16609
901499,16643
902999,16538
904499,16407
905999,16628
907499,16658
908999,16421
910499,16573
911999,16553
913499,16735
914999,16834
916499,16935
917999,16886
919499,16857
920999,16839
922499,16646
923999,16528
925499,16563
926999,16629
928499,16775
929999,16758
931499,16855
932999,16800
934499,16739
935999,16639
937499,16801
938999,16838
940499,16646
941999,16750
943499,16843
944999,16714
946499,16706
947999,16772
949499,16768
950999,16801
952499,16797
953999,16920
955499,16965
956999,16933
958499,16967
959999,17070
961499,17111
962999,17198
964499,17090
965999,17062
967499,17136
968999,17178
970499,16926
971999,16973
973499,16810
974999,16816
976499,16693
977999,16882
979499,16805
980999,16919
982499,16969
983999,17071
985499,16881
986999,16790
988499,16910
989999,16944
991499,17019
992999,17140
994499,17181
995999,17135
997499,16995
998999,17111
1000499,17079
1001999,17343
1003499,17130
1004999,17301
1006499,17167
1007999,17344
1009499,17122
1010999,17257
1012499,17297
1013999,17081
1015499,17080
1016999,17149
1018499,17073
1019999,17327
1021499,17253
1022999,17216
1024499,17254
1025999,17303
1027499,17492
1028999,17525
1030499,17392
1031999,17294
1033499,17523
1034999,17463
1036499,17471
1037999,17608
1039499,17452
1040999,17471
1042499,17530
1043999,17526
1045499,17560
1046999,17526
1048499,17565
1049999,17505
1051499,17607
1052999,17548
1054499,17491
1055999,17374
1057499,17361
1058999,17130
1060499,17358
1061999,17350
1063499,17417
1064999,17389
1066499,17491
1067999,17342
1069499,17451
1070999,17569
1072499,17613
1073999,17584
1075499,17715
1076999,17731
1078499,17550
1079999,17763
1081499,17791
1082999,17523
1084499,17587
1085999,17531
1087499,17591
1088999,17533
1090499,17707
1091999,17732
1093499,17858
