n,ipl
1499,17425
2999,17246
4499,17496
5999,17366
7499,17468
8999,17345
10499,17138
11999,17036
13499,16974
14999,17040
16499,17069
17999,17104
19499,17163
20999,16959
22499,16954
23999,17053
25499,16931
26999,16889
28499,16668
29999,16694
31499,16802
32999,16784
34499,16738
35999,16744
37499,16556
38999,16659
40499,16648
41999,16668
43499,16739
44999,16508
46499,16591
47999,16716
49499,16751
50999,16870
52499,16836
53999,16860
55499,16845
56999,16976
58499,16994
59999,17001
61499,16884
62999,16790
64499,16719
65999,16526
67499,16615
68999,16797
70499,16711
71999,16585
73499,16566
74999,16574
76499,16860
77999,16864
79499,16857
80999,16773
82499,16757
83999,16612
85499,16792
86999,16853
88499,16739
89999,16596
91499,16606
92999,16557
94499,16670
95999,16656
97499,16685
98999,16787
100499,16828
101999,16860
103499,16809
104999,16780
106499,16810
107999,16864
109499,16868
110999,16858
112499,16652
113999,16841
115499,16808
116999,16758
118499,16885
119999,16645
121499,16703
122999,16710
124499,16680
125999,16655
127499,16614
128999,16650
130499,16787
131999,16643
133499,16508
134999,16618
136499,16737
137999,16629
139499,16756
140999,16694
142499,16652
143999,16828
145499,16764
146999,16775
148499,16687
149999,16565
151499,16760
152999,16686
154499,16559
155999,16655
157499,16609
158999,16733
160499,16768
161999,16693
163499,16667
164999,16670
166499,16677
167999,16831
169499,16731
170999,16721
172499,16704
173999,16745
175499,16709
176999,16679
178499,16760
179999,16778
181499,16948
182999,16912
184499,16891
185999,16626
187499,16528
188999,16647
190499,16591
191999,16595
193499,16507
194999,16482
196499,16568
197999,16649
199499,16888
200999,16969
202499,16883
203999,16779
205499,16825
206999,16663
208499,16774
209999,16874
211499,16722
212999,16412
214499,16479
215999,16845
217499,16927
218999,16944
220499,16898
221999,16832
223499,16724
224999,16715
226499,16688
227999,16604
229499,16675
230999,16609
232499,16645
233999,16639
235499,16920
236999,16836
238499,16742
239999,16698
241499,16782
242999,16853
244499,16904
245999,16879
247499,16869
248999,16792
250499,16807
251999,16879
253499,16780
254999,16911
256499,17034
257999,16869
259499,16816
260999,16891
262499,17045
263999,17123
265499,16894
266999,16854
268499,16874
269999,16941
271499,16924
272999,17010
274499,17024
275999,16950
277499,17100
278999,17094
280499,16889
281999,16831
283499,16753
284999,16990
286499,17084
287999,16957
289499,16928
290999,16994
292499,16356
293999,16494
295499,16555
296999,16431
298499,16494
299999,16155
301499,16081
302999,16030
304499,16136
305999,16134
307499,16039
308999,16112
310499,16182
311999,15910
313499,15863
314999,15897
316499,16055
317999,16043
319499,15880
320999,15949
322499,16061
323999,16122
325499,16208
326999,16137
328499,16097
329999,16028
331499,15984
332999,15879
334499,15939
335999,15997
337499,16206
338999,16217
340499,16062
341999,16086
343499,15962
344999,15921
346499,16009
347999,16023
349499,16124
350999,15996
352499,15965
353999,16017
355499,16056
356999,15958
358499,15887
359999,15857
361499,15867
362999,15971
364499,15933
365999,16219
367499,16157
368999,16173
370499,16007
371999,16021
373499,16187
374999,16124
376499,16067
377999,16178
379499,16109
380999,16033
382499,16052
383999,16198
385499,15931
386999,16003
388499,16066
389999,16059
391499,16081
392999,16022
394499,16085
395999,16091
397499,16044
398999,15991
400499,16042
401999,15981
403499,16033
404999,15912
406499,16029
407999,16083
409499,16054
410999,16112
412499,15975
413999,16046
415499,16093
416999,15986
418499,15965
419999,16047
421499,16069
422999,16137
424499,16098
425999,16191
427499,16183
428999,16169
430499,16105
431999,16075
433499,15953
434999,16022
436499,16013
437999,16078
439499,16191
440999,16225
442499,16047
443999,16123
445499,16043
446999,16205
448499,16200
449999,16279
451499,16369
452999,15525
454499,15507
455999,15533
457499,15570
458999,15490
460499,15540
461999,15546
463499,15505
464999,15415
466499,15436
467999,15425
469499,15574
470999,15653
472499,15606
473999,15636
475499,15609
476999,15431
478499,15464
479999,15427
481499,15458
482999,15449
484499,15354
485999,15495
487499,15264
488999,15377
490499,15452
491999,15373
493499,15487
494999,15446
496499,15306
497999,15237
499499,15193
500999,15272
502499,15276
503999,15304
505499,15205
506999,15217
508499,15252
509999,15368
511499,15277
512999,15426
514499,15314
515999,15323
517499,15466
518999,15340
520499,15402
521999,15410
523499,15312
524999,15298
526499,15310
527999,15386
529499,15372
530999,15453
532499,15380
533999,15395
535499,15451
536999,15331
538499,15342
539999,15420
541499,15549
542999,15462
544499,15375
545999,15437
547499,15391
548999,15420
550499,15282
551999,15321
553499,15398
554999,15605
556499,15517
557999,15433
559499,15402
560999,15389
562499,15473
563999,15367
565499,15222
566999,15267
568499,15302
569999,15278
571499,15228
572999,15219
574499,15304
575999,15469
577499,15435
578999,15244
580499,15345
581999,15367
583499,15369
584999,15546
586499,15539
587999,15460
589499,15529
590999,15517
592499,15427
593999,15504
595499,15422
596999,15371
598499,15461
599999,15510
601499,15506
602999,15478
604499,15463
605999,15538
607499,15507
608999,15444
610499,15496
611999,15618
613499,15423
614999,15439
616499,15575
617999,15531
619499,15455
620999,15500
622499,15495
623999,15424
625499,15539
626999,15572
628499,15451
629999,15433
631499,15461
632999,15452
634499,15330
635999,15360
637499,15513
638999,15411
640499,15391
641999,15406
643499,15328
644999,15501
646499,15403
647999,15526
649499,15541
650999,15388
652499,15363
653999,15446
655499,15552
656999,15488
658499,15402
659999,15379
661499,15518
662999,15536
664499,15503
665999,15467
667499,15460
668999,15375
670499,15494
671999,15620
673499,15526
674999,15512
676499,15527
677999,15481
679499,15649
680999,15598
682499,15586
683999,15563
685499,15586
686999,15628
688499,15541
689999,15468
691499,15505
692999,15586
694499,15598
695999,15663
697499,15601
698999,15729
700499,15620
701999,15596
703499,15538
704999,15630
706499,15810
707999,15946
709499,15828
710999,15843
712499,15969
713999,15732
715499,15716
716999,15820
718499,15733
719999,15748
721499,15804
722999,15833
724499,15844
725999,15821
727499,16069
728999,16150
730499,15948
731999,15915
733499,16009
734999,15922
736499,15913
737999,15742
739499,15754
740999,15756
742499,15643
743999,15677
745499,15738
746999,15525
748499,15447
749999,15365
751499,15515
752999,15508
754499,15555
755999,15605
757499,15744
758999,15657
760499,15678
761999,15672
763499,15721
764999,15687
766499,15712
767999,15657
769499,15497
770999,15547
772499,15595
773999,15661
775499,15277
776999,15223
778499,15277
779999,15309
781499,15184
782999,15240
784499,15285
785999,15311
787499,15204
788999,15446
790499,15459
791999,15497
793499,15492
794999,15533
796499,15470
797999,15199
799499,15152
800999,15162
802499,15173
803999,15160
805499,15208
806999,15180
808499,15088
809999,15078
811499,15045
812999,15000
814499,14939
815999,14836
817499,15010
818999,15064
820499,15126
821999,15026
823499,15012
824999,14950
826499,15046
827999,15122
829499,15097
830999,15173
832499,15054
833999,15064
835499,15043
836999,15013
838499,14974
839999,15021
841499,15175
842999,15098
844499,15169
845999,15166
847499,15195
848999,15208
850499,15233
851999,15182
853499,15026
854999,14994
856499,15107
857999,15155
859499,15135
860999,15222
862499,15150
863999,15202
865499,15142
866999,15237
868499,15168
869999,15050
871499,15066
872999,15177
874499,15162
875999,15195
877499,15208
878999,15175
880499,15034
881999,15168
883499,15142
884999,15061
886499,15159
887999,15228
889499,15203
890999,15393
892499,15313
893999,15357
895499,15320
896999,15273
898499,15277
899999,15228
901499,15342
902999,15331
904499,15213
905999,15258
907499,15299
908999,15120
910499,15052
911999,15140
913499,15083
914999,15121
916499,15117
917999,15108
919499,15134
920999,15154
922499,15112
923999,15241
925499,15223
926999,15314
928499,15374
929999,15476
931499,15375
932999,15373
934499,15208
935999,15278
937499,15359
938999,15241
940499,15444
941999,15388
943499,15423
944999,15330
946499,15547
947999,15459
949499,15341
950999,15334
952499,15403
953999,15360
955499,15219
956999,15249
958499,15296
959999,15197
961499,15309
962999,15229
964499,15286
965999,15324
967499,15313
968999,15185
970499,15257
971999,15146
973499,15297
974999,15054
976499,15229
977999,15162
979499,15200
980999,15139
982499,15074
983999,15123
985499,15199
986999,15232
988499,15312
989999,15372
991499,15325
992999,15373
994499,15273
995999,15467
997499,15341
998999,15267
1000499,15329
1001999,15342
1003499,15185
1004999,15260
1006499,15165
1007999,15246
1009499,15233
1010999,15220
1012499,15282
1013999,15371
1015499,15465
1016999,15572
1018499,15599
1019999,15565
1021499,15398
1022999,15508
1024499,15486
1025999,15380
1027499,15182
1028999,15356
1030499,15399
1031999,15468
1033499,15360
1034999,15341
1036499,15294
1037999,15180
1039499,15305
1040999,15452
1042499,15316
1043999,15345
1045499,15474
1046999,15323
1048499,15302
1049999,15365
1051499,15333
1052999,15273
1054499,15252
1055999,15187
1057499,15273
1058999,15219
1060499,15146
1061999,15248
1063499,15424
1064999,15427
1066499,15388
1067999,15354
1069499,15331
1070999,15424
1072499,15209
1073999,15094
1075499,15111
1076999,15164
1078499,15230
1079999,15051
1081499,14987
1082999,15103
1084499,15176
1085999,15264
1087499,15260
1088999,14996
1090499,15116
1091999,15085
1093499,15111
1094999,15037
1096499,15135
1097999,15166
1099499,15165
1100999,15120
1102499,15220
1103999,15058
1105499,15031
1106999,14972
1108499,15074
1109999,15183
1111499,15176
1112999,15282
1114499,15229
1115999,15290
1117499,15199
1118999,15093
1120499,15211
1121999,15285
1123499,15239
1124999,15265
1126499,15257
1127999,15220
1129499,15213
1130999,15263
1132499,15140
1133999,15125
1135499,15202
1136999,15292
1138499,15264
1139999,15172
1141499,15124
1142999,15150
1144499,15207
1145999,15269
1147499,15256
1148999,15272
1150499,15192
1151999,15161
1153499,15081
1154999,15089
1156499,15204
1157999,15252
1159499,15221
1160999,15459
1162499,15555
1163999,15535
1165499,15312
1166999,15240
1168499,15406
1169999,15506
1171499,15407
1172999,15249
1174499,15447
1175999,15497
