n,ipl
1499,17930
2999,17458
4499,17530
5999,17353
7499,17050
8999,17226
10499,17284
11999,17341
13499,17091
14999,17125
16499,17212
17999,17205
19499,17175
20999,17134
22499,17087
23999,17185
25499,17242
26999,17098
28499,17103
29999,17059
31499,17042
32999,17132
34499,17321
35999,17271
37499,17120
38999,17211
40499,17275
41999,17295
43499,17276
44999,17241
46499,17266
47999,17358
49499,17285
50999,17524
52499,17402
53999,17317
55499,17296
56999,17354
58499,17312
59999,17468
61499,17458
62999,17401
64499,17076
65999,17298
67499,17395
68999,17274
70499,17193
71999,17268
73499,17111
74999,17088
76499,17155
77999,17378
79499,17263
80999,17443
82499,17350
83999,17047
85499,17226
86999,17308
88499,17287
89999,17088
91499,17115
92999,17196
94499,17113
95999,17199
97499,17113
98999,17143
100499,17347
101999,17146
103499,17249
104999,17291
106499,17077
107999,17316
109499,17176
110999,17128
112499,17263
113999,17275
115499,17423
116999,17294
118499,17260
119999,17396
121499,17255
122999,17212
124499,17169
125999,17399
127499,17478
128999,17617
130499,17490
131999,17587
133499,17492
134999,17501
136499,17555
137999,17563
139499,17617
140999,17576
142499,17665
143999,17301
145499,17448
146999,17360
148499,17212
149999,17315
151499,17402
152999,17330
154499,17381
155999,17328
157499,17334
158999,17273
160499,17210
161999,17200
163499,17394
164999,17261
166499,17187
167999,17147
169499,17215
170999,17463
172499,17562
173999,17327
175499,17350
176999,17296
178499,17286
179999,17280
181499,17338
182999,17366
184499,17168
185999,17473
187499,17426
188999,17519
190499,17423
191999,17438
193499,17376
194999,17371
196499,17515
197999,17528
199499,17511
200999,17390
202499,17386
203999,17369
205499,17264
206999,17281
208499,17347
209999,17260
211499,17166
212999,17366
214499,17550
215999,17475
217499,17371
218999,17356
220499,17423
221999,17429
223499,17316
224999,17194
226499,17296
227999,17470
229499,17404
230999,17505
232499,17537
233999,17485
235499,17479
236999,17270
238499,17574
239999,17534
241499,17557
242999,17467
244499,17258
245999,17377
247499,17514
248999,17425
250499,17534
251999,17487
253499,17385
254999,17296
256499,17389
257999,17512
259499,17447
260999,17403
262499,17529
263999,17421
265499,17425
266999,17606
268499,17365
269999,17297
271499,17399
272999,17607
274499,17521
275999,17574
277499,17560
278999,17349
280499,17537
281999,17390
283499,17450
284999,17660
286499,17601
287999,17627
289499,17632
290999,17254
292499,17299
293999,17183
295499,17307
296999,17305
298499,17405
299999,17479
301499,17372
302999,17393
304499,17380
305999,17452
307499,17303
308999,17223
310499,17308
311999,17344
313499,17322
314999,17317
316499,17303
317999,17428
319499,17477
320999,17434
322499,17525
323999,17429
325499,17564
326999,17796
328499,17621
329999,17645
331499,17321
332999,17523
334499,17333
335999,17485
337499,17287
338999,17419
340499,17480
341999,17676
343499,17667
344999,17719
346499,17812
347999,17813
349499,17810
350999,17592
352499,17434
353999,17548
355499,17473
356999,17676
358499,17580
359999,17880
361499,17994
362999,17904
364499,17923
365999,17719
367499,17838
368999,17860
370499,17668
371999,17896
373499,18036
374999,17974
376499,17910
377999,18173
379499,17920
380999,17754
382499,17774
383999,17663
385499,17719
386999,17755
388499,17781
389999,17728
391499,17612
392999,17605
394499,17653
395999,17525
397499,17688
398999,17818
400499,17742
401999,17688
403499,17665
404999,17561
406499,17747
407999,17952
409499,18088
410999,17844
412499,17829
413999,18060
415499,18059
416999,18212
418499,18105
419999,17894
421499,17965
422999,18175
424499,18190
425999,18093
427499,18050
428999,18061
430499,17859
431999,17958
433499,18194
434999,18177
436499,18277
437999,18069
439499,18217
440999,18052
442499,18018
443999,18002
