n,ipl
1999,25559
3999,25257
5999,24002
7999,23929
9999,23872
11999,23824
13999,23658
15999,23681
17999,23586
19999,23849
21999,23567
23999,23538
25999,23675
27999,23564
29999,23645
31999,23599
33999,23507
35999,23532
37999,23681
39999,23358
41999,23366
43999,23430
45999,23257
47999,23064
49999,23213
51999,23232
53999,23088
55999,23240
57999,23300
59999,23196
61999,23363
63999,23217
65999,23225
67999,23442
69999,23395
71999,23481
73999,23596
75999,23406
77999,23483
79999,23367
81999,23171
83999,23297
85999,23377
87999,23415
89999,23311
91999,23437
93999,23383
95999,23473
97999,23516
99999,23260
101999,23361
103999,23282
105999,23411
107999,23547
109999,23422
111999,23407
113999,23402
115999,23400
117999,23409
119999,23270
121999,23196
123999,23124
125999,23315
127999,23145
129999,23290
131999,23348
133999,23190
135999,23347
137999,23422
139999,23352
141999,23245
143999,22997
145999,22998
147999,23120
149999,22917
151999,23125
153999,23369
155999,23297
157999,23203
159999,23371
161999,23244
163999,23216
165999,23056
167999,23164
169999,23340
171999,23129
173999,23107
175999,23028
177999,23002
179999,23193
181999,23135
183999,23207
185999,23229
187999,22815
189999,23012
191999,23011
193999,23042
195999,23324
197999,23247
199999,23287
201999,23037
203999,22784
205999,22964
207999,22983
209999,22835
211999,22953
213999,23105
215999,23265
217999,23176
219999,23006
221999,22999
223999,23024
225999,23128
227999,22967
229999,22937
231999,22957
233999,22941
235999,22759
237999,22853
239999,22910
241999,22799
243999,22831
245999,22707
247999,22553
249999,22552
251999,22727
253999,22882
255999,23022
257999,22795
259999,22658
261999,22661
263999,22600
265999,22755
267999,22726
269999,22872
271999,22942
273999,22925
275999,22972
277999,23122
279999,23151
281999,22974
283999,23106
285999,23032
287999,23067
289999,23109
291999,23178
293999,23057
295999,22912
297999,22895
299999,23003
301999,22914
303999,22869
305999,22894
307999,22989
309999,23058
311999,22987
313999,23102
315999,23079
317999,23001
319999,22981
321999,22895
323999,23026
325999,23129
327999,23113
329999,22989
331999,22837
333999,22843
335999,22815
337999,22564
339999,22563
341999,22469
343999,22513
345999,22323
347999,22410
349999,22581
351999,22723
353999,22675
355999,22621
357999,22653
359999,22693
361999,22836
363999,22706
365999,22654
367999,22857
369999,22685
371999,22884
373999,22817
375999,22719
377999,22730
379999,22848
381999,22731
383999,22847
385999,22768
387999,22837
389999,22834
391999,22615
393999,22657
395999,22134
397999,22310
399999,22106
401999,22175
403999,22089
405999,22219
407999,22190
409999,22304
411999,22345
413999,22283
415999,22320
417999,22412
419999,22556
421999,22542
423999,22584
425999,22503
427999,22484
429999,22397
431999,22463
433999,22472
435999,22561
437999,22587
439999,22541
441999,22358
443999,22550
445999,22555
447999,22534
449999,22497
451999,22664
453999,22685
455999,22483
457999,22487
459999,22451
461999,22502
463999,22228
465999,22148
467999,22198
469999,22164
471999,22084
473999,22161
475999,22064
477999,22283
479999,22203
481999,22068
483999,22344
485999,22305
487999,22318
489999,22238
491999,22534
493999,22305
495999,22314
497999,22554
499999,22433
501999,22446
503999,22404
505999,22315
507999,22471
509999,22628
511999,22514
513999,22678
515999,22737
517999,22581
519999,22454
521999,22483
523999,22470
525999,22530
527999,22435
529999,22499
531999,22489
533999,22545
535999,22535
537999,22602
539999,22348
541999,22690
543999,22674
545999,22613
547999,22676
549999,22636
551999,22596
553999,22417
555999,22305
557999,22493
559999,22719
561999,22740
563999,22560
565999,22622
567999,22558
569999,22694
571999,22706
573999,22508
575999,22565
577999,22740
579999,22674
581999,22478
583999,22427
585999,22404
587999,22592
589999,22526
591999,22466
593999,22473
595999,22549
597999,22690
599999,22764
601999,22818
603999,22564
605999,22616
607999,22798
609999,22671
611999,22639
613999,22573
615999,22660
617999,22504
619999,22629
621999,22605
623999,22562
625999,22628
627999,22650
629999,22592
631999,22564
633999,22517
635999,22600
637999,22727
639999,22904
641999,22635
643999,22529
645999,22429
647999,22231
649999,22277
651999,22364
653999,22508
655999,22469
657999,22455
659999,22471
661999,22179
663999,22260
665999,22278
667999,22052
669999,22085
671999,22259
673999,22184
675999,22205
677999,22132
679999,22194
681999,22239
683999,22263
685999,22151
687999,22255
689999,22080
691999,22169
693999,22122
695999,22060
697999,21991
699999,21804
701999,21855
703999,21917
705999,22001
707999,22117
709999,22036
711999,21812
713999,21813
715999,22000
717999,21993
719999,21956
721999,22025
723999,21987
725999,22009
727999,22093
729999,22002
731999,21915
733999,21931
735999,21955
737999,21939
739999,21993
741999,22050
743999,21908
745999,21914
747999,21896
749999,21870
751999,21957
753999,22075
755999,22121
757999,22249
759999,22252
761999,22124
763999,21972
765999,21972
767999,22010
769999,22039
771999,22035
773999,22036
775999,22141
777999,22044
779999,21884
781999,21817
783999,21809
785999,21906
787999,21882
789999,21723
791999,21898
793999,22011
795999,21934
797999,21928
799999,22011
801999,21901
803999,21999
805999,22119
807999,21919
809999,22042
811999,21983
813999,22175
815999,21973
817999,21899
819999,21879
821999,21777
823999,21981
825999,22096
827999,21967
829999,21938
831999,22038
833999,22117
835999,22164
837999,22162
839999,22154
841999,22105
843999,22092
845999,22105
847999,22181
849999,22326
851999,22235
853999,22080
855999,21981
857999,22134
859999,22133
861999,22103
863999,22150
865999,22134
867999,22238
869999,22251
871999,22053
873999,22153
875999,22202
877999,22125
879999,22168
881999,22161
883999,22247
885999,22289
887999,22191
889999,22295
891999,22339
893999,22169
895999,22195
897999,22137
899999,22144
901999,22144
903999,22243
905999,22075
907999,21957
909999,22015
911999,22062
913999,22181
915999,22102
917999,22437
919999,22409
921999,22440
923999,22517
925999,22437
927999,22474
929999,22199
931999,22281
933999,22433
935999,22352
937999,22322
939999,22253
941999,22296
943999,22257
945999,22275
947999,22407
949999,22403
951999,22401
953999,22275
955999,22418
957999,22355
959999,22396
961999,22335
963999,22370
965999,22364
967999,22406
969999,22337
971999,22264
973999,22346
975999,22224
977999,22131
979999,21987
981999,22042
983999,21981
985999,22084
987999,22222
989999,22132
991999,22262
993999,22003
995999,22090
997999,21969
999999,22044
1001999,22019
1003999,22009
1005999,22077
1007999,21944
1009999,22156
1011999,21988
1013999,22072
1015999,22152
1017999,22240
1019999,22086
1021999,22047
1023999,21906
1025999,21938
1027999,22116
1029999,21845
1031999,21897
1033999,22065
1035999,22091
1037999,21918
1039999,22080
1041999,22039
1043999,22160
1045999,22026
1047999,22181
1049999,22140
1051999,22201
1053999,22100
1055999,22101
1057999,21987
1059999,21906
1061999,22080
1063999,22245
1065999,22178
1067999,22171
1069999,22340
1071999,22393
1073999,22401
1075999,22543
1077999,22401
1079999,22253
1081999,22238
1083999,22217
1085999,22271
1087999,22281
1089999,22194
1091999,22349
1093999,22341
1095999,22274
1097999,22183
1099999,22271
1101999,22351
1103999,22265
1105999,22347
1107999,22440
1109999,22481
1111999,22423
1113999,22535
1115999,22372
1117999,22495
1119999,22545
1121999,22372
1123999,22517
1125999,22427
1127999,22342
1129999,22353
1131999,22442
1133999,22641
1135999,22547
1137999,22416
1139999,22415
1141999,22302
1143999,22357
1145999,22501
1147999,22593
1149999,22569
1151999,22355
1153999,22454
1155999,22501
1157999,22391
1159999,22351
1161999,22377
1163999,22300
1165999,22279
1167999,22259
1169999,22209
1171999,22270
1173999,22437
1175999,22448
1177999,22465
1179999,22444
1181999,22415
1183999,22375
1185999,22187
1187999,22336
1189999,22368
1191999,22427
1193999,22597
1195999,22430
1197999,22391
1199999,22312
1201999,22316
1203999,22248
1205999,22385
1207999,22430
1209999,22365
1211999,22246
1213999,22370
1215999,22410
1217999,22326
1219999,22382
1221999,22392
1223999,22475
1225999,22557
1227999,22656
1229999,22465
1231999,22408
1233999,22251
1235999,22331
1237999,22298
1239999,22370
1241999,22398
1243999,22575
1245999,22460
1247999,22327
1249999,22163
1251999,22415
1253999,22523
1255999,22286
1257999,22364
1259999,22400
1261999,22515
1263999,22458
1265999,22368
1267999,22546
1269999,22622
1271999,22566
1273999,22497
1275999,22379
1277999,22368
1279999,22401
1281999,22306
1283999,22166
1285999,22229
1287999,22290
1289999,22336
1291999,22363
1293999,22296
1295999,22352
1297999,22373
1299999,22471
1301999,22405
1303999,22518
1305999,22318
1307999,22462
1309999,22366
1311999,22405
1313999,22306
1315999,22141
1317999,22133
1319999,22222
1321999,22337
1323999,22284
1325999,22273
1327999,22148
1329999,22114
1331999,22304
1333999,22272
1335999,22521
1337999,22340
1339999,22499
1341999,22609
1343999,22403
1345999,22282
1347999,22284
1349999,22254
1351999,22521
1353999,22590
1355999,22658
1357999,22643
1359999,22619
1361999,22558
1363999,22588
1365999,22488
1367999,22544
1369999,22621
1371999,22656
1373999,22788
1375999,22522
1377999,22739
1379999,22682
1381999,22554
1383999,22649
1385999,22515
1387999,22628
1389999,22758
1391999,22832
1393999,22647
1395999,22580
1397999,22611
1399999,22700
1401999,22753
1403999,22654
1405999,22730
1407999,22747
1409999,22837
1411999,22758
1413999,22798
1415999,22843
1417999,22935
1419999,22719
1421999,22707
1423999,22602
1425999,22615
1427999,22536
1429999,22691
1431999,22767
1433999,22720
1435999,22775
1437999,22804
1439999,22560
1441999,22547
1443999,22752
1445999,22646
1447999,22635
1449999,22572
1451999,22725
1453999,22737
1455999,22675
1457999,22827
1459999,22782
1461999,23039
1463999,23012
1465999,23012
1467999,22980
1469999,22935
1471999,22788
1473999,22686
1475999,22843
1477999,22713
1479999,22846
1481999,22851
1483999,22740
1485999,22736
1487999,22971
1489999,22935
1491999,22912
1493999,22929
1495999,22850
1497999,22994
1499999,22991
1501999,22924
1503999,22992
1505999,22913
1507999,23008
1509999,22982
1511999,22944
1513999,23112
1515999,23122
1517999,23110
1519999,23047
1521999,23138
1523999,23115
1525999,22791
1527999,22810
1529999,22895
1531999,22958
1533999,22778
1535999,22733
1537999,22760
1539999,22824
1541999,23016
1543999,23084
1545999,22989
1547999,23013
1549999,22952
1551999,22891
1553999,22886
1555999,22861
1557999,22342
1559999,22329
1561999,22538
1563999,22472
1565999,22382
1567999,22312
1569999,22384
1571999,22444
1573999,22931
1575999,22790
1577999,22674
1579999,22720
1581999,22628
1583999,22725
1585999,22755
1587999,22649
1589999,22621
1591999,22705
1593999,22723
1595999,22704
1597999,22641
1599999,22838
1601999,22787
1603999,22809
1605999,22822
1607999,22728
1609999,22638
1611999,22879
1613999,22754
1615999,22789
1617999,22683
1619999,22736
1621999,22594
1623999,22701
1625999,22596
1627999,22664
1629999,22621
1631999,22682
1633999,22652
1635999,22658
1637999,22804
1639999,22643
1641999,22648
1643999,22643
1645999,22732
1647999,22574
1649999,22824
1651999,22772
1653999,22723
1655999,22828
1657999,22787
1659999,22828
1661999,22707
1663999,22542
1665999,22462
1667999,22495
1669999,22642
1671999,22595
1673999,22594
1675999,22682
1677999,22756
1679999,22817
1681999,22848
1683999,22849
1685999,22890
1687999,22910
1689999,22940
1691999,22903
1693999,22861
1695999,22921
1697999,22722
1699999,22676
1701999,22455
1703999,22423
1705999,22239
1707999,22309
1709999,22488
1711999,22449
1713999,22440
1715999,22463
1717999,22336
1719999,22527
1721999,22460
1723999,22459
1725999,22346
1727999,22358
1729999,22492
1731999,22443
1733999,22525
1735999,22529
1737999,22593
1739999,22331
1741999,22285
1743999,22278
1745999,22310
1747999,22502
1749999,22543
1751999,22461
1753999,22594
1755999,22474
1757999,22569
1759999,22676
1761999,22488
1763999,22518
1765999,22604
1767999,22612
1769999,22672
1771999,22486
1773999,22499
1775999,22618
1777999,22597
1779999,22717
1781999,22632
1783999,22570
1785999,22640
1787999,22554
1789999,22466
1791999,22475
1793999,22453
1795999,22528
1797999,22426
1799999,22874
1801999,22836
1803999,22805
1805999,22950
1807999,22863
1809999,22749
1811999,22846
1813999,22877
1815999,22774
1817999,22831
1819999,22554
1821999,22570
1823999,22693
1825999,22634
1827999,22588
1829999,22826
1831999,23020
1833999,22954
1835999,22912
1837999,22917
1839999,22876
1841999,22808
1843999,22642
1845999,22809
1847999,22942
1849999,22970
