n,ipl
1000,10626
1050,11840
1100,13646
1150,13980
1200,14375
1250,15548
1300,15142
1350,17890
1400,16728
1450,18946
1500,19032
1550,20061
1600,22144
1650,20831
1700,23196
1750,22659
1800,25136
1850,24431
1900,26098
1950,28645
2000,26403
