n,ipl
1000,11265
1050,11953
1100,12592
1150,13272
1200,13992
1250,14680
1300,15364
1350,16089
1400,16757
1450,17451
1500,18155
1550,18868
1600,19568
1650,20267
1700,20975
1750,21660
1800,22386
1850,23022
1900,23710
1950,24389
2000,25156
