n,ipl
1000,10581
1050,11187
1100,11808
1150,12413
1200,13050
1250,13688
1300,14365
1350,14997
1400,15632
1450,16272
1500,16974
1550,17619
1600,18315
1650,18961
1700,19666
1750,20346
1800,21008
1850,21695
1900,22391
1950,23076
2000,23772
