n,ipl
1000,10958
1050,12016
1100,11971
1150,13247
1200,14635
1250,14425
1300,15463
1350,15255
1400,17367
1450,17713
1500,20426
1550,19468
1600,20279
1650,23255
1700,21134
1750,23789
1800,21812
1850,24448
1900,23812
1950,25969
2000,25759
