n,ipl
1000,10685
1050,12463
1100,12194
1150,13038
1200,13303
1250,15405
1300,14393
1350,15112
1400,17050
1450,18926
1500,18056
1550,18109
1600,20392
1650,20883
1700,22124
1750,21149
1800,23249
1850,23089
1900,24363
1950,24747
2000,27441
