n,ipl
10000,147438
15000,233668
20000,323046
25000,415300
30000,509333
35000,604466
40000,701545
45000,799602
50000,898964
55000,998492
60000,1099303
65000,1201533
70000,1304219
75000,1407044
80000,1510786
85000,1614705
90000,1719962
95000,1825494
100000,1931240
105000,2037840
110000,2144625
115000,2252800
120000,2360267
125000,2468626
130000,2577571
135000,2686266
140000,2795336
145000,2905129
150000,3015256
155000,3125563
160000,3236698
165000,3348056
170000,3458927
175000,3570542
180000,3682541
185000,3794035
190000,3906134
195000,4018496
200000,4131252
