n,ipl
10000,163120
15000,256587
20000,353265
25000,452614
30000,553796
35000,656948
40000,761164
45000,867363
50000,973839
55000,1081485
60000,1190282
65000,1299054
70000,1409022
75000,1519565
80000,1631071
85000,1743288
90000,1855744
95000,1969312
100000,2083401
105000,2197334
110000,2312073
115000,2426889
120000,2541841
125000,2657508
130000,2773642
135000,2890489
140000,3007532
145000,3124869
150000,3242759
155000,3360377
160000,3478054
165000,3596241
170000,3715133
175000,3833949
180000,3953352
185000,4072604
190000,4192201
195000,4312309
200000,4432609
