tpl,tpu
250.25,0.0
502.0,0.0
755.95,0.0
1014.5,0.0
1276.7,0.0
1545.9,0.0
1826.15,0.0
2115.65,0.0
2416.55,0.0
2728.65,0.0
3058.45,0.0
3404.2,0.0
3771.45,0.0
4167.95,0.0
4586.85,0.0
5055.3,0.0
5567.1,0.0
6152.3,0.0
6849.65,0.0
7755.75,0.0
9027.85,0.0
10517.2,0.0
11647.2,0.0
12831.4,0.0
13600.4,0.0
14287.95,0.0
14912.5,0.0
15466.05,0.0
15943.0,0.0
16375.9,0.0
16755.9,0.0
17098.7,0.0
17401.5,0.0
17671.9,0.0
17918.8,0.0
18142.1,0.0
18344.15,0.0
18524.2,0.0
18688.25,0.0
18853.95,0.0
18992.6,0.0
19131.1,0.0
19249.25,0.0
19366.35,0.0
19465.75,0.0
19559.65,0.0
19650.05,0.0
19734.45,0.0
19810.55,0.0
19878.6,0.0
19942.75,0.0
20004.8,0.0
20063.05,0.0
20116.3,0.0
20168.25,0.0
20213.5,0.0
20254.0,0.0
20290.55,0.0
20329.35,0.0
20365.85,0.0
20398.65,0.0
20432.15,0.0
20459.0,0.0
20488.0,0.0
20514.9,0.0
20543.2,0.0
20565.8,0.0
20586.35,0.0
20607.25,0.0
20627.1,0.0
20645.3,0.0
20661.0,0.0
20678.1,0.0
20693.55,0.0
20709.4,0.0
20722.0,0.0
20733.15,0.0
20744.65,0.0
20756.8,0.0
20767.3,0.0
20778.2,0.0
20787.8,0.0
20797.65,0.0
20806.45,0.0
20815.45,0.0
20823.4,0.0
20830.15,0.0
20837.75,0.0
20845.0,0.0
20850.75,0.0
20857.2,0.0
20862.75,0.0
20867.55,0.0
20872.75,0.0
20876.7,0.0
20880.65,0.0
20885.45,0.0
20889.85,0.0
20893.25,0.0
20897.1,0.0
20900.95,0.0
20903.6,0.0
20907.3,0.0
20910.55,0.0
20913.35,0.0
20916.15,0.0
20917.85,0.0
20919.8,0.0
20922.0,0.0
20924.6,0.0
20926.35,0.0
20928.4,0.0
20930.05,0.0
20932.4,0.0
20933.9,0.0
20935.4,0.0
20937.45,0.0
20938.5,0.0
20939.45,0.0
20940.35,0.0
20941.15,0.0
20942.2,0.0
20944.0,0.0
20944.9,0.0
20945.85,0.0
20946.65,0.0
20947.7,0.0
20948.45,0.0
20949.2,0.0
20950.15,0.0
20950.9,0.0
20951.55,0.0
20952.1,0.0
20952.75,0.0
20953.4,0.0
20953.95,0.0
20954.4,0.0
20954.9,0.0
20955.6,0.0
20956.05,0.0
20956.3,0.0
20956.8,0.0
20956.95,0.0
20957.2,0.0
20957.6,0.0
20958.05,0.0
20958.55,0.0
20959.0,0.0
20959.25,0.0
20959.9,0.0
20960.1,0.0
20960.35,0.0
20960.55,0.0
20960.9,0.0
20961.0,0.0
20979.42105263158,0.0
20979.526315789473,0.0
20979.57894736842,0.0
20979.842105263157,0.0
20979.894736842107,0.0
20980.105263157893,0.0
20980.36842105263,0.0
20980.526315789473,0.0
20980.736842105263,0.0
21034.882352941175,0.0
21035.117647058825,0.0
21035.117647058825,0.0
21035.352941176472,0.0
21035.529411764706,0.0
21035.529411764706,0.0
21083.625,0.0
21083.75,0.0
21099.733333333334,0.0
21114.071428571428,0.0
21114.14285714286,0.0
21134.384615384617,0.0
21134.384615384617,0.0
21134.384615384617,0.0
21156.083333333332,0.0
21156.166666666668,0.0
21156.25,0.0
21156.333333333332,0.0
21156.333333333332,0.0
21156.416666666668,0.0
21167.18181818182,0.0
21167.18181818182,0.0
21167.18181818182,0.0
21225.333333333332,0.0
21225.333333333332,0.0
21225.333333333332,0.0
21225.333333333332,0.0
21225.333333333332,0.0
21225.333333333332,0.0
21305.714285714286,0.0
21305.714285714286,0.0
21305.714285714286,0.0
21305.714285714286,0.0
21306.0,0.0
21306.0,0.0
21306.0,0.0
21306.0,0.0
21306.0,0.0
21306.0,0.0
21362.333333333332,0.0
21362.333333333332,0.0
21362.333333333332,0.0
21362.333333333332,0.0
21362.333333333332,0.0
21409.6,0.0
