tpl,tpu
262.65,0.5
555.6,3.8
878.05,12.8
1241.65,29.05
1660.6,55.45
2158.45,97.2
2738.25,159.5
3504.15,256.1
4536.6,388.5
6222.6,574.0
8892.5,871.6
12658.4,1316.1
13969.15,1899.9
16789.4,2583.05
17803.0,3338.4
18336.8,4147.25
18839.85,4983.95
19769.5,5860.05
20800.55,6730.3
19096.8,7613.25
20750.0,8499.5
19016.4,9374.45
19574.65,10241.35
18130.95,11090.15
19358.3,11935.95
18145.3,12761.5
17434.25,13565.35
17802.4,14360.25
18358.6,15145.45
18054.5,15914.45
18110.5,16668.5
16519.0,17408.75
16735.95,18125.2
15954.35,18818.25
15817.75,19492.05
16151.4,20152.1
14958.85,20794.8
14715.55,21419.6
14600.35,22041.45
15518.55,22649.7
14663.35,23250.05
14446.75,23844.3
14139.2,24425.7
14179.3,24992.55
13236.7,25548.55
13306.6,26098.55
13492.95,26648.0
12366.5,27176.9
12692.65,27700.5
13061.15,28225.4
12412.25,28747.1
12380.2,29259.2
11683.4,29754.35
11784.35,30250.25
11626.15,30747.65
11900.2,31241.55
11066.65,31727.2
11409.45,32205.8
11115.4,32683.3
11408.3,33161.25
10893.85,33630.0
10917.3,34095.35
10542.3,34547.25
10100.0,34983.35
10498.2,35424.85
9874.25,35851.35
10500.4,36268.4
9700.15,36682.35
9807.052631578947,37074.21052631579
9943.0,37466.36842105263
9576.333333333334,37841.27777777778
9254.70588235294,38202.882352941175
9371.058823529413,38582.58823529412
9652.470588235294,38953.117647058825
9527.64705882353,39332.117647058825
9181.0,39696.64705882353
8717.0,39999.8125
8454.625,40329.125
8104.8125,40633.0
7931.933333333333,41108.8
7994.333333333333,41366.666666666664
7807.866666666667,41630.666666666664
8182.214285714285,41958.57142857143
8024.357142857143,42237.5
7442.083333333333,42399.666666666664
7562.636363636364,42564.181818181816
7306.818181818182,42794.63636363636
7069.272727272727,43001.72727272727
6671.6,43196.8
6332.333333333333,43109.88888888889
6890.75,43519.0
6654.25,43683.125
6488.125,43834.75
6456.142857142857,44189.0
6318.142857142857,44322.857142857145
6183.571428571428,44443.142857142855
6070.0,44554.42857142857
5648.5,44268.666666666664
6325.833333333333,44396.333333333336
6248.0,44079.2
6130.6,44194.0
6024.4,44298.2
5919.6,44393.2
5836.0,44476.0
5759.8,44552.0
