tpl,tpu
250.9,0.0
508.4,0.0
775.95,0.0
1059.1,0.0
1361.25,0.0
1703.65,0.0
2081.4,0.0
2530.5,0.0
3096.25,0.0
3895.75,0.0
5191.95,0.0
6270.3,0.0
7033.85,0.0
7597.55,0.0
8043.9,0.0
8387.05,0.0
8675.1,0.0
8913.85,0.0
9108.25,0.0
9271.65,0.0
9405.65,0.0
9518.2,0.0
9616.25,0.0
9700.85,0.0
9774.95,0.0
9837.5,0.0
9888.25,0.0
9935.5,0.0
9980.3,0.0
10017.9,0.0
10051.0,0.0
10079.0,0.0
10106.35,0.0
10130.3,0.0
10149.35,0.0
10166.7,0.0
10182.7,0.0
10196.5,0.0
10210.0,0.0
10221.05,0.0
10230.8,0.0
10239.3,0.0
10247.65,0.0
10254.6,0.0
10260.65,0.0
10267.15,0.0
10272.5,0.0
10276.6,0.0
10281.25,0.0
10284.7,0.0
10288.85,0.0
10291.8,0.0
10294.4,0.0
10296.7,0.0
10299.8,0.0
10301.65,0.0
10303.0,0.0
10304.45,0.0
10305.65,0.0
10307.4,0.0
10308.45,0.0
10309.8,0.0
10310.55,0.0
10311.35,0.0
10312.2,0.0
10312.8,0.0
10313.75,0.0
10314.25,0.0
10336.105263157895,0.0
10336.947368421053,0.0
10361.333333333334,0.0
10382.0,0.0
10382.29411764706,0.0
10382.70588235294,0.0
10383.176470588236,0.0
10383.35294117647,0.0
10417.8125,0.0
10418.0,0.0
10418.125,0.0
10393.133333333333,0.0
10393.2,0.0
10393.4,0.0
10410.57142857143,0.0
10410.714285714286,0.0
10430.416666666666,0.0
10456.636363636364,0.0
10456.636363636364,0.0
10456.636363636364,0.0
10469.9,0.0
10490.111111111111,0.0
10533.75,0.0
10533.75,0.0
10533.75,0.0
10494.714285714286,0.0
10494.714285714286,0.0
10494.714285714286,0.0
10494.714285714286,0.0
10505.333333333334,0.0
10505.5,0.0
10592.2,0.0
10592.2,0.0
10592.2,0.0
10592.2,0.0
10592.2,0.0
10592.4,0.0
