tpl,tpu
250.8,13.2
506.4,51.15
769.5,114.25
1043.05,203.9
1327.05,316.45
1638.9,469.05
1976.05,648.1
2357.45,870.6
2813.8,1127.3
3430.15,1430.75
4258.3,1813.45
4809.25,2262.2
5178.4,2764.0
5389.45,3292.4
5532.2,3835.3
5594.6,4392.7
5648.0,4946.3
5665.0,5513.35
5657.45,6083.85
5643.35,6646.95
5613.85,7213.1
5579.2,7774.7
5548.3,8329.1
5513.0,8884.9
5483.25,9429.55
5446.35,9979.25
5407.4,10526.35
5375.85,11065.45
5351.45,11599.6
5325.05,12131.3
5301.75,12659.1
5275.95,13189.25
5256.25,13713.75
5236.25,14236.95
5214.8,14760.2
5196.2,15280.45
5180.35,15798.7
5163.2,16317.3
5148.05,16833.55
5134.25,17347.95
5121.0,17862.05
5107.55,18375.45
5098.7,18884.85
5089.8,19394.0
5080.7,19903.45
5073.05,20411.4
5066.55,20918.2
5060.85,21424.0
5055.65,21929.2
5050.1,22434.65
5046.15,22938.45
5041.15,23443.4
5037.35,23947.3
5034.9,24449.75
5033.0,24951.7
5028.85,25455.7
5025.5,25959.0
5023.35,26460.95
5021.1,26963.15
5019.25,27465.0
5017.15,27966.9
5015.7,28468.3
5013.8,28970.2
5012.25,29471.7
5010.85,29973.0
5009.2,30474.5
5008.8,30974.8
5008.1,31475.25
5006.1578947368425,31978.57894736842
5005.789473684211,32478.894736842107
5005.555555555556,32980.88888888889
5004.882352941177,33482.64705882353
5004.235294117647,33983.17647058824
5003.588235294118,34483.76470588235
5003.411764705882,34983.82352941176
5002.941176470588,35484.117647058825
5001.75,35987.6875
5001.4375,36487.75
5001.1875,36987.75
5000.733333333334,37488.0
5000.733333333334,37987.8
5000.466666666666,38488.0
5000.357142857143,38990.42857142857
5000.285714285715,39490.42857142857
5000.083333333333,39982.75
5000.272727272727,40484.181818181816
5000.090909090909,40984.36363636364
4999.909090909091,41484.545454545456
4999.7,41982.1
4999.444444444444,42485.88888888889
4999.0,42990.25
4998.875,43489.875
4998.875,43989.75
4998.857142857143,44479.57142857143
4998.857142857143,44979.42857142857
4998.714285714285,45479.42857142857
4998.714285714285,45979.42857142857
4998.333333333333,46485.0
4998.333333333333,46985.0
4998.2,47476.4
4998.0,47976.2
4998.0,48475.8
4998.0,48975.4
4998.0,49475.4
4998.2,49975.0
