tpl,tpu
250.9,0.0
508.05,0.35
774.1,1.85
1053.05,6.05
1347.3,13.85
1675.4,28.0
2031.85,48.45
2442.0,85.0
2948.6,134.45
3637.1,207.95
4616.4,322.35
5260.15,476.25
5689.4,657.9
5940.1,855.3
6096.15,1056.7
6163.35,1260.1
6199.7,1459.45
6206.45,1654.55
6175.9,1843.65
6133.25,2020.15
6071.8,2191.45
6009.75,2350.25
5948.85,2494.45
5887.4,2628.65
5827.9,2751.5
5763.3,2870.4
5703.7,2976.0
5645.65,3075.75
5597.5,3164.35
5551.6,3245.35
5508.5,3319.05
5465.8,3387.5
5427.9,3450.7
5392.55,3508.2
5357.05,3561.9
5326.25,3609.1
5298.25,3652.55
5270.85,3692.95
5247.0,3729.7
5224.05,3763.4
5203.1,3793.85
5183.0,3822.05
5167.05,3846.3
5151.95,3868.05
5137.65,3888.1
5124.85,3907.1
5113.0,3924.15
5103.4,3937.8
5093.75,3952.1
5084.25,3965.05
5077.4,3975.95
5069.95,3986.35
5064.0,3994.9
5059.2,4002.0
5055.0,4009.3
5048.75,4017.4
5043.3,4024.15
5039.4,4029.45
5035.55,4034.5
5032.1,4039.7
5028.95,4043.9
5026.7,4047.5
5024.1,4050.85
5021.35,4054.4
5019.15,4057.45
5016.4,4060.8
5015.15,4063.0
5013.7,4064.95
5011.1578947368425,4073.2105263157896
5010.0526315789475,4075.1052631578946
5009.333333333333,4083.722222222222
5008.294117647059,4084.1176470588234
5007.411764705882,4085.294117647059
5006.529411764706,4086.5882352941176
5006.176470588235,4087.4117647058824
5005.35294117647,4088.4117647058824
5004.125,4100.875
5003.625,4101.5625
5003.1875,4102.125
5002.6,4095.133333333333
5002.2,4095.6
5001.8,4096.2
5001.357142857143,4096.142857142857
5001.285714285715,4096.357142857143
5001.083333333333,4099.5
5001.181818181818,4105.727272727273
5000.636363636364,4106.272727272727
5000.363636363636,4106.545454545455
5000.2,4109.9
4999.777777777777,4121.0
4999.25,4124.0
4999.0,4124.25
4999.0,4124.25
4999.0,4111.857142857143
4999.0,4111.857142857143
4998.857142857143,4112.0
4998.857142857143,4112.0
4998.5,4104.666666666667
4998.5,4104.833333333333
4998.4,4114.6
4998.2,4114.8
4998.2,4114.8
4998.2,4114.8
4998.2,4114.8
4998.4,4114.8
