tpl,tpu
250.25,7.3
501.9,27.05
755.05,58.3
1012.0,103.65
1270.85,160.3
1535.15,230.4
1806.95,314.3
2084.0,412.4
2370.7,522.9
2662.45,648.8
2965.45,790.6
3279.1,944.55
3609.7,1112.05
3956.4,1300.35
4319.0,1506.6
4714.8,1733.5
5136.1,1978.85
5595.75,2248.15
6139.55,2539.7
6805.8,2863.3
7684.95,3230.35
8583.7,3640.8
9180.05,4081.25
9760.75,4548.3
10079.3,5040.3
10370.45,5544.8
10645.7,6061.15
10850.45,6603.6
10990.0,7158.05
11128.3,7704.25
11224.6,8253.5
11289.05,8817.55
11327.15,9386.4
11345.65,9960.05
11371.7,10522.3
11384.3,11086.25
11382.0,11654.45
11366.55,12222.1
11341.25,12791.15
11332.55,13349.15
11301.2,13916.0
11278.65,14477.85
11243.55,15043.05
11215.75,15601.7
11179.05,16162.3
11143.6,16717.15
11109.0,17273.4
11077.2,17827.3
11042.75,18377.15
11007.45,18923.6
10970.75,19473.45
10936.5,20020.75
10904.35,20565.0
10870.85,21109.5
10837.65,21650.4
10802.8,22192.65
10767.85,22733.8
10732.4,23273.25
10702.5,23809.55
10673.15,24343.2
10642.8,24877.9
10617.0,25409.35
10588.25,25940.75
10564.5,26467.85
10541.25,26995.55
10522.2,27518.65
10499.7,28044.25
10476.4,28569.25
10457.6,29090.4
10438.35,29611.7
10417.45,30133.95
10397.75,30655.4
10381.25,31173.5
10365.35,31691.6
10350.95,32207.75
10333.75,32725.85
10317.65,33242.85
10302.05,33759.15
10288.05,34274.65
10273.35,34790.65
10259.85,35304.45
10249.4,35815.55
10239.65,36325.5
10229.75,36835.9
10218.65,37347.1
10209.35,37856.7
10198.75,38367.7
10191.05,38876.25
10184.85,39382.9
10176.75,39891.45
10169.4,40399.1
10161.85,40907.15
10154.25,41415.05
10147.5,41921.9
10139.65,42430.0
10132.55,42937.55
10126.25,43443.95
10120.55,43949.6
10113.7,44456.5
10108.0,44962.4
10102.95,45467.5
10097.2,45973.25
10093.45,46477.15
10090.8,46979.9
10087.25,47483.45
10083.5,47987.25
10079.1,48491.65
10073.65,48997.05
10070.0,49500.65
10066.4,50004.35
10062.55,50508.2
10060.15,51010.6
10057.9,51512.7
10055.9,52014.7
10052.45,52518.1
10049.75,53020.7
10047.95,53522.4
10045.4,54024.95
10043.05,54527.3
10040.8,55029.5
10038.45,55531.75
10035.9,56034.3
10035.05,56535.15
10032.9,57037.25
10031.25,57538.9
10028.9,58041.25
10027.75,58542.4
10026.5,59043.65
10024.55,59545.55
10023.45,60046.65
10022.1,60547.85
10021.05,61048.7
10020.0,61549.65
10019.15,62050.45
10018.05,62551.5
10017.25,63052.2
10016.45,63553.0
10015.85,64053.6
10015.05,64554.35
10013.95,65055.45
10012.55,65556.85
10012.05,66057.35
10011.4,66557.9
10010.55,67058.7
10010.0,67559.15
10009.3,68059.85
10009.15,68560.0
10009.0,69060.05
10008.6,69560.4
10008.5,70060.45
10008.15,70560.8
10007.85,71061.05
10007.15,71561.75
10006.85,72061.9
10006.4,72562.2
10006.105263157895,73066.78947368421
10005.631578947368,73567.15789473684
10005.21052631579,74067.57894736843
10005.105263157895,74567.63157894737
10004.736842105263,75067.94736842105
10004.578947368422,75568.1052631579
10004.473684210527,76068.1052631579
10004.578947368422,76568.0
10004.315789473685,77068.21052631579
10004.29411764706,77571.82352941176
10004.0,78072.0
10003.823529411764,78572.05882352941
10003.70588235294,79072.11764705883
10003.823529411764,79571.88235294117
10003.70588235294,80072.0
10003.0625,80573.9375
10002.875,81074.125
10002.466666666667,81583.0
10002.42857142857,82085.78571428571
10002.142857142857,82586.0
10001.846153846154,83090.61538461539
10001.461538461539,83590.92307692308
10001.076923076924,84091.23076923077
10000.75,84596.75
10000.833333333334,85096.66666666667
10000.833333333334,85596.66666666667
10000.916666666666,86096.58333333333
10000.833333333334,86596.66666666667
10000.583333333334,87096.83333333333
10000.545454545454,87603.90909090909
10000.363636363636,88104.09090909091
10000.363636363636,88604.0
10000.111111111111,89123.55555555556
10000.111111111111,89623.33333333333
10000.0,90123.44444444444
10000.0,90623.33333333333
9999.888888888889,91123.33333333333
9999.777777777777,91623.44444444444
9999.714285714286,92109.42857142857
9999.285714285714,92609.85714285714
9999.285714285714,93109.85714285714
9999.142857142857,93610.0
9999.42857142857,94109.71428571429
9999.42857142857,94609.71428571429
9999.42857142857,95109.57142857143
9999.285714285714,95609.71428571429
9999.285714285714,96109.71428571429
9999.0,96609.85714285714
9999.0,97130.33333333333
9998.833333333334,97630.33333333333
9998.833333333334,98130.33333333333
9998.833333333334,98630.33333333333
9998.833333333334,99130.16666666667
9998.6,99607.8
