tpl,tpu
250.8,0.0
506.4,0.35
769.5,1.4
1043.05,4.75
1327.05,10.4
1639.1,22.1
1976.8,39.2
2360.0,70.45
2819.6,115.9
3445.4,186.8
4297.0,309.9
4886.25,479.65
5281.2,681.3
5512.6,893.15
5672.55,1100.9
5743.9,1308.0
5800.35,1502.0
5818.75,1691.1
5809.95,1870.8
5789.8,2035.1
5753.6,2191.75
5711.75,2335.7
5672.05,2465.25
5629.7,2585.45
5592.25,2692.6
5548.2,2795.4
5501.7,2889.6
5462.15,2973.3
5431.4,3047.15
5398.95,3115.4
5369.45,3177.0
5338.2,3235.35
5313.45,3286.75
5288.4,3335.15
5262.2,3379.8
5239.75,3419.3
5219.45,3455.4
5199.2,3489.2
5181.4,3520.2
5164.15,3548.35
5148.25,3573.9
5132.75,3597.55
5121.7,3616.95
5110.65,3634.85
5099.6,3651.7
5090.15,3667.6
5082.15,3680.9
5075.0,3692.15
5068.3,3703.45
5061.75,3713.45
5056.95,3722.35
5050.9,3731.35
5046.3,3738.55
5042.8,3744.35
5040.45,3749.8
5035.75,3756.35
5031.75,3761.7
5029.0,3765.9
5026.25,3769.85
5023.75,3774.1
5021.4,3777.5
5019.5,3780.75
5017.2,3783.8
5015.2,3786.6
5013.55,3789.1
5011.55,3791.7
5010.8,3793.4
5009.9,3794.8
5007.789473684211,3801.5263157894738
5007.210526315789,3802.9473684210525
5006.722222222223,3807.722222222222
5006.0,3807.823529411765
5005.294117647059,3808.823529411765
5004.64705882353,3809.8823529411766
5004.470588235294,3810.529411764706
5003.941176470588,3811.235294117647
5002.75,3819.125
5002.3125,3819.75
5002.0,3820.1875
5001.533333333334,3818.0666666666666
5001.4,3818.266666666667
5001.066666666667,3818.8
5000.857142857143,3819.3571428571427
5000.785714285715,3819.5714285714284
5000.5,3816.0
5000.727272727273,3817.4545454545455
5000.545454545455,3817.6363636363635
5000.272727272727,3817.909090909091
5000.1,3816.4
4999.777777777777,3817.6666666666665
4999.25,3815.0
4999.125,3815.125
4999.125,3815.125
4999.0,3801.5714285714284
4999.0,3801.5714285714284
4998.714285714285,3801.8571428571427
4998.714285714285,3801.8571428571427
4998.333333333333,3807.3333333333335
4998.333333333333,3807.5
4998.2,3800.4
4998.0,3800.6
4998.0,3800.6
4998.0,3800.6
4998.0,3800.6
4998.2,3800.6
