tpl,tpu
256.95,7.5
527.15,28.0
809.7,61.65
1110.1,109.7
1425.95,172.05
1757.0,250.05
2106.0,345.25
2481.5,461.35
2879.0,597.95
3295.05,754.25
3743.3,930.6
4230.95,1127.2
4748.3,1349.5
5309.45,1597.15
5935.9,1877.3
6644.7,2192.2
7457.35,2536.8
8366.7,2932.2
9422.65,3377.35
11016.6,3894.9
13141.7,4512.8
16007.0,5248.85
18568.65,6121.05
21840.45,7114.7
24453.7,8235.65
25663.55,9430.35
26211.5,10734.4
29111.25,12126.6
29846.2,13605.3
32677.7,15107.7
32359.4,16669.0
32444.95,18289.4
34303.75,19918.2
34048.4,21592.1
33503.95,23254.4
35158.55,24950.45
34291.2,26644.0
33908.7,28349.9
35675.25,30083.25
35516.85,31794.9
34836.1,33511.35
34735.6,35221.35
34306.9,36945.45
32714.9,38657.25
37798.85,40358.9
35132.4,42056.3
33653.65,43733.6
35712.9,45412.55
33811.4,47076.35
33142.6,48731.15
32954.15,50373.5
34134.9,52021.15
33193.35,53664.8
31858.95,55291.2
33398.1,56905.2
31657.65,58512.35
30860.2,60103.0
29001.55,61663.0
30114.05,63217.35
30701.35,64770.25
31645.5,66291.15
30975.45,67836.45
30899.6,69359.15
29470.5,70873.55
31725.75,72371.95
31244.85,73862.8
30413.15,75333.0
28603.05,76793.55
29345.0,78237.25
27970.4,79686.9
29080.7,81120.2
29463.5,82530.65
29243.85,83938.65
28447.95,85338.1
28258.8,86738.0
26770.85,88125.95
27576.7,89461.85
27703.0,90812.35
26300.85,92152.85
26572.65,93487.95
26811.6,94814.85
25487.1,96118.0
26405.45,97415.4
25125.15,98695.65
25992.45,99990.35
24654.0,101262.75
24769.25,102525.8
25021.4,103784.6
24413.75,105038.05
23355.25,106255.1
24674.6,107489.8
25269.7,108696.35
23092.0,109906.3
24871.6,111112.15
22766.35,112299.15
23693.2,113464.2
23724.9,114640.25
22793.65,115818.85
23069.8,116972.35
23382.65,118128.45
22297.55,119276.65
22254.15,120405.35
22807.0,121539.65
22287.35,122673.0
22143.45,123799.5
22562.15,124904.25
22125.9,125990.55
22028.6,127088.85
21552.9,128172.5
21929.75,129244.1
22405.35,130314.4
21418.9,131374.6
21523.2,132439.9
21733.35,133515.6
21359.55,134588.55
21049.2,135656.05
21904.35,136710.25
20694.85,137760.25
20203.4,138791.9
19594.75,139790.95
20169.6,140758.4
20247.5,141750.85
20887.95,142777.55
20074.85,143788.25
20420.0,144788.45
19504.9,145789.75
19976.45,146789.85
19893.45,147786.6
20129.2,148785.4
19376.4,149775.9
19952.15,150771.4
19326.45,151755.35
19387.55,152729.2
19446.25,153691.5
19714.4,154671.45
19563.95,155646.45
19682.65,156632.8
19305.2,157603.15
19168.8,158579.15
19238.15,159534.55
18783.0,160479.4
18907.35,161423.8
18498.85,162361.35
18135.75,163281.85
18440.15,164188.85
18329.35,165113.95
18505.5,166039.7
18062.25,166954.65
17749.85,167846.75
18409.2,168747.45
18294.35,169661.2
18063.8,170568.4
17850.4,171466.75
18208.1,172367.15
17834.05,173259.95
17409.736842105263,174162.2105263158
17015.78947368421,175021.1052631579
16925.105263157893,175868.52631578947
17028.052631578947,176711.63157894736
16618.157894736843,177552.05263157896
16450.052631578947,178378.84210526315
16853.263157894737,179219.73684210525
16827.736842105263,180060.2105263158
17290.052631578947,180912.68421052632
16723.352941176472,181536.0
17344.70588235294,182394.35294117648
16929.176470588234,183250.17647058822
17123.529411764706,184098.5294117647
17253.70588235294,184954.64705882352
16832.41176470588,185803.76470588235
16669.3125,186627.125
16329.1875,187451.125
16077.266666666666,188217.0
15826.785714285714,189075.42857142858
15531.214285714286,189862.0
15409.846153846154,190842.23076923078
15138.846153846154,191605.46153846153
14885.23076923077,192353.76923076922
14639.583333333334,192858.91666666666
14967.166666666666,193602.83333333334
14708.75,194344.83333333334
14473.75,195072.66666666666
14256.166666666666,195785.91666666666
14579.333333333334,196514.91666666666
14433.454545454546,197204.36363636365
14215.0,197918.0
14004.09090909091,198626.54545454544
14329.444444444445,200086.55555555556
14111.666666666666,200798.0
13909.0,201498.66666666666
13711.888888888889,202193.66666666666
13528.222222222223,202874.77777777778
13355.555555555555,203546.33333333334
12998.142857142857,204056.7142857143
12854.857142857143,204699.42857142858
12710.142857142857,205343.2857142857
12577.142857142857,205976.0
12446.857142857143,206605.14285714287
12324.714285714286,207226.14285714287
12210.857142857143,207839.57142857142
12094.0,208455.85714285713
11996.0,209053.85714285713
11901.714285714286,209646.85714285713
11869.666666666666,210198.0
11779.0,210788.16666666666
11693.0,211373.66666666666
11612.833333333334,211953.5
11533.166666666666,212532.66666666666
11484.6,213547.0
