n,ipl
1999,23156
3999,22906
5999,22800
7999,22595
9999,22573
11999,22569
13999,22405
15999,22397
17999,22455
19999,22296
21999,22317
23999,22335
25999,22248
27999,22150
29999,22323
31999,22215
33999,22311
35999,22367
37999,22293
39999,22466
41999,22459
43999,22275
45999,21939
47999,21943
49999,22012
51999,21987
53999,22014
55999,21916
57999,21891
59999,21787
61999,21986
63999,22152
65999,22058
67999,21930
69999,21831
71999,21802
73999,21917
75999,21816
77999,21879
79999,21963
81999,21773
83999,21846
85999,21723
87999,21760
89999,21819
91999,21750
93999,21883
95999,21890
97999,21845
99999,21724
101999,21777
103999,21715
105999,21737
107999,21723
109999,21679
111999,21567
113999,21782
115999,21592
117999,21617
119999,21725
121999,21652
123999,21831
125999,21706
127999,21893
129999,21858
131999,21816
133999,21780
135999,21879
137999,21954
139999,21854
141999,21803
143999,21828
145999,21654
147999,21356
149999,21532
151999,21444
153999,21485
155999,21746
157999,21760
159999,21616
161999,21596
163999,21610
165999,21695
167999,21650
169999,21668
171999,21506
173999,21637
175999,21500
177999,21640
179999,21662
181999,21838
183999,21846
185999,21916
187999,21895
189999,21837
191999,21914
193999,21803
195999,21681
197999,21809
199999,21715
201999,21655
203999,21718
205999,21695
207999,21564
209999,21943
211999,21786
213999,21809
215999,21674
217999,21837
219999,21782
221999,21661
223999,21768
225999,22028
227999,21954
229999,21953
231999,21865
233999,21914
235999,21727
237999,21833
239999,21853
241999,21832
243999,21882
245999,21912
247999,21932
249999,21928
251999,21788
253999,21901
255999,21872
257999,21828
259999,21807
261999,21858
263999,21830
265999,21812
267999,21926
269999,21946
271999,21908
273999,21731
275999,21995
277999,22090
279999,22049
281999,22100
283999,21998
285999,22011
287999,21807
289999,21812
291999,21751
293999,21529
295999,21612
297999,21800
299999,21839
301999,21745
303999,21651
305999,21753
307999,21682
309999,21913
311999,21948
313999,21778
315999,21872
317999,21804
319999,21672
321999,21710
323999,21653
325999,21654
327999,21673
329999,21755
331999,21808
333999,21704
335999,21614
337999,21695
339999,21825
341999,21870
343999,21727
345999,21713
347999,21933
349999,22002
351999,21881
353999,21822
355999,21893
357999,22039
359999,21986
361999,21931
363999,21891
365999,21940
367999,21912
369999,21856
371999,21860
373999,21795
375999,21793
377999,21786
379999,21756
381999,21832
383999,21832
385999,21904
387999,21916
389999,21968
391999,21812
393999,21857
395999,21691
397999,21809
399999,21674
401999,21671
403999,21812
405999,21806
407999,21742
409999,21664
411999,21559
413999,21674
415999,21727
417999,21787
419999,21821
421999,21771
423999,21722
425999,21875
427999,21903
429999,21628
431999,21507
433999,21673
435999,21693
437999,21694
439999,21864
441999,21823
443999,21627
445999,21753
447999,21800
449999,21754
451999,21556
453999,21418
455999,21427
457999,21539
459999,21474
461999,21352
463999,21342
465999,21385
467999,21448
469999,21319
471999,21427
473999,21528
475999,21356
477999,21408
479999,21461
481999,21636
483999,21539
485999,21461
487999,21544
489999,21359
491999,21458
493999,21472
495999,21522
497999,21493
499999,21693
501999,21750
503999,21564
505999,21611
507999,21571
509999,21630
511999,21424
513999,21396
515999,21353
517999,21280
519999,21303
521999,21354
523999,21468
525999,21356
527999,21329
529999,21482
531999,21484
533999,21405
535999,21521
537999,21414
539999,21537
541999,21379
543999,21382
545999,21417
547999,21418
549999,21389
551999,21257
553999,21468
555999,21446
557999,21451
559999,21383
561999,21412
563999,21549
565999,21456
567999,21563
569999,21567
571999,21599
573999,21562
575999,21624
577999,21775
579999,21745
581999,21622
583999,21515
585999,21495
587999,21466
589999,21621
591999,21604
593999,21502
595999,21434
597999,21541
599999,21521
601999,21576
603999,21710
605999,21726
607999,21617
609999,21622
611999,21604
613999,21666
615999,21753
617999,21658
619999,21641
621999,21717
623999,21684
625999,21909
627999,21665
629999,21764
631999,21843
633999,21890
635999,22010
637999,21829
639999,21647
641999,21705
643999,21743
645999,21837
647999,21639
649999,21571
651999,21518
653999,21555
655999,21593
657999,21577
659999,21619
661999,21600
663999,21571
665999,21678
667999,21515
669999,21575
671999,21644
673999,21704
675999,21765
677999,21665
679999,21677
681999,21791
683999,21818
685999,21767
687999,21960
689999,21826
691999,21730
693999,21822
695999,21919
697999,21869
699999,21738
701999,21635
703999,21765
705999,21770
707999,21726
709999,21752
711999,21788
713999,21911
715999,21811
717999,21690
719999,21628
721999,21762
723999,21796
725999,21760
727999,21817
