n,ipl
999,11180
1999,10989
2999,10974
3999,10948
4999,10939
5999,10855
6999,10850
7999,10770
8999,10776
9999,10693
10999,10770
11999,10743
12999,10685
13999,10671
14999,10466
15999,10608
16999,10603
17999,10692
18999,10665
19999,10566
20999,10575
21999,10596
22999,10468
23999,10696
24999,10884
25999,10654
26999,10595
27999,10512
28999,10479
29999,10520
30999,10556
31999,10619
32999,10665
33999,10691
34999,10663
35999,10519
36999,10564
37999,10460
38999,10517
39999,10501
40999,10601
41999,10694
42999,10726
43999,10555
44999,10705
45999,10518
46999,10546
47999,10612
48999,10630
49999,10624
50999,10641
51999,10667
52999,10584
53999,10564
54999,10583
55999,10574
56999,10537
57999,10658
58999,10566
59999,10505
60999,10573
61999,10555
62999,10386
63999,10292
64999,10197
65999,10283
66999,10338
67999,10379
68999,10426
69999,10494
70999,10488
71999,10398
72999,10444
73999,10466
74999,10544
75999,10464
76999,10466
77999,10479
78999,10444
79999,10522
80999,10503
81999,10509
82999,10446
83999,10624
84999,10495
85999,10414
86999,10352
87999,10460
88999,10471
89999,10494
90999,10415
91999,10563
92999,10543
93999,10516
94999,10452
95999,10483
96999,10484
97999,10516
98999,10547
99999,10534
100999,10552
101999,10592
102999,10577
103999,10564
104999,10426
105999,10515
106999,10376
107999,10583
108999,10648
109999,10735
110999,10692
111999,10633
112999,10680
113999,10691
114999,10714
115999,10707
116999,10590
117999,10491
118999,10579
119999,10523
120999,10466
121999,10468
122999,10596
123999,10538
124999,10363
125999,10486
126999,10632
127999,10587
128999,10610
129999,10619
130999,10488
131999,10541
132999,10640
133999,10500
134999,10626
135999,10738
136999,10586
137999,10690
138999,10619
139999,10775
140999,10824
141999,10746
142999,10581
143999,10629
144999,10749
145999,10790
146999,10583
147999,10531
148999,10580
149999,10709
150999,10740
151999,10756
152999,10813
153999,10838
154999,10751
155999,10655
156999,10629
157999,10806
158999,10749
159999,10713
160999,10552
161999,10572
162999,10670
163999,10731
164999,10620
165999,10613
166999,10727
167999,10670
168999,10722
169999,10840
170999,10889
171999,10903
172999,10880
173999,10836
174999,10690
175999,10717
176999,10761
177999,10770
178999,10817
179999,10792
180999,10945
181999,10903
182999,10878
183999,10963
184999,10895
185999,10746
186999,10824
187999,10848
188999,10780
189999,10795
190999,10860
191999,10777
192999,10869
193999,10888
194999,10895
195999,10885
196999,10925
197999,10903
198999,10865
199999,10839
200999,10895
201999,10903
202999,10935
203999,11015
204999,11040
205999,11037
206999,10939
207999,10744
208999,10785
209999,10813
210999,10687
211999,10660
212999,10727
213999,10876
214999,10856
215999,10969
216999,10904
217999,10806
218999,10750
219999,10753
220999,10855
221999,10840
222999,10772
223999,10803
224999,10826
225999,10805
226999,10777
227999,10950
228999,10784
229999,10753
230999,10841
231999,10488
232999,10595
233999,10648
234999,10694
235999,10594
236999,10658
237999,10704
238999,10795
239999,10736
240999,10749
241999,10774
242999,10874
243999,10889
244999,10799
245999,10826
246999,10723
247999,10727
248999,10689
249999,10782
250999,10847
251999,10759
252999,10715
253999,10608
254999,10680
255999,10672
256999,10696
257999,10610
258999,10818
259999,10866
260999,10820
261999,10718
262999,10892
263999,10871
264999,10914
265999,10840
266999,11052
267999,11002
268999,10973
269999,11024
270999,10977
271999,10773
272999,10766
273999,10773
274999,10640
275999,10676
276999,10782
277999,10796
278999,10785
279999,10775
280999,10820
281999,10907
282999,10950
283999,10733
284999,10952
285999,11064
286999,10849
287999,10896
288999,10942
289999,11017
290999,11034
291999,11134
292999,10968
293999,10981
294999,10955
295999,11015
296999,11068
297999,10975
298999,10997
299999,10948
300999,11225
301999,11212
302999,11150
303999,11226
304999,11236
305999,11281
306999,11150
307999,11186
308999,11233
309999,11156
310999,11363
311999,11379
312999,11327
313999,11364
314999,11342
315999,11273
316999,11219
317999,11245
318999,11137
319999,11044
320999,11147
321999,11075
322999,11255
323999,11264
324999,11108
325999,11096
326999,11190
327999,11419
328999,11389
329999,11419
330999,11536
331999,11339
332999,11097
333999,11193
334999,10975
335999,10966
336999,11257
337999,11227
338999,11141
339999,11136
340999,11119
341999,11423
342999,11286
343999,11364
344999,11291
345999,11232
346999,11398
347999,11652
348999,11561
349999,11114
350999,11201
351999,11316
352999,11216
353999,11002
354999,11132
355999,11116
356999,11160
357999,11069
358999,11314
359999,11374
360999,11591
361999,11545
362999,11473
363999,11315
364999,11341
365999,11162
366999,11300
367999,11293
368999,11370
369999,11427
370999,11274
371999,11238
372999,11305
373999,11442
374999,11431
375999,11680
376999,11555
377999,11443
378999,11480
379999,11441
380999,11322
381999,11211
382999,11272
383999,11305
384999,11344
385999,11341
386999,11420
387999,11194
388999,11308
389999,11466
390999,11497
391999,11402
392999,11351
393999,11321
394999,11496
395999,11373
396999,11228
397999,11391
398999,11283
399999,11346
400999,11440
401999,11524
402999,11633
403999,11647
404999,11651
405999,11550
406999,11707
407999,11660
408999,11708
409999,11671
410999,11718
411999,11791
412999,11856
413999,12019
414999,11777
415999,11908
416999,11966
417999,12111
418999,11953
419999,11707
420999,11556
421999,11625
422999,11447
423999,11524
424999,11669
425999,11625
