n,ipl
1499,17917
2999,17916
4499,17668
5999,17677
7499,17351
8999,17659
10499,17362
11999,17396
13499,17598
14999,17420
16499,17323
17999,17318
19499,17136
20999,17330
22499,17286
23999,17303
25499,17371
26999,17229
28499,17291
29999,17155
31499,17296
32999,17168
34499,17281
35999,17192
37499,17199
38999,17278
40499,17287
41999,17081
43499,17014
44999,16870
46499,17053
47999,17060
49499,17218
50999,16917
52499,16857
53999,16808
55499,16813
56999,16863
58499,16741
59999,16771
61499,16917
62999,16902
64499,16902
65999,16939
67499,17056
68999,16953
70499,16925
71999,16934
73499,16777
74999,16705
76499,16862
77999,16738
79499,16715
80999,16752
82499,16867
83999,16564
85499,16779
86999,16749
88499,16809
89999,16637
91499,16743
92999,16762
94499,16866
95999,16720
97499,16806
98999,16861
100499,16714
101999,16726
103499,16758
104999,16948
106499,16858
107999,16903
109499,16779
110999,16799
112499,16800
113999,16757
115499,16842
116999,16791
118499,16843
119999,16970
121499,16819
122999,16990
124499,16876
125999,16763
127499,16851
128999,16892
130499,16843
131999,16770
133499,16797
134999,16812
136499,16822
137999,16969
139499,17004
140999,16889
142499,16870
143999,16950
145499,16900
146999,16921
148499,16956
149999,16926
151499,16854
152999,16827
154499,16887
155999,16811
157499,16671
158999,16777
160499,16785
161999,16904
163499,16725
164999,16633
166499,16824
167999,16809
169499,17014
170999,16974
172499,16998
173999,17045
175499,16995
176999,16959
178499,17075
179999,17066
181499,16745
182999,16806
184499,16815
185999,16733
187499,16763
188999,16847
190499,16880
191999,16916
193499,16818
194999,16744
196499,16585
197999,16703
199499,16608
200999,16625
202499,16801
203999,16871
205499,16774
206999,16743
208499,16830
209999,16910
211499,16961
212999,17033
214499,17024
215999,17036
217499,17045
218999,16868
220499,16105
221999,16264
223499,16286
224999,16107
226499,15915
227999,15980
229499,16212
230999,16234
232499,16277
233999,16300
235499,16168
236999,16209
238499,16315
239999,16330
241499,16365
242999,16263
244499,16221
245999,16275
247499,16110
248999,16136
250499,16172
251999,16170
253499,16288
254999,15993
256499,16160
257999,16145
259499,16120
260999,16241
262499,16064
263999,16035
265499,16022
266999,16083
268499,16211
269999,16105
271499,16124
272999,16129
274499,16163
275999,16116
277499,16034
278999,16089
280499,16145
281999,15979
283499,15966
284999,16140
286499,16346
287999,16201
289499,16278
290999,16062
292499,16045
293999,15921
295499,15921
