n,ipl
1999,24255
3999,24109
5999,23912
7999,23807
9999,23921
11999,23713
13999,23875
15999,23841
17999,23921
19999,23691
21999,23751
23999,23745
25999,23630
27999,23697
29999,23771
31999,23919
33999,23906
35999,23701
37999,23831
39999,23661
41999,23885
43999,23674
45999,23618
47999,23450
49999,23773
51999,23718
53999,23606
55999,23765
57999,23700
59999,23453
61999,23782
63999,23768
65999,23612
67999,23787
69999,23763
71999,23648
73999,23503
75999,23438
77999,23589
79999,23388
81999,23542
83999,23285
85999,23219
87999,23329
89999,23316
91999,23348
93999,23201
95999,23424
97999,23445
99999,23472
101999,23419
103999,23296
105999,23140
107999,23467
109999,23430
111999,23474
113999,23455
115999,23465
117999,23422
119999,23317
121999,23487
123999,23046
125999,23079
127999,23130
129999,23115
131999,23263
133999,23130
135999,23063
137999,22963
139999,23050
141999,23056
143999,23036
145999,23011
147999,23070
149999,23061
151999,23164
153999,23061
155999,23263
157999,23061
159999,23197
161999,23221
163999,23067
165999,23012
167999,22901
169999,22902
171999,23160
173999,23151
175999,23103
177999,23155
179999,23082
181999,23267
183999,23133
185999,22895
187999,23092
189999,22967
191999,23030
193999,23016
195999,22995
197999,23081
199999,22968
201999,22951
203999,22901
205999,22943
207999,22935
209999,22896
211999,23153
213999,22961
215999,23120
217999,23230
219999,23099
221999,23120
223999,23095
225999,23192
227999,23075
229999,22975
231999,22975
233999,22843
235999,22850
237999,22996
239999,23051
241999,22848
243999,22906
245999,22997
247999,22979
249999,23106
251999,22974
253999,22946
255999,23151
257999,22885
259999,23056
261999,23001
263999,22980
265999,22954
267999,23025
269999,22963
271999,23035
273999,23136
275999,23083
277999,23089
279999,23038
281999,23118
283999,23189
285999,23115
287999,23201
289999,23158
291999,23145
293999,23149
295999,23229
297999,23412
299999,23123
301999,23076
303999,22934
305999,22880
307999,22761
309999,22909
311999,22819
313999,22997
315999,23201
317999,23109
319999,23171
321999,23102
323999,23176
325999,23255
327999,23395
329999,22957
331999,22940
333999,22926
335999,22919
337999,22888
339999,22709
341999,22838
343999,22960
345999,22845
347999,22963
349999,22885
351999,23110
353999,23054
355999,23246
357999,23105
359999,23138
361999,23075
363999,22902
365999,22872
367999,22983
369999,22877
371999,22918
373999,22951
375999,22916
377999,23135
379999,23032
381999,23122
383999,23044
385999,23037
387999,23064
389999,23028
391999,22798
393999,22774
395999,22956
397999,23065
399999,23079
401999,23192
403999,23047
405999,23029
407999,22915
409999,22816
