n,ipl
999,10746
1999,10769
2999,10684
3999,10647
4999,10569
5999,10490
6999,10509
7999,10625
8999,10602
9999,10576
10999,10586
11999,10519
12999,10559
13999,10444
14999,10324
15999,10315
16999,10299
17999,10496
18999,10454
19999,10542
20999,10432
21999,10565
22999,10476
23999,10408
24999,10397
25999,10411
26999,10370
27999,10370
28999,10279
29999,10146
30999,10208
31999,10209
32999,10229
33999,10335
34999,10395
35999,10250
36999,10385
37999,10339
38999,10243
39999,10347
40999,10298
41999,10294
42999,10348
43999,10296
44999,10349
45999,10230
46999,10111
47999,10037
48999,10116
49999,9924
50999,9991
51999,10024
52999,9986
53999,9980
54999,9801
55999,9728
56999,9821
57999,9810
58999,9862
59999,9828
60999,9800
61999,9840
62999,9815
63999,9864
64999,9741
65999,9815
66999,9795
67999,9764
68999,9708
69999,9738
70999,9818
71999,9768
72999,9969
73999,10014
74999,9845
75999,9811
76999,9812
77999,9727
78999,9659
79999,9720
80999,9756
81999,9807
82999,9865
83999,9753
84999,9733
85999,9842
86999,9829
87999,9788
88999,9822
89999,9878
90999,9832
91999,9832
92999,9789
93999,9674
94999,9726
95999,9714
96999,9712
97999,9814
98999,9725
99999,9788
100999,9824
101999,9819
102999,9842
103999,9775
104999,9691
105999,9803
106999,9801
107999,9770
108999,9837
109999,9768
110999,9714
111999,9681
112999,9629
113999,9694
114999,9665
115999,9662
116999,9644
117999,9583
118999,9666
119999,9684
120999,9760
121999,9817
122999,9791
123999,9720
124999,9704
125999,9597
126999,9576
127999,9678
128999,9587
129999,9514
130999,9553
131999,9576
132999,9561
133999,9587
134999,9469
135999,9406
136999,9382
137999,9441
138999,9471
139999,9590
140999,9595
141999,9472
142999,9444
143999,9596
144999,9551
145999,9554
146999,9592
147999,9618
148999,9611
149999,9619
150999,9615
151999,9642
152999,9784
153999,9745
154999,9665
155999,9682
156999,9681
157999,9566
158999,9588
159999,9602
160999,9641
161999,9712
162999,9714
163999,9713
164999,9669
165999,9770
166999,9654
167999,9659
168999,9669
169999,9762
170999,9755
171999,9708
172999,9759
173999,9695
174999,9761
175999,9844
176999,9672
177999,9637
178999,9744
179999,9750
180999,9664
181999,9657
182999,9550
183999,9636
184999,9636
185999,9660
186999,9786
187999,9819
188999,9793
189999,9853
190999,9811
