n,ipl
999,11900
1999,11746
2999,11647
3999,11528
4999,11484
5999,11489
6999,11513
7999,11478
8999,11549
9999,11442
10999,11563
11999,11570
12999,11341
13999,11230
14999,11172
15999,11354
16999,11320
17999,11290
18999,11436
19999,11571
20999,11532
21999,11360
22999,11243
23999,11375
24999,11522
25999,11539
26999,11669
27999,11522
28999,11528
29999,11454
30999,11398
31999,11380
32999,11340
33999,11464
34999,11318
35999,11132
36999,11196
37999,11421
38999,11363
39999,11260
40999,11388
41999,11283
42999,11310
43999,11330
44999,11530
45999,11573
46999,11515
47999,11318
48999,11178
49999,11291
50999,11291
51999,11359
52999,11349
53999,11359
54999,11263
55999,11267
56999,11267
57999,11293
58999,11056
59999,11311
60999,11262
61999,11437
62999,11497
63999,11576
64999,11342
65999,11456
66999,11352
67999,11369
68999,11271
69999,11355
70999,11291
71999,11351
72999,11246
73999,11195
74999,11087
75999,11231
76999,11205
77999,11070
78999,11215
79999,11397
80999,11192
81999,11354
82999,11234
83999,11367
84999,11238
85999,11291
86999,11319
87999,11396
88999,11261
89999,11062
90999,11140
91999,11294
92999,11397
93999,11233
94999,11098
95999,11233
96999,11302
97999,11354
98999,11380
99999,11455
100999,11561
101999,11568
102999,11515
103999,11363
104999,11251
105999,11439
106999,11347
107999,11344
108999,11272
109999,11272
110999,11205
111999,11268
112999,11219
113999,11192
114999,11245
115999,11105
116999,11195
117999,11149
118999,11181
119999,11139
120999,10974
121999,11035
122999,11181
123999,11012
124999,11157
125999,11471
126999,11419
127999,11389
128999,11185
129999,11319
130999,11265
131999,11215
132999,11288
133999,11332
134999,11310
135999,11173
136999,11254
137999,11298
138999,11420
139999,11445
140999,11451
141999,11463
142999,11316
143999,11318
144999,11312
145999,11317
146999,11209
147999,11273
148999,11160
149999,11400
150999,11220
151999,11420
152999,11448
153999,11302
154999,11055
155999,11160
156999,11168
157999,11392
158999,11324
159999,11431
160999,11432
161999,11344
162999,11573
163999,11487
164999,11416
165999,11403
166999,11350
167999,11275
168999,11280
169999,11186
170999,11213
171999,11208
172999,11169
173999,10524
174999,10723
175999,10598
176999,10742
177999,10764
178999,10703
179999,10725
180999,10819
181999,10714
182999,10708
183999,10751
184999,10780
185999,10700
186999,10740
187999,10658
188999,10580
189999,10663
190999,10653
191999,10876
192999,10747
193999,10739
194999,10805
195999,10832
196999,10662
197999,10743
198999,10661
199999,10728
200999,10827
201999,10726
202999,10719
203999,10950
204999,10768
205999,10709
206999,10712
207999,10788
208999,10744
209999,10888
210999,10846
211999,10693
212999,10741
213999,10669
214999,10697
215999,10739
216999,10710
217999,10719
218999,10813
219999,10851
220999,10815
221999,10698
222999,10702
223999,10640
224999,10511
225999,10537
226999,10606
227999,10658
228999,10612
229999,10552
230999,10603
231999,10610
232999,10663
233999,10646
234999,10610
235999,10515
236999,10602
237999,10826
238999,10763
239999,10612
240999,10664
241999,10656
242999,10647
243999,10669
244999,10711
245999,10760
246999,10754
247999,10720
248999,10817
249999,10769
250999,10712
251999,10744
252999,10718
253999,10692
254999,10596
255999,10595
256999,10549
257999,10608
258999,10720
259999,10726
260999,10645
261999,10704
262999,10887
263999,10717
264999,10616
265999,10108
266999,10194
267999,10117
268999,10263
269999,10331
270999,10229
271999,10259
272999,10319
273999,10290
274999,10243
275999,10257
276999,10229
277999,10214
278999,10229
279999,10196
280999,10245
281999,10126
282999,10169
283999,10255
284999,10239
285999,10251
286999,10339
287999,10280
288999,10249
289999,10187
290999,10215
291999,10173
292999,10185
293999,10297
294999,10247
295999,10217
296999,10109
297999,10124
298999,9967
299999,9952
300999,10090
301999,10144
302999,10094
303999,10028
304999,9926
305999,10128
306999,10063
307999,10068
308999,10030
309999,10114
310999,10104
311999,9990
312999,10095
313999,10035
314999,10073
315999,10137
316999,10168
317999,10181
318999,10189
319999,10191
320999,10157
321999,10183
322999,10087
323999,10112
324999,10113
325999,10223
326999,10226
327999,10162
328999,10226
329999,10290
330999,10159
331999,10130
332999,10177
333999,10140
334999,10149
335999,10169
336999,10275
337999,10182
338999,10176
339999,10173
340999,10162
341999,10272
342999,10200
343999,10093
344999,10161
345999,10193
346999,10283
347999,10190
348999,10073
349999,10156
350999,10173
351999,10141
352999,10047
353999,10053
354999,10021
355999,10033
356999,9941
357999,9883
358999,9941
359999,9867
360999,9925
361999,10021
362999,10039
363999,10025
364999,9886
365999,9831
366999,9882
367999,9818
368999,9759
369999,9856
370999,9892
371999,9778
372999,10015
373999,9941
374999,9949
375999,9895
376999,9852
377999,9836
378999,9861
379999,9872
380999,9768
