n,ipl
1499,19112
2999,18930
4499,18673
5999,18416
7499,18289
8999,18297
10499,18634
11999,18570
13499,18271
14999,18356
16499,18390
17999,18509
19499,18493
20999,18224
22499,18144
23999,18290
25499,18465
26999,18410
28499,18452
29999,18261
31499,18359
32999,18463
34499,18190
35999,18148
37499,18208
38999,17947
40499,18133
41999,18241
43499,18068
44999,18424
46499,18104
47999,18072
49499,18196
50999,18212
52499,18222
53999,18239
55499,18332
56999,18278
58499,18094
59999,18047
61499,17940
62999,18141
64499,18213
65999,18131
67499,18273
68999,18398
70499,18060
71999,18308
73499,18090
74999,17970
76499,18026
77999,17938
79499,17811
80999,17853
82499,17897
83999,18016
85499,18050
86999,17880
88499,17574
89999,17644
91499,17747
92999,17834
94499,17793
95999,17794
97499,17675
98999,17681
100499,17897
101999,17739
103499,17872
104999,17820
106499,17839
107999,17744
109499,17901
110999,17982
112499,17819
113999,17843
115499,17605
116999,17787
118499,17870
119999,17595
121499,17530
122999,17537
124499,17715
125999,17809
127499,17580
128999,17688
130499,18005
131999,17678
133499,17684
134999,17636
136499,17597
137999,17569
139499,17539
140999,17547
142499,17634
143999,17503
145499,17563
146999,17523
148499,17648
149999,17783
151499,17872
152999,17879
154499,17740
155999,17743
157499,17828
158999,17782
160499,17835
161999,17675
163499,17559
164999,17736
166499,17754
167999,17721
169499,17464
170999,17392
172499,17446
173999,17692
175499,17645
176999,17593
178499,17702
179999,17821
181499,17714
182999,17584
184499,17553
185999,17703
187499,17747
188999,17719
190499,17801
191999,17755
193499,17945
194999,17783
196499,17422
197999,17659
199499,17501
200999,17655
202499,17793
203999,17617
205499,17441
206999,17503
208499,17328
209999,17427
211499,17438
212999,17552
214499,17559
215999,17720
217499,17755
218999,17809
220499,17723
221999,17467
223499,17374
224999,17619
226499,17603
227999,17725
229499,17540
230999,17557
232499,17509
233999,17561
235499,17739
236999,17802
238499,17858
239999,17828
241499,17933
242999,17744
244499,17784
245999,17798
247499,17800
248999,17711
250499,17644
251999,17692
253499,17672
254999,17731
256499,17610
257999,17688
259499,17736
260999,17638
262499,17629
263999,17630
265499,17636
266999,17604
268499,17688
269999,17961
271499,17733
272999,17784
274499,17841
275999,17736
277499,17765
278999,17713
280499,17919
281999,17749
283499,17975
284999,17739
286499,17847
287999,17799
289499,17760
290999,17859
292499,17804
293999,17691
295499,17784
296999,18037
298499,17941
299999,18057
301499,18086
302999,17977
304499,17948
305999,18010
307499,17975
308999,17862
310499,17782
311999,17725
313499,17777
314999,17686
316499,17947
317999,17901
319499,18092
320999,17939
322499,18103
323999,18020
325499,17912
326999,18099
328499,17908
329999,17674
331499,17508
332999,17594
334499,17939
335999,17929
337499,17833
338999,17754
340499,17840
341999,17879
343499,18093
344999,18135
346499,17954
347999,18098
349499,18070
350999,17991
352499,17890
353999,17974
355499,18022
356999,17905
358499,17978
359999,17972
361499,18018
362999,18119
364499,17927
365999,17987
367499,17916
368999,17981
370499,17853
371999,17945
373499,18008
374999,17869
376499,17875
377999,17763
379499,17810
380999,17826
382499,17620
383999,17653
385499,17617
386999,17719
388499,17809
389999,17875
391499,17926
392999,17787
394499,17929
395999,17861
397499,17647
398999,17748
400499,17831
401999,18044
403499,17915
404999,17899
406499,17873
407999,17952
409499,17871
410999,17841
412499,17797
413999,17730
415499,17748
416999,17698
418499,17547
419999,17575
421499,17691
422999,17672
424499,17741
425999,17743
427499,17698
428999,17787
430499,17949
431999,17973
433499,18056
434999,17962
436499,18004
437999,17958
439499,17928
440999,17749
442499,17771
443999,17778
445499,17895
446999,17970
448499,17893
449999,18022
451499,17923
452999,17837
454499,18091
455999,18160
457499,18232
458999,18220
460499,18154
461999,18017
463499,17970
464999,17912
466499,17944
467999,17982
469499,18180
470999,18351
472499,18256
473999,18226
475499,18149
476999,18082
478499,17998
479999,18000
481499,17976
482999,18031
