n,ipl
1999,25821
3999,25572
5999,25780
7999,25638
9999,25578
11999,25477
13999,25452
15999,25370
17999,25240
19999,25324
21999,25240
23999,25070
25999,25404
27999,25278
29999,24867
31999,24972
33999,24903
35999,25033
37999,25162
39999,25154
41999,25057
43999,25106
45999,24933
47999,24866
49999,24681
51999,24736
53999,24786
55999,24909
57999,24902
59999,25188
61999,24911
63999,24830
65999,24677
67999,24744
69999,24767
71999,24665
73999,24597
75999,24656
77999,24514
79999,24398
81999,24509
83999,24661
85999,24875
87999,24566
89999,24808
91999,24696
93999,24480
95999,24422
97999,24455
99999,24397
101999,24524
103999,24844
105999,24541
107999,24717
109999,24691
111999,24622
113999,24704
115999,25018
117999,24787
119999,24979
121999,25056
123999,24801
125999,24908
127999,24926
129999,24964
131999,24838
133999,24893
135999,24547
137999,24735
139999,24655
141999,24755
143999,24547
145999,24598
147999,24432
149999,24442
151999,24596
153999,24449
155999,24644
157999,24411
159999,24341
161999,24279
163999,24490
165999,24641
167999,24552
169999,24441
171999,24512
173999,24493
175999,24435
177999,24313
179999,24442
181999,24355
183999,24480
185999,24517
187999,24447
189999,24459
191999,24452
193999,24679
195999,24467
197999,24523
199999,24409
201999,24553
203999,24613
205999,24479
207999,24564
209999,24460
211999,24486
213999,24446
215999,24498
217999,24612
219999,24519
221999,24657
223999,24774
225999,24468
227999,24579
229999,24800
231999,24529
233999,24307
235999,24409
237999,24584
239999,24460
241999,24408
243999,24208
245999,24281
247999,24230
249999,24402
251999,24397
253999,24479
255999,24489
257999,24487
259999,24708
261999,24802
263999,24572
265999,24637
267999,24740
269999,24561
271999,24310
273999,24391
275999,24403
277999,24423
279999,24419
281999,24317
283999,24435
285999,24528
287999,24501
289999,24459
291999,24483
293999,24600
295999,24171
297999,24262
299999,24224
301999,24277
303999,24412
305999,24488
307999,24320
309999,24388
311999,24369
313999,24360
315999,24278
317999,24314
319999,24127
321999,24315
323999,24329
325999,24408
327999,24219
329999,24065
331999,24163
333999,24241
335999,24426
337999,24343
339999,24352
341999,24226
343999,24307
345999,24206
347999,24320
349999,24456
351999,24227
353999,24191
355999,24331
357999,24152
359999,24445
361999,24456
363999,24471
365999,24344
367999,24153
369999,24142
371999,24039
373999,24178
375999,24252
377999,24183
379999,24258
381999,24266
383999,24163
385999,24377
387999,24281
389999,24384
391999,24366
393999,24144
395999,24337
397999,24376
399999,24399
401999,24489
403999,24561
405999,24492
407999,24504
