n,ipl
308999,9949
309999,10040
310999,9937
311999,9985
312999,9948
313999,9817
314999,10008
315999,10034
316999,10052
317999,9814
318999,9967
319999,9899
320999,9758
321999,9889
322999,9907
323999,9914
324999,9867
325999,10028
326999,10106
327999,10153
328999,10143
329999,10098
330999,9939
331999,10097
332999,10116
333999,9973
334999,9902
335999,9985
336999,10065
337999,10006
338999,10026
339999,9888
340999,9878
341999,9967
342999,9883
343999,9861
344999,9918
345999,9822
346999,9903
347999,10090
348999,10013
349999,10018
350999,9973
351999,10040
352999,10111
353999,10109
354999,9947
355999,9897
356999,10020
357999,9948
358999,9940
359999,10059
360999,10048
361999,9951
362999,10095
363999,10024
364999,10095
365999,10247
366999,10225
367999,10234
368999,10232
369999,10107
370999,10111
371999,10138
372999,10182
373999,10152
374999,10195
375999,10268
376999,10215
377999,10339
378999,10272
379999,10249
380999,10162
381999,10158
382999,10109
383999,10110
384999,10006
385999,10208
386999,10211
387999,10199
388999,10107
389999,10259
390999,10288
391999,10289
392999,10304
393999,10231
394999,10266
395999,10129
396999,10249
397999,10221
398999,10252
399999,10198
400999,10237
401999,10339
402999,10282
403999,10348
404999,10241
405999,10228
406999,10227
407999,10250
408999,10141
409999,10363
410999,10284
411999,10202
412999,10185
413999,10241
414999,10159
415999,10359
416999,10387
417999,10368
418999,10276
419999,10343
420999,10267
421999,10240
422999,10363
423999,10398
424999,10449
425999,10315
426999,10437
427999,10357
428999,10386
429999,10211
430999,10274
431999,10199
432999,10216
433999,10284
434999,10221
435999,10176
436999,10267
437999,10347
438999,10361
439999,10474
440999,10359
441999,10294
442999,10180
443999,10280
444999,10263
445999,10208
446999,10314
447999,10292
448999,10158
449999,10300
450999,10204
451999,10304
452999,10537
453999,10471
454999,10476
455999,10402
456999,10252
457999,10274
458999,10398
459999,10418
460999,10352
461999,10298
462999,10319
463999,10373
464999,10534
465999,10475
466999,10361
467999,10388
468999,10338
469999,10341
470999,10619
471999,10641
472999,10428
473999,10498
474999,10491
475999,10535
476999,10799
477999,10648
478999,10657
479999,10710
480999,10660
481999,10565
482999,10515
483999,10429
484999,10524
485999,10441
486999,10534
487999,10547
488999,10534
489999,10543
490999,10573
491999,10511
492999,10627
493999,10567
494999,10807
495999,10695
496999,10729
497999,10752
498999,10785
499999,10657
500999,10700
501999,10728
502999,10833
503999,10708
504999,10818
505999,10947
506999,11001
507999,10740
508999,10785
509999,10865
510999,10780
511999,10711
512999,10892
513999,10757
514999,10670
515999,10731
516999,10694
517999,10754
518999,10883
519999,10776
520999,10817
521999,10847
522999,10921
523999,10785
524999,11044
525999,10861
526999,10916
527999,11038
528999,11013
529999,10893
530999,10772
531999,10643
532999,10886
533999,10909
534999,10946
535999,10903
536999,11002
537999,10946
538999,10943
539999,10941
540999,11134
541999,11077
542999,11089
543999,11064
544999,11111
545999,10988
546999,10977
547999,10770
548999,10736
549999,10702
550999,10832
551999,10756
552999,10844
553999,10802
554999,10963
555999,10910
556999,10939
557999,10954
558999,11082
559999,11013
560999,11022
561999,10896
562999,10984
563999,11040
564999,11008
565999,11179
566999,11022
567999,11077
568999,11061
569999,11312
570999,10930
571999,10834
572999,10862
573999,10993
574999,10907
575999,10899
576999,10858
577999,10831
578999,10843
579999,10747
580999,10812
581999,10875
582999,11010
583999,10990
584999,11011
585999,10952
586999,10898
587999,10809
588999,10643
589999,10984
590999,11159
591999,11108
592999,10984
593999,11059
594999,10833
595999,10899
596999,10755
597999,10955
598999,11025
599999,10993
600999,10926
601999,10830
602999,10761
603999,10776
604999,10988
605999,11006
606999,11104
607999,11026
608999,10903
609999,10961
610999,10938
611999,10933
612999,10776
613999,10786
614999,10965
615999,11082
616999,11267
617999,11162
618999,11250
619999,10925
620999,10919
621999,10819
622999,10882
623999,10842
624999,10927
625999,11007
626999,10915
627999,10938
628999,10840
629999,10989
630999,11026
631999,10893
632999,11027
633999,10902
634999,10932
635999,10924
636999,11075
637999,10979
638999,10965
639999,11196
640999,11174
641999,11062
642999,11119
643999,11106
644999,11166
645999,10940
646999,10974
647999,10937
648999,10884
649999,11094
650999,10901
651999,11003
652999,11128
653999,10958
654999,10922
655999,11186
656999,11136
657999,11169
658999,11169
659999,11142
660999,11138
661999,11049
662999,10872
663999,10996
664999,11043
665999,11047
666999,11167
667999,11247
668999,11050
669999,11093
670999,10910
671999,11017
672999,10936
673999,10992
674999,11213
675999,11210
676999,11284
677999,11185
678999,11060
679999,11180
680999,11202
681999,11125
682999,11211
683999,11275
684999,11159
685999,11182
686999,11200
687999,11251
688999,11217
689999,11353
690999,11362
691999,11451
692999,11412
693999,11441
694999,11338
695999,11319
696999,11247
697999,11254
698999,11148
699999,11124
700999,11230
701999,11386
702999,11224
703999,11325
704999,11288
705999,11297
706999,11406
707999,11421
708999,11519
709999,11580
710999,11462
711999,11485
712999,11498
713999,11484
714999,11429
715999,11391
716999,11352
717999,11265
718999,11385
719999,11502
720999,11550
721999,11554
722999,11585
723999,11438
724999,11414
725999,11564
726999,11509
727999,11678
728999,11568
729999,11573
730999,11693
731999,11798
732999,11696
733999,11746
734999,11654
735999,11815
736999,10864
737999,10625
738999,10622
739999,10808
740999,10730
741999,10818
742999,10819
743999,10604
744999,10525
745999,10633
746999,10745
747999,10660
748999,10705
749999,10899
750999,11002
751999,10836
752999,10849
753999,10790
754999,10696
755999,10644
756999,10669
757999,10678
758999,10626
759999,10868
760999,10761
761999,10834
762999,10903
763999,10799
764999,10845
765999,10560
766999,10429
767999,10386
768999,10463
769999,10477
770999,10579
771999,10702
772999,10725
773999,10716
774999,10671
775999,10725
776999,10737
777999,10771
778999,10709
779999,10770
780999,10840
781999,10732
782999,10752
783999,10719
784999,10949
785999,10999
786999,11055
787999,11100
788999,11156
789999,10977
790999,10887
791999,10857
792999,10447
793999,10379
794999,10327
795999,10479
796999,10567
797999,10539
798999,10489
799999,10504
800999,10460
801999,10642
802999,10618
803999,10484
804999,10549
805999,10691
806999,10827
807999,10815
808999,10774
809999,10758
810999,10679
811999,10795
812999,10470
813999,10438
814999,10476
815999,10644
816999,10775
817999,10670
818999,10536
819999,10559
820999,10669
821999,10549
822999,10562
823999,10731
824999,10817
825999,10699
826999,10618
827999,10779
828999,10664
829999,10797
830999,10870
831999,10878
832999,10720
833999,10667
834999,10660
835999,10758
836999,10729
837999,10931
838999,10955
839999,10855
840999,10819
841999,10818
842999,10679
843999,10785
844999,10826
845999,10755
846999,10691
847999,10775
848999,10850
849999,10833
850999,10843
851999,10886
852999,10872
853999,10829
854999,10755
855999,10730
856999,10870
857999,10917
858999,10817
859999,10789
860999,10745
861999,10617
862999,10863
863999,10872
864999,10948
865999,11056
866999,10943
867999,10953
868999,10954
869999,11149
870999,11090
871999,11104
872999,10890
873999,10912
874999,11063
875999,10959
876999,10822
877999,10761
878999,10769
879999,10962
880999,11063
881999,11270
882999,11010
883999,11179
884999,11244
885999,11194
886999,11185
887999,11202
888999,11112
889999,11028
890999,10992
891999,11235
892999,11219
893999,11168
894999,11258
895999,11191
896999,11423
897999,11348
898999,11020
899999,11049
900999,11060
901999,11179
902999,11149
903999,11243
904999,11242
905999,11240
906999,11373
907999,11379
908999,11376
909999,11147
910999,11244
911999,11116
912999,11382
913999,11286
914999,11283
915999,11257
916999,11324
917999,11355
918999,11375
919999,11386
920999,11463
921999,11562
922999,11542
923999,11229
924999,11150
925999,11261
926999,11187
927999,11239
928999,11386
929999,11060
930999,11081
931999,11177
932999,11129
933999,11085
934999,11152
935999,11217
936999,11337
937999,11387
938999,11370
939999,11372
940999,11283
941999,11102
942999,11304
943999,11228
944999,11167
945999,11049
946999,11151
947999,11354
948999,11220
949999,11197
950999,11331
951999,11493
952999,11428
953999,11182
954999,11353
955999,11427
956999,11450
957999,11442
958999,11385
959999,10927
960999,11220
961999,11163
962999,11270
963999,11166
964999,11162
965999,11136
966999,11268
967999,11362
968999,11286
969999,11326
970999,11197
971999,11114
972999,10988
973999,10949
974999,11110
975999,11045
976999,10948
977999,10974
978999,11131
979999,11207
980999,11225
981999,11165
982999,11140
983999,11098
984999,11230
985999,11240
986999,11120
987999,11265
988999,11170
989999,11247
990999,11159
991999,11315
992999,11433
993999,11279
994999,11432
995999,11332
996999,11100
997999,11136
998999,11057
999999,11254
