n,ipl
1499,16500
2999,16397
4499,16277
5999,16153
7499,16339
8999,16317
10499,16476
11999,16299
13499,16276
14999,16364
16499,16341
17999,16247
19499,16268
20999,16033
22499,16002
23999,16056
25499,16260
26999,16173
28499,16140
29999,16087
31499,16082
32999,16074
34499,15935
35999,16034
37499,16125
38999,16081
40499,16065
41999,15979
43499,15811
44999,15810
46499,15783
47999,15871
49499,15735
50999,15756
52499,15613
53999,15597
55499,15662
56999,15650
58499,15713
59999,15804
61499,15826
62999,15862
64499,15800
65999,15864
67499,15782
68999,15798
70499,15682
71999,15675
73499,15756
74999,15738
76499,15639
77999,15626
79499,15627
80999,15898
82499,15856
83999,15866
85499,15862
86999,15862
88499,15869
89999,15855
91499,15811
92999,15769
94499,15786
95999,15869
97499,15769
98999,15703
100499,15713
101999,15805
103499,15818
104999,15650
106499,15725
107999,15868
109499,15828
110999,15787
112499,15634
113999,15544
115499,15652
116999,15613
118499,15457
119999,15538
121499,15491
122999,15486
124499,15560
125999,15545
127499,15613
128999,15590
130499,15609
131999,15589
133499,15556
134999,15505
136499,15575
137999,15512
139499,15582
140999,15714
142499,15712
143999,15745
145499,15743
146999,15695
148499,15725
149999,15789
151499,15743
152999,15638
154499,15670
155999,15609
157499,15675
158999,15630
160499,15590
161999,15651
163499,15604
164999,15672
166499,15757
167999,15811
169499,15713
170999,15655
172499,15653
173999,15467
175499,15695
176999,15651
178499,15646
179999,15499
181499,15541
182999,15596
184499,15471
185999,15526
187499,15559
188999,15529
190499,15559
191999,15551
193499,15603
194999,15624
196499,15695
197999,15619
199499,15646
200999,15666
202499,15736
203999,15708
205499,15607
206999,15625
208499,15645
209999,15612
211499,15600
212999,15584
214499,15589
215999,15507
217499,15541
218999,15538
220499,15625
221999,15674
223499,15589
224999,15602
226499,15620
227999,15644
229499,15655
230999,15599
232499,15631
233999,15525
235499,15581
236999,15689
238499,15665
239999,15671
241499,15677
242999,15763
244499,15735
245999,15707
247499,15731
248999,15649
250499,15629
251999,15606
253499,15704
254999,15656
256499,15756
257999,15717
259499,15779
260999,15831
262499,15778
263999,15822
265499,15910
266999,15911
268499,15811
269999,15835
271499,15859
272999,15886
274499,15795
275999,15700
277499,15729
278999,15737
280499,15708
281999,15785
283499,15870
284999,15698
286499,15794
287999,15878
289499,15735
290999,15843
292499,15812
293999,15782
295499,15675
296999,15731
298499,15703
299999,15716
301499,15663
302999,15760
304499,15749
305999,15864
307499,15800
308999,15822
310499,15834
