n,ipl
999,10957
1999,10798
2999,10702
3999,10600
4999,10668
5999,10835
6999,10784
7999,10788
8999,10726
9999,10874
10999,10772
11999,10772
12999,10877
13999,10940
14999,10961
15999,10955
16999,10771
17999,10730
18999,10682
19999,10576
20999,10682
21999,10603
22999,10537
23999,10659
24999,10588
25999,10535
26999,10537
27999,10510
28999,10525
29999,10547
30999,10513
31999,10627
32999,10673
33999,10656
34999,10579
35999,10518
36999,10423
37999,10528
38999,10561
39999,10482
40999,10556
41999,10477
42999,10652
43999,10588
44999,10584
45999,10619
46999,10614
47999,10727
48999,10742
49999,10666
50999,10644
51999,10603
52999,10721
53999,10614
54999,10660
55999,10621
56999,10132
57999,10203
58999,10245
59999,10241
60999,10304
61999,10288
62999,10263
63999,10207
64999,10131
65999,10100
66999,10214
67999,10108
68999,10163
69999,10135
70999,10090
71999,10089
72999,10165
73999,10194
74999,10382
75999,10383
76999,10305
77999,10252
78999,10415
79999,10425
80999,10384
81999,10371
82999,10265
83999,10291
84999,10367
85999,10322
86999,10404
87999,10336
88999,10310
89999,10316
90999,10357
91999,10407
92999,10472
93999,10400
94999,10349
95999,10409
96999,10433
97999,10356
98999,10293
99999,10339
100999,10289
101999,10322
102999,10318
103999,9836
104999,9819
105999,9793
106999,9846
107999,9909
108999,9895
109999,9842
110999,9908
111999,9926
112999,9906
113999,9948
114999,9958
115999,9897
116999,9893
117999,9939
118999,9961
119999,9869
120999,9634
121999,9670
122999,9666
123999,9642
124999,9729
125999,9734
126999,9706
127999,9658
128999,9585
129999,9603
130999,9610
131999,9682
132999,9697
133999,9678
134999,9703
135999,9679
136999,9693
137999,9618
138999,9634
139999,9651
140999,9654
141999,9586
142999,9725
143999,9772
144999,9766
145999,9723
146999,9646
147999,9485
148999,9455
149999,9526
150999,9510
151999,9413
152999,9471
153999,9560
154999,9470
155999,9521
156999,9517
157999,9504
158999,9571
159999,9669
160999,9688
161999,9638
162999,9721
163999,9644
164999,9638
165999,9715
166999,9525
167999,9495
168999,9579
169999,9510
170999,9543
171999,9423
172999,9514
173999,9547
174999,9611
175999,9691
176999,9686
177999,9455
178999,9471
179999,9398
180999,9388
181999,9351
182999,9382
183999,9445
184999,9465
185999,9462
186999,9470
187999,9443
188999,9428
189999,9474
190999,9407
191999,9359
192999,9291
193999,9347
194999,9358
195999,9375
196999,9423
197999,9507
198999,9594
199999,9570
200999,9495
201999,9555
202999,9484
203999,9519
204999,9479
205999,9557
206999,9522
207999,9455
208999,9439
209999,9449
210999,9421
211999,9412
212999,9410
213999,9472
214999,9372
215999,9484
216999,9356
217999,9367
218999,9394
219999,9443
220999,9418
221999,9336
222999,9387
223999,9363
224999,9450
225999,9522
226999,9521
227999,9375
228999,9382
229999,9414
230999,9392
231999,9436
232999,9439
233999,9364
234999,9415
235999,9383
236999,9494
237999,9545
238999,9521
239999,9338
240999,9408
241999,9384
242999,9369
243999,9404
244999,9426
245999,9321
246999,9325
247999,9295
248999,9373
249999,9379
250999,9498
251999,9511
252999,9616
253999,9559
254999,9530
255999,9548
256999,9562
257999,9487
258999,9507
259999,9486
260999,9500
261999,9463
262999,9422
263999,9420
264999,9482
265999,9521
266999,9559
267999,9646
268999,9536
269999,9586
270999,9517
271999,9625
272999,9694
273999,9559
274999,9598
275999,9622
276999,9522
277999,9612
278999,9619
279999,9549
280999,9575
281999,9568
282999,9553
283999,9554
284999,9561
285999,9599
286999,9582
287999,9643
288999,9675
289999,9535
290999,9553
291999,9568
292999,9673
293999,9654
294999,9656
295999,9666
296999,9644
297999,9627
298999,9667
299999,9688
300999,9676
301999,9693
302999,9786
303999,9742
304999,9656
305999,9667
306999,9630
307999,9627
308999,9676
309999,9704
310999,9658
311999,9683
312999,9628
313999,9717
314999,9713
315999,9755
316999,9733
317999,9767
318999,9793
319999,9710
320999,9744
321999,9710
322999,9564
323999,9655
324999,9665
325999,9668
326999,9593
327999,9609
328999,9600
329999,9701
330999,9787
331999,9773
332999,9757
333999,9766
334999,9859
335999,9909
336999,9919
337999,9918
338999,9711
339999,9745
340999,9670
341999,9593
342999,9553
343999,9632
344999,9701
345999,9728
346999,9667
347999,9721
348999,9850
349999,9964
350999,9934
351999,9917
352999,9979
353999,9996
354999,9926
355999,9908
356999,9985
357999,9801
358999,9740
359999,9829
360999,9767
361999,9855
362999,9793
363999,9689
364999,9678
365999,9696
366999,9788
367999,9782
368999,9877
369999,9827
370999,9871
371999,9876
372999,9810
373999,9855
374999,9650
375999,9666
376999,9644
377999,9611
378999,9697
379999,9745
380999,9574
381999,9612
382999,9599
383999,9626
384999,9480
385999,9456
386999,9476
387999,9563
388999,9614
389999,9668
390999,9618
391999,9698
392999,9621
393999,9567
394999,9538
395999,9458
396999,9513
397999,9527
398999,9567
399999,9560
400999,9612
401999,9611
402999,9647
403999,9655
404999,9662
405999,9700
406999,9737
407999,9654
408999,9693
409999,9686
410999,9685
411999,9622
412999,9619
413999,9709
414999,9812
415999,9737
416999,9735
417999,9721
418999,9690
419999,9727
420999,9732
421999,9700
422999,9735
423999,9714
424999,9713
425999,9750
426999,9734
427999,9630
428999,9621
429999,9721
430999,9753
431999,9708
432999,9780
433999,9766
434999,9608
435999,9672
436999,9497
437999,9402
438999,9418
439999,9396
440999,9417
441999,9535
442999,9500
443999,9621
444999,9605
445999,9629
446999,9586
447999,9679
448999,9752
449999,9776
450999,9840
451999,9870
452999,9833
453999,9856
454999,9777
455999,9746
456999,9828
457999,9828
458999,9762
459999,9775
460999,9878
461999,9801
462999,9834
463999,9972
464999,9852
465999,9745
466999,9629
467999,9719
468999,9698
469999,9740
470999,9663
471999,9675
472999,9733
473999,9748
474999,9797
475999,9817
476999,9748
477999,9865
478999,9914
479999,9941
480999,9941
481999,9819
482999,9848
483999,9775
484999,9814
485999,9835
486999,9973
487999,9824
488999,9869
489999,9890
490999,9884
491999,9895
492999,9920
493999,10021
494999,9871
495999,9921
496999,9863
497999,9861
498999,9795
499999,9872
500999,9924
501999,10059
502999,10013
503999,10018
504999,9990
505999,10055
506999,9926
507999,9939
508999,9932
509999,10001
510999,9941
511999,9936
512999,9886
513999,9915
514999,9904
515999,9902
516999,9860
517999,9938
518999,9873
519999,9903
520999,9917
521999,9893
522999,9890
523999,9961
524999,9793
525999,9965
526999,9874
527999,9867
528999,9809
529999,9870
530999,9815
531999,9857
532999,10085
533999,10067
534999,10018
535999,10032
536999,10070
537999,10047
538999,10063
539999,9983
540999,10042
541999,10085
542999,9945
543999,9854
544999,9797
545999,9928
546999,9842
547999,9874
548999,9886
549999,9877
550999,9816
551999,9825
552999,9776
553999,9836
554999,9933
555999,9998
556999,9950
557999,9913
558999,10011
559999,9901
560999,10054
561999,9949
562999,9954
563999,9899
564999,9938
565999,9850
566999,9864
567999,9828
568999,9825
569999,9831
570999,9889
571999,9993
572999,9977
573999,9900
574999,9790
575999,9826
576999,9865
577999,9900
578999,9894
579999,9798
580999,9746
581999,9808
582999,9932
583999,10043
584999,10076
585999,9930
586999,9892
587999,9986
588999,9978
589999,9918
590999,9826
591999,9988
592999,9865
593999,9832
594999,9869
595999,9903
596999,9886
597999,9935
598999,9823
599999,9876
600999,9871
601999,9927
602999,10106
603999,10103
604999,10101
605999,10138
606999,10123
607999,10089
608999,10129
609999,10166
610999,10263
611999,10083
612999,10149
613999,10066
614999,10151
615999,10107
616999,10101
617999,10310
618999,10242
619999,10291
620999,10276
621999,10159
622999,10140
623999,10193
624999,10143
625999,10096
626999,10124
627999,10077
628999,10141
629999,10290
630999,10222
631999,10183
632999,10139
633999,10240
634999,10127
635999,10072
636999,10097
637999,10014
638999,10138
639999,10177
640999,10262
641999,10311
642999,10249
643999,10112
644999,10154
645999,10075
646999,10092
647999,10115
648999,10094
649999,10102
650999,10151
651999,10214
652999,10167
653999,10200
654999,10218
655999,10187
656999,10240
657999,10243
658999,10098
659999,10142
660999,10147
661999,10117
662999,10114
663999,10218
664999,10271
665999,10309
666999,10159
667999,10207
668999,10274
669999,10272
670999,10300
671999,10302
672999,10480
673999,10386
674999,10319
675999,10437
676999,10310
677999,10332
678999,10136
679999,10190
680999,10198
681999,10331
682999,10276
683999,10442
684999,10411
685999,10473
686999,10364
687999,10378
688999,10328
689999,10363
690999,10316
691999,10356
692999,10376
693999,10587
694999,10485
695999,10388
696999,10496
697999,10535
698999,10528
699999,10458
700999,10367
701999,10357
702999,10425
703999,10426
704999,10379
705999,10445
706999,10451
707999,10471
708999,10416
709999,10496
710999,10572
711999,10436
712999,10364
713999,10502
714999,10526
715999,10470
716999,10556
717999,10456
718999,10449
719999,10424
720999,10583
721999,10635
722999,10516
723999,10304
724999,10502
725999,10533
726999,10595
727999,10610
728999,10567
729999,10669
730999,10471
731999,10536
732999,10634
733999,10461
734999,10625
735999,10741
736999,10838
737999,10669
738999,10667
739999,10660
740999,10585
741999,10687
742999,10742
743999,10831
744999,10752
745999,10704
746999,10726
747999,10842
748999,10892
749999,10803
750999,10775
751999,10719
752999,10724
753999,10895
754999,10802
755999,10922
756999,10725
757999,10658
758999,10750
759999,10700
760999,10801
761999,10851
762999,10784
763999,10682
764999,10672
765999,10711
766999,10636
767999,10746
768999,10780
769999,10807
770999,10822
771999,10840
772999,10748
773999,10855
774999,10770
775999,10814
776999,10789
777999,10812
778999,10898
779999,10967
780999,11095
781999,10966
782999,10908
783999,11019
784999,10925
785999,10835
786999,10719
787999,10875
788999,11115
789999,11098
790999,11050
791999,11051
792999,10958
793999,10935
794999,11107
795999,11051
796999,11093
797999,11067
798999,11162
799999,11097
800999,11076
801999,11019
802999,11108
803999,10949
804999,11051
805999,10917
806999,10863
807999,11002
808999,11059
809999,11142
810999,11249
811999,11154
812999,11221
813999,11261
814999,11136
815999,11091
816999,11130
817999,11043
818999,11055
819999,11295
820999,11475
821999,11240
822999,11205
823999,11136
824999,10727
825999,10847
826999,10789
827999,10733
828999,10811
829999,10791
830999,10743
831999,10781
832999,10915
833999,10945
834999,10876
835999,10818
836999,10731
837999,10771
838999,10743
839999,10780
840999,10863
841999,10768
842999,10847
843999,10618
844999,10594
845999,10578
846999,10559
847999,10575
848999,10639
849999,10722
850999,10619
851999,10566
852999,10628
853999,10659
854999,10634
855999,10723
856999,10721
857999,10801
858999,10891
859999,10724
860999,10778
861999,10647
862999,10600
863999,10687
864999,10673
865999,10566
866999,10503
867999,10595
868999,10728
869999,10773
870999,10692
871999,10755
872999,10665
873999,10750
874999,10603
875999,10623
876999,10775
877999,10982
878999,10885
879999,11068
880999,10898
881999,10921
882999,10960
883999,11047
884999,11069
885999,11084
886999,10873
887999,10898
888999,10948
889999,11074
890999,10750
891999,10829
892999,10849
893999,10924
894999,10853
895999,10863
896999,10739
897999,10884
898999,10901
899999,10867
900999,10931
901999,10930
902999,11141
903999,10954
904999,11057
905999,10974
906999,11015
907999,11118
908999,11039
909999,10891
910999,10886
911999,10865
912999,10915
913999,11000
914999,10891
915999,10812
916999,10958
917999,11056
918999,10903
919999,10946
920999,11057
921999,10991
922999,10807
923999,11091
924999,10994
925999,10945
926999,11016
927999,11220
928999,11183
929999,11109
930999,11352
931999,11234
932999,11197
933999,11085
934999,10882
935999,10941
936999,10989
937999,10910
938999,11099
939999,11113
940999,10933
941999,10983
942999,11028
943999,10984
944999,11119
945999,10538
946999,10698
947999,10698
948999,10588
949999,10582
950999,10618
951999,10695
952999,10736
953999,10662
954999,10662
955999,10689
956999,10700
957999,10769
958999,10673
959999,10576
960999,10760
961999,10784
962999,10812
963999,10717
964999,10746
965999,10626
966999,10641
967999,10718
968999,10783
969999,10679
970999,10839
971999,10738
972999,10687
973999,10670
974999,10757
975999,10703
976999,10797
977999,10871
978999,10852
979999,10799
980999,10678
981999,10704
982999,10944
983999,10826
984999,10842
985999,10740
986999,10739
987999,10738
988999,10677
989999,10843
990999,10827
991999,10836
992999,10792
993999,10831
994999,10730
995999,10639
996999,10594
997999,10628
998999,10776
999999,10744
