n,ipl
999,11591
1999,11431
2999,11478
3999,11320
4999,11083
5999,11074
6999,11255
7999,11317
8999,11270
9999,11299
10999,11251
11999,11215
12999,11257
13999,11265
14999,11195
15999,11144
16999,11091
17999,11013
18999,11042
19999,11092
20999,11161
21999,10981
22999,10974
23999,11039
24999,11166
25999,11170
26999,11089
27999,11189
28999,11132
29999,11087
30999,10925
31999,10826
32999,10942
33999,10892
34999,10903
35999,10811
36999,10975
37999,11047
38999,10956
39999,11016
40999,11095
41999,11002
42999,11039
43999,11076
44999,11079
45999,11168
46999,11142
47999,11156
48999,11183
49999,11246
50999,11190
51999,11160
52999,11303
53999,11140
54999,11119
55999,11007
56999,11094
57999,11060
58999,11066
59999,11142
60999,11191
61999,11132
62999,11080
63999,10953
64999,10962
65999,10961
66999,11009
67999,10972
68999,11074
69999,11091
70999,11167
71999,11193
72999,11114
73999,11152
74999,11158
75999,11179
76999,11193
77999,11430
78999,11233
79999,11245
80999,11101
81999,11092
82999,10982
83999,11102
84999,10975
85999,11075
86999,11111
87999,11293
88999,11299
89999,11051
90999,11096
91999,11077
92999,11036
93999,11062
94999,11131
95999,11034
96999,11068
97999,10999
98999,11132
99999,11092
100999,11042
101999,11059
102999,10904
103999,10923
104999,11054
105999,11018
106999,11006
107999,11008
108999,11149
109999,11144
110999,11185
111999,11145
112999,11071
113999,10987
114999,10965
115999,11052
116999,11110
117999,11213
118999,11306
119999,11168
120999,11270
121999,11449
122999,11452
123999,11323
124999,11352
125999,11309
126999,11133
127999,11307
128999,11271
129999,11170
130999,11137
131999,11161
132999,11241
133999,11193
134999,11208
135999,11138
136999,10999
137999,10918
138999,11185
139999,11362
140999,11261
141999,11100
142999,11101
143999,11206
144999,11117
145999,11216
146999,11193
147999,11119
148999,11038
149999,11032
150999,10928
151999,11058
152999,11098
153999,11121
154999,10981
155999,11159
156999,11304
157999,11359
158999,11287
159999,11086
160999,10973
161999,10951
162999,11029
163999,11154
164999,11232
165999,11234
166999,11192
167999,11168
168999,11259
169999,11208
170999,10615
171999,10713
172999,10687
173999,10700
174999,10677
175999,10655
176999,10734
177999,10484
178999,10490
179999,10518
180999,10482
181999,10484
182999,10661
183999,10625
184999,10554
185999,10444
186999,10468
187999,10463
188999,10493
189999,10597
190999,10539
191999,10536
192999,10558
193999,10503
194999,10436
195999,10445
196999,10367
197999,10356
198999,10446
199999,10478
200999,10529
201999,10432
202999,10532
203999,10376
204999,10395
205999,10302
206999,10399
207999,10464
208999,10467
209999,10547
210999,10451
211999,10357
212999,10438
213999,10407
214999,10415
215999,10273
216999,10276
217999,10266
218999,10295
219999,10457
220999,10411
221999,10447
222999,10386
223999,10405
224999,10511
225999,10483
226999,10438
227999,10350
228999,10366
229999,10359
230999,10424
231999,10434
232999,10335
233999,10222
234999,10315
235999,10306
236999,10363
237999,10514
238999,10609
239999,10048
240999,9995
241999,10021
242999,10044
243999,9930
244999,9957
245999,9883
246999,9747
247999,9796
248999,9857
249999,9902
250999,9945
251999,9993
252999,9955
253999,9951
254999,9990
255999,10029
256999,9984
257999,9961
258999,10027
259999,9966
260999,9885
261999,9858
262999,9938
263999,10028
264999,10010
265999,9962
266999,10006
267999,10006
268999,10043
269999,10004
270999,10011
271999,9966
272999,10023
273999,9963
274999,9938
275999,9906
276999,9906
277999,10025
278999,10099
279999,10049
280999,10061
281999,10060
282999,9974
283999,9969
284999,10040
285999,10073
286999,10069
287999,10147
288999,10105
289999,10129
290999,10138
291999,10168
292999,10107
293999,10040
294999,10135
295999,10062
296999,9949
297999,9989
298999,10029
299999,10059
300999,10073
301999,10107
302999,10096
303999,10051
304999,10074
305999,10071
306999,10031
307999,10040
308999,10010
309999,10232
310999,10306
311999,10199
312999,10270
313999,10251
314999,10184
315999,10213
316999,10136
317999,10229
318999,10295
319999,10243
320999,10214
321999,10200
322999,10299
323999,10284
324999,10162
325999,10200
326999,10203
327999,10117
328999,10111
329999,10069
330999,10080
331999,9996
332999,10002
333999,10106
334999,10110
335999,10019
336999,10098
337999,10077
338999,10018
339999,9983
340999,9962
341999,9985
342999,10254
343999,10174
344999,10163
345999,10192
346999,10095
347999,10080
348999,10154
349999,10061
350999,10130
351999,10065
352999,10041
353999,10220
354999,10151
355999,10066
356999,10027
357999,10095
358999,10134
359999,10185
360999,10066
361999,10122
362999,10205
363999,10217
364999,10191
365999,10302
366999,10238
367999,10261
368999,10173
369999,10236
370999,10374
371999,10356
372999,10543
373999,10433
374999,10410
375999,10413
376999,10323
377999,10349
378999,10246
379999,10338
380999,10340
381999,10213
382999,10259
383999,10287
384999,10404
385999,10300
386999,10302
387999,10448
388999,10335
389999,10340
390999,10326
391999,10341
392999,10328
393999,10392
394999,10436
395999,10559
396999,10479
397999,10535
398999,10450
399999,10497
400999,10459
401999,10504
402999,10628
403999,10485
404999,10466
405999,10448
406999,10357
407999,10394
408999,10322
409999,10210
410999,10252
411999,10317
412999,10311
413999,10294
414999,10356
415999,10306
416999,10264
417999,10219
418999,10275
419999,10362
420999,10374
421999,10381
422999,10374
423999,10352
424999,10309
425999,10341
426999,10567
427999,10474
428999,10347
429999,10454
430999,10432
431999,10345
432999,10362
433999,10453
434999,10500
435999,10365
436999,10512
437999,10451
438999,10400
439999,10385
440999,10437
441999,10562
442999,10570
443999,10578
444999,10522
445999,10457
446999,10513
447999,10539
448999,10589
449999,10529
450999,10579
451999,10540
452999,10498
453999,10492
454999,10519
455999,10504
456999,10543
457999,10615
458999,10563
459999,10591
460999,10708
461999,10810
462999,10680
463999,10664
464999,10575
465999,10634
466999,10657
467999,10712
468999,10658
469999,10720
470999,10665
471999,10625
472999,10674
473999,10626
474999,10311
475999,10372
476999,10429
477999,10330
478999,10218
479999,10306
480999,10224
481999,10211
482999,10258
483999,10073
484999,10219
485999,10212
486999,10190
487999,10032
488999,10088
489999,10185
490999,10158
491999,10085
492999,10123
493999,10176
494999,10240
495999,10248
496999,10143
497999,10213
498999,10202
499999,10207
500999,10216
501999,10202
502999,10191
503999,10155
504999,10015
505999,10172
506999,10143
507999,10142
508999,10094
509999,10049
510999,10007
511999,10067
512999,10000
513999,10063
514999,10137
515999,10162
516999,10248
517999,10212
518999,10300
519999,10287
520999,10109
521999,10149
522999,10073
523999,10171
524999,10216
525999,10184
526999,10174
527999,10115
528999,10193
529999,10195
530999,10245
531999,10428
532999,10218
533999,10240
534999,10244
535999,10256
536999,10312
537999,10304
538999,10217
539999,10183
540999,10270
541999,10310
542999,10308
543999,10317
544999,10379
545999,10393
546999,10415
547999,10399
548999,10308
549999,10402
550999,10350
551999,10256
552999,10408
553999,10337
554999,10311
555999,10224
556999,10323
557999,10319
558999,10394
559999,10240
560999,10325
561999,10370
562999,10350
563999,10367
564999,10390
565999,10415
566999,10448
567999,10277
568999,10340
569999,10338
570999,10359
571999,10529
572999,10494
573999,10421
574999,10133
575999,10132
576999,10237
577999,10268
578999,10282
579999,10276
580999,10214
581999,10315
582999,10230
583999,10205
584999,10237
585999,10243
586999,10258
587999,10356
588999,10228
589999,10304
590999,10364
591999,10252
592999,10248
593999,10274
594999,10302
595999,10228
596999,10301
597999,10244
598999,10206
599999,10299
600999,10350
601999,10308
602999,10212
603999,10225
604999,10295
605999,10350
606999,10235
607999,10167
608999,10203
609999,10127
610999,10129
611999,10183
612999,10186
613999,10197
614999,10123
615999,10147
616999,10321
617999,10337
618999,10391
619999,10251
620999,10187
621999,10290
622999,10333
623999,10518
624999,10481
625999,10392
626999,10388
627999,10322
628999,10367
629999,10439
630999,10419
631999,10481
632999,10524
633999,10508
634999,10418
635999,10437
636999,10543
637999,10406
638999,10417
639999,10456
640999,10524
641999,10497
642999,10553
643999,10615
644999,10543
645999,10438
646999,10394
647999,10481
648999,10505
649999,10537
650999,10507
651999,10494
652999,10444
653999,10474
654999,10439
655999,10410
656999,10362
657999,10445
658999,10435
659999,10404
660999,10456
661999,10278
662999,10327
663999,10374
664999,10475
665999,10523
666999,10274
667999,10350
668999,10295
669999,10477
670999,10584
671999,10623
672999,10480
673999,10529
674999,10593
675999,10524
676999,10660
677999,10580
678999,10534
679999,10573
680999,10447
681999,10568
682999,10461
683999,10358
684999,10377
685999,10468
686999,10664
687999,10692
688999,10651
689999,10611
690999,10645
691999,10564
692999,10583
693999,10606
694999,10686
695999,10607
696999,10538
697999,10647
698999,10719
699999,10677
700999,10770
701999,10757
702999,10649
703999,10736
704999,10707
705999,10984
706999,10642
707999,10775
708999,10716
709999,10753
710999,10623
711999,10578
712999,10622
713999,10662
714999,10620
715999,10734
716999,10795
717999,10838
718999,10991
719999,10899
720999,10856
721999,10717
722999,10620
723999,10792
724999,10952
725999,10930
726999,10881
727999,10859
728999,10772
729999,10921
730999,10594
731999,10623
732999,10719
733999,10588
734999,10588
735999,10709
736999,10733
737999,10892
738999,10864
739999,10835
740999,10796
741999,10686
742999,10662
743999,10715
744999,10836
745999,10812
746999,10775
747999,10952
748999,11050
749999,10545
750999,10485
751999,10442
752999,10573
753999,10638
754999,10650
755999,10625
756999,10692
757999,10782
758999,10677
759999,10396
760999,10460
761999,10327
762999,10267
763999,10444
764999,10322
765999,10368
766999,10458
767999,10408
768999,10478
769999,10496
770999,10647
771999,10548
772999,10483
773999,10420
774999,10460
775999,10489
776999,10509
777999,10586
778999,10624
779999,10640
780999,10524
781999,10639
782999,10604
783999,10777
784999,10654
785999,10735
786999,10717
787999,10523
788999,10570
789999,10606
790999,10686
791999,10537
792999,10539
793999,10493
794999,10360
795999,10572
796999,10542
797999,10675
798999,10733
799999,10638
800999,10613
801999,10589
802999,10657
803999,10571
804999,10467
805999,10579
806999,10660
807999,10617
808999,10509
809999,10665
810999,10681
811999,10553
812999,10581
813999,10549
814999,10641
815999,10731
816999,10844
817999,10737
818999,10789
819999,10578
820999,10601
821999,10518
822999,10506
823999,10641
824999,10679
825999,10677
826999,10681
827999,10661
828999,10641
829999,10675
830999,10549
831999,10596
832999,10716
833999,10911
834999,10952
835999,10835
836999,10841
837999,10874
838999,10746
839999,10665
840999,10703
841999,10640
842999,10612
843999,10895
844999,10844
845999,10811
846999,10719
847999,10799
848999,10888
849999,10846
850999,10921
851999,10898
852999,10822
853999,10882
854999,10963
855999,10811
856999,10772
857999,10866
858999,10825
859999,10901
860999,10831
861999,10755
862999,10838
863999,10867
864999,10941
865999,10937
866999,10940
867999,11043
868999,11083
869999,10983
870999,10839
871999,10896
872999,10927
873999,10959
874999,10938
875999,11030
876999,10896
877999,10976
878999,10944
879999,10932
880999,10935
881999,10956
882999,11037
883999,11162
884999,11213
885999,11093
886999,11055
887999,11058
888999,11171
889999,11065
890999,11032
891999,11047
892999,11043
893999,11022
894999,11054
895999,11072
896999,11102
897999,11089
898999,11080
899999,11059
900999,11079
901999,11016
902999,11020
903999,10958
904999,11155
905999,10969
906999,10892
907999,10965
908999,11093
909999,10976
910999,10995
911999,11103
912999,11049
913999,11130
914999,10496
915999,10565
916999,10452
917999,10485
918999,10501
919999,10559
920999,10576
921999,10550
922999,10676
923999,10599
924999,10826
925999,10661
926999,10711
927999,10732
928999,10839
929999,10934
930999,10858
931999,10823
932999,10803
933999,10764
934999,10781
935999,10784
936999,10762
937999,10744
938999,10608
939999,10455
940999,10453
941999,10470
942999,10523
943999,10709
944999,10511
945999,10544
946999,10598
947999,10642
948999,10491
949999,10537
950999,10644
951999,10586
952999,10616
953999,10536
954999,10571
955999,10393
956999,10584
957999,10650
958999,10717
959999,10522
960999,10380
961999,10381
962999,10563
963999,10686
964999,10617
965999,10597
966999,10476
967999,10660
968999,10609
969999,10578
970999,10585
971999,10500
972999,10568
973999,10686
974999,10592
975999,10564
976999,10540
977999,10493
978999,10601
979999,10610
980999,10455
981999,10572
982999,10367
983999,10620
984999,10778
985999,10576
986999,10622
987999,10701
988999,10753
989999,10750
990999,10684
991999,10817
992999,10861
993999,10746
994999,10736
995999,10621
996999,10662
997999,10813
998999,10738
999999,10626
