n,ipl
1999,22209
3999,22242
5999,22188
7999,22107
9999,21820
11999,21825
13999,21747
15999,21861
17999,21886
19999,21698
21999,21687
23999,21584
25999,21566
27999,21400
29999,21538
31999,21467
33999,21446
35999,21383
37999,21398
39999,21148
41999,21243
43999,21174
45999,21124
47999,21088
49999,21189
51999,21204
53999,21232
55999,21274
57999,21295
59999,21148
61999,21054
63999,21163
65999,21365
67999,21348
69999,21488
71999,21319
73999,21333
75999,21250
77999,21216
79999,21290
81999,21578
83999,21423
85999,21422
87999,21453
89999,21369
91999,21383
93999,21267
95999,21265
97999,21195
99999,21265
101999,21297
103999,21238
105999,21150
107999,21221
109999,21289
111999,21292
113999,21223
115999,21252
117999,21142
119999,21143
121999,21170
123999,21257
125999,21392
127999,21517
129999,21396
131999,21352
133999,21216
135999,21263
137999,21178
139999,21406
141999,21402
143999,21394
145999,21428
147999,21285
149999,21498
151999,21645
153999,21407
155999,21364
157999,21471
159999,21481
161999,21510
163999,21335
165999,21397
167999,21530
169999,21360
171999,21265
173999,21365
175999,21462
177999,21338
179999,21450
181999,21300
183999,21395
185999,21394
187999,21330
189999,21313
191999,21439
193999,21319
195999,21494
197999,21535
199999,21504
201999,21504
203999,21513
205999,21412
207999,21552
209999,21460
211999,21460
213999,21397
215999,21427
217999,21519
219999,21483
221999,21406
223999,21358
225999,21459
227999,21291
229999,21397
231999,21414
233999,21395
235999,21302
237999,21190
239999,21381
241999,21442
243999,21500
245999,21584
247999,21405
249999,21252
251999,21175
253999,21160
255999,21223
257999,21280
259999,21202
261999,21391
263999,21316
265999,21285
267999,21148
269999,21060
271999,21160
273999,21116
275999,21243
277999,21228
279999,21283
281999,21260
283999,21309
285999,21417
287999,21318
289999,21430
291999,21491
293999,21457
295999,21380
297999,21390
299999,21317
301999,21320
303999,21131
305999,20942
307999,21103
309999,21267
311999,21263
313999,21267
315999,21348
317999,21421
319999,21478
321999,21451
323999,21339
325999,21431
327999,21456
329999,21354
331999,21423
333999,21471
335999,21530
337999,21627
339999,21407
341999,21518
343999,21567
345999,21449
347999,21434
349999,21492
351999,21515
353999,21567
355999,21532
357999,21341
359999,21375
361999,21322
363999,21353
365999,21532
367999,21521
369999,21662
371999,21484
373999,21423
375999,21395
377999,21422
379999,21419
381999,21537
383999,21555
385999,21468
387999,21448
389999,21572
391999,21401
393999,21552
395999,21394
397999,21281
399999,21264
401999,21334
403999,21528
405999,21640
407999,21665
409999,21420
411999,21413
413999,21291
415999,21455
417999,21510
419999,21515
421999,21560
423999,21694
425999,21698
427999,21616
429999,21565
431999,21503
433999,21613
435999,21686
437999,21554
439999,21458
441999,21466
443999,21411
445999,21455
447999,21484
449999,21522
451999,21517
453999,21394
455999,21416
457999,21378
459999,21522
461999,21442
463999,21526
465999,21386
467999,21369
469999,21456
471999,21487
473999,21382
475999,21396
477999,21479
479999,21649
481999,21724
483999,21326
485999,21281
487999,21310
489999,21274
491999,21279
493999,21311
495999,21485
497999,21517
499999,21383
501999,21318
503999,21527
505999,21600
507999,21587
509999,21492
511999,21395
513999,21369
515999,21286
517999,21318
519999,21049
521999,21329
523999,21281
525999,21273
527999,21279
529999,21314
531999,21176
533999,21278
535999,21229
537999,21087
539999,21183
541999,21185
543999,21160
545999,21189
547999,21087
549999,21311
551999,21155
553999,21234
555999,21241
557999,21288
559999,21222
561999,21193
563999,21283
565999,21306
567999,21341
569999,21397
571999,21370
573999,21545
575999,21425
577999,21443
579999,21495
581999,21422
583999,21460
585999,21443
587999,21472
589999,21442
591999,21523
593999,21460
595999,21442
597999,21568
599999,21490
601999,21503
603999,21573
605999,21473
607999,21609
609999,21518
611999,21463
613999,21476
615999,21598
617999,21723
619999,21583
621999,21406
623999,21403
625999,21424
627999,21541
629999,21485
631999,21446
633999,21455
635999,21352
637999,21410
639999,21451
641999,21396
643999,21337
645999,21264
647999,21274
649999,21192
651999,21192
653999,21228
655999,21264
657999,21341
659999,21319
661999,21171
663999,21203
665999,21263
667999,21239
669999,21286
671999,21212
673999,21192
675999,21176
677999,21414
679999,21397
681999,21354
683999,21310
685999,21387
687999,21367
689999,21487
691999,21353
693999,21310
695999,21302
697999,21366
699999,21219
701999,21224
703999,21265
705999,21154
707999,21248
709999,21254
711999,21203
713999,21186
715999,21210
717999,21258
719999,21383
721999,21482
723999,21448
725999,21457
727999,21409
729999,21364
731999,21314
733999,21573
735999,21494
737999,21511
739999,21417
741999,21497
743999,21467
745999,21540
747999,21480
749999,21481
751999,21288
753999,21367
755999,21613
757999,21662
759999,21605
761999,21639
763999,21492
765999,21438
767999,21513
769999,21527
771999,21603
773999,21767
775999,21717
777999,21656
779999,21682
781999,21714
783999,21832
785999,21803
787999,21828
789999,21782
791999,21826
793999,21773
795999,21738
797999,21690
799999,21523
801999,21525
803999,21651
805999,21568
807999,21508
809999,21501
811999,21734
813999,21674
815999,21539
817999,21590
819999,21445
821999,21535
823999,21793
825999,21778
827999,21597
829999,21490
831999,21617
833999,21569
835999,21720
837999,21748
839999,21764
841999,21641
843999,21623
845999,21492
847999,21520
849999,21512
851999,21461
853999,21583
855999,21385
857999,21385
859999,21471
861999,21493
863999,21367
865999,21503
867999,21525
869999,21453
871999,21528
873999,21662
875999,21665
877999,21560
879999,21467
881999,21545
883999,21647
885999,21626
887999,21712
889999,21708
891999,21679
893999,21647
895999,21660
897999,21653
899999,21663
901999,21771
903999,21782
905999,21856
907999,21813
909999,21900
911999,21953
913999,21910
915999,21801
917999,21896
919999,21790
921999,21645
923999,21677
925999,21835
927999,21781
929999,21837
931999,21591
933999,21726
935999,21745
937999,21889
939999,22079
941999,21876
943999,21923
945999,21826
947999,21845
949999,21904
951999,21890
953999,21937
955999,21797
957999,21710
959999,21755
961999,21789
963999,21715
965999,21695
967999,21849
969999,21958
