n,ipl
10000,148552
15000,234851
20000,324129
25000,416002
30000,510121
35000,606314
40000,703395
45000,801825
50000,901134
55000,1001550
60000,1102383
65000,1204321
70000,1307709
75000,1411018
80000,1515256
85000,1620391
90000,1725255
95000,1831262
100000,1937647
105000,2044828
110000,2151438
115000,2260078
120000,2368043
125000,2476716
130000,2585907
135000,2695420
140000,2805378
145000,2915123
150000,3025260
155000,3136107
160000,3246696
165000,3357981
170000,3469355
175000,3581294
180000,3693282
185000,3805685
190000,3918350
195000,4031010
200000,4143758
