n,ipl
1000,10087
1050,10706
1100,11310
1150,11943
1200,12578
1250,13203
1300,13860
1350,14485
1400,15112
1450,15776
1500,16412
1550,17066
1600,17709
1650,18372
1700,19049
1750,19707
1800,20346
1850,20987
1900,21614
1950,22294
2000,22963
