n,ipl
1000,10791
1050,11256
1100,12775
1150,13053
1200,13408
1250,14156
1300,15647
1350,16436
1400,17157
1450,17253
1500,17418
1550,19627
1600,20740
1650,20469
1700,20888
1750,20987
1800,21164
1850,22155
1900,23531
1950,25424
2000,26717
