n,ipl
1000,11252.15
1050,12086.95
1100,12900.5
1150,13680.2
1200,14414.25
1250,15172.7
1300,16072.8
1350,16617.6
1400,17715.25
1450,18136.7
1500,19268.7
1550,19860.2
1600,20618.35
1650,21792.0
1700,22272.1
1750,23213.0
1800,23899.25
1850,25009.05
1900,25495.45
1950,26473.65
2000,27483.5
