n,ipl
1000,11296
1050,11933
1100,12590
1150,13259
1200,13933
1250,14637
1300,15333
1350,16072
1400,16751
1450,17448
1500,18151
1550,18859
1600,19572
1650,20304
1700,21040
1750,21781
1800,22487
1850,23163
1900,23880
1950,24628
2000,25412
