n,ipl
1000,10744
1050,11584
1100,13087
1150,12999
1200,14879
1250,15421
1300,16214
1350,15996
1400,16481
1450,17982
1500,18678
1550,19939
1600,20276
1650,22093
1700,22343
1750,23395
1800,23971
1850,26190
1900,24821
1950,26202
2000,26915
