n,ipl
1000,10392
1050,11017
1100,11690
1150,12324
1200,13004
1250,13655
1300,14299
1350,14943
1400,15597
1450,16251
1500,16902
1550,17560
1600,18241
1650,18898
1700,19567
1750,20232
1800,20914
1850,21610
1900,22331
1950,23000
2000,23713
